% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1plstc_S21,im:cap1_copo2_0_1plstc_S21,re:cap1_copo2_0_5plstc_S21,im:cap1_copo2_0_5plstc_S21,re:cap1_copo2_0_75plstc_S21,im:cap1_copo2_0_75plstc_S21,re:cap1_copo2_1plstc_S21,im:cap1_copo2_1plstc_S21,
5.290000000000000E+009,-6.575963497161865E-001,-4.744240045547485E-001,-6.420891541856267E-001,-4.712532705775668E-001,-6.419306782084444E-001,-4.800444021715710E-001,-6.576182828946305E-001,-4.722101168001352E-001,-6.580721773058940E-001,-4.739987694132741E-001,
5.295000000000000E+009,-6.618860363960266E-001,-4.698504209518433E-001,-6.459100855877149E-001,-4.669633181322820E-001,-6.460921051686313E-001,-4.756989624119779E-001,-6.617866094431941E-001,-4.677178929741095E-001,-6.622838865296880E-001,-4.694860311713109E-001,
5.300000000000000E+009,-6.662625670433044E-001,-4.651399552822113E-001,-6.499421971242771E-001,-4.626583204243019E-001,-6.503919744041189E-001,-4.715241901809992E-001,-6.660252331252202E-001,-4.632182646846513E-001,-6.664915354590418E-001,-4.649834236792299E-001,
5.305000000000000E+009,-6.719405651092529E-001,-4.609022140502930E-001,-6.551453763824924E-001,-4.584416264372387E-001,-6.560936870376810E-001,-4.673974064857795E-001,-6.713923604879279E-001,-4.587833705572132E-001,-6.721253944542228E-001,-4.605110126319924E-001,
5.310000000000000E+009,-6.779025793075562E-001,-4.549588263034821E-001,-6.608570938007835E-001,-4.530746505356535E-001,-6.622115789913063E-001,-4.618621115983785E-001,-6.772796796724292E-001,-4.530308909025045E-001,-6.780249739054137E-001,-4.546307789786371E-001,
5.315000000000000E+009,-6.825441122055054E-001,-4.491056203842163E-001,-6.651691167022200E-001,-4.477233581218608E-001,-6.668007409412921E-001,-4.564282099843824E-001,-6.818767242872745E-001,-4.474928238094169E-001,-6.825692219617067E-001,-4.489832232886357E-001,
5.320000000000000E+009,-6.866054534912109E-001,-4.422965645790100E-001,-6.690969831511737E-001,-4.413946329094106E-001,-6.710203181645489E-001,-4.497718284014395E-001,-6.859189323450537E-001,-4.406579120423605E-001,-6.867471463421755E-001,-4.421802143322022E-001,
5.325000000000000E+009,-6.923249959945679E-001,-4.359142482280731E-001,-6.747195432887947E-001,-4.355014249241579E-001,-6.768030520799775E-001,-4.437317735021630E-001,-6.915513065548320E-001,-4.343762959169587E-001,-6.925021333892683E-001,-4.357868677267941E-001,
5.330000000000000E+009,-6.964679360389710E-001,-4.301828742027283E-001,-6.785259055961266E-001,-4.301902572539412E-001,-6.807489800652923E-001,-4.382974807566657E-001,-6.955022394711947E-001,-4.287315327566049E-001,-6.964181771500360E-001,-4.299035835111140E-001,
5.335000000000000E+009,-7.012471556663513E-001,-4.214536249637604E-001,-6.835960597372305E-001,-4.222460696883966E-001,-6.858958841745497E-001,-4.303754247072306E-001,-7.004467699045887E-001,-4.203767663482233E-001,-7.013056386338200E-001,-4.214839182901812E-001,
5.340000000000000E+009,-7.044779658317566E-001,-4.149782061576843E-001,-6.869748940746087E-001,-4.160419174442316E-001,-6.895388089217128E-001,-4.240420625723843E-001,-7.037667711502498E-001,-4.138299691149235E-001,-7.045818608692575E-001,-4.149284810646928E-001,
5.345000000000000E+009,-7.079985141754150E-001,-4.081073105335236E-001,-6.905912238331732E-001,-4.095568855553641E-001,-6.932749776801049E-001,-4.174682174514531E-001,-7.072167003133885E-001,-4.069466703101315E-001,-7.081694648358080E-001,-4.081311064677421E-001,
5.350000000000000E+009,-7.121505141258240E-001,-4.014471471309662E-001,-6.947205915973115E-001,-4.032594067302768E-001,-6.974738595611640E-001,-4.111602572816145E-001,-7.111786036791403E-001,-4.004404497384023E-001,-7.122863583349219E-001,-4.013586897493029E-001,
5.355000000000000E+009,-7.145808935165405E-001,-3.942109942436218E-001,-6.970715915600427E-001,-3.963571873590334E-001,-6.999429251192462E-001,-4.042200365005941E-001,-7.132808767035783E-001,-3.933562594971241E-001,-7.144527417342220E-001,-3.941839882774082E-001,
5.360000000000000E+009,-7.178766727447510E-001,-3.872691094875336E-001,-7.004444606826652E-001,-3.898423584893960E-001,-7.034785989359844E-001,-3.976819816542015E-001,-7.166636760816785E-001,-3.867845538449436E-001,-7.177002694750739E-001,-3.874037793951274E-001,
5.365000000000000E+009,-7.190115451812744E-001,-3.809903264045715E-001,-7.018603694765140E-001,-3.837287934386350E-001,-7.050059782180868E-001,-3.914870057694714E-001,-7.179381483873675E-001,-3.805402537822762E-001,-7.190383336709223E-001,-3.810311477780696E-001,
5.370000000000000E+009,-7.208393812179565E-001,-3.755622506141663E-001,-7.040589544141402E-001,-3.784117040211505E-001,-7.072933209434682E-001,-3.862192269676938E-001,-7.200967647330643E-001,-3.752205300206278E-001,-7.210651679187400E-001,-3.755759060678349E-001,
5.375000000000000E+009,-7.242653965950012E-001,-3.702553510665894E-001,-7.074292909064976E-001,-3.727915174403425E-001,-7.110312414205767E-001,-3.806803612100496E-001,-7.235755924173846E-001,-3.696635205374044E-001,-7.243976045637169E-001,-3.698886995104650E-001,
5.380000000000000E+009,-7.277520895004273E-001,-3.651066422462463E-001,-7.107532156586989E-001,-3.680101424276228E-001,-7.145991968334839E-001,-3.759135719164297E-001,-7.271800539981577E-001,-3.646917960883868E-001,-7.278595537483402E-001,-3.649532662802347E-001,
5.385000000000000E+009,-7.304880023002625E-001,-3.596918284893036E-001,-7.131641743839811E-001,-3.628763121289375E-001,-7.173269474040815E-001,-3.706990890308523E-001,-7.297892981734787E-001,-3.593484986929498E-001,-7.304895960783996E-001,-3.597021347587356E-001,
5.390000000000000E+009,-7.347525954246521E-001,-3.536046743392944E-001,-7.174882394903962E-001,-3.569340769292206E-001,-7.218456449766648E-001,-3.648746944341440E-001,-7.341316000221290E-001,-3.533006859699587E-001,-7.348886685609904E-001,-3.535123169707633E-001,
5.395000000000000E+009,-7.387120723724365E-001,-3.480495214462280E-001,-7.211487990038321E-001,-3.517029868277006E-001,-7.258801179696524E-001,-3.595702149029876E-001,-7.379713782558324E-001,-3.478612689953014E-001,-7.387715826794145E-001,-3.479786325539879E-001,
5.400000000000000E+009,-7.430606484413147E-001,-3.423576056957245E-001,-7.252490102481612E-001,-3.465194511799727E-001,-7.303740207356220E-001,-3.542406640951529E-001,-7.422915561542348E-001,-3.424027487622861E-001,-7.429909401456378E-001,-3.423907115460384E-001,
5.405000000000000E+009,-7.468640208244324E-001,-3.363090753555298E-001,-7.289679700273987E-001,-3.408976298408342E-001,-7.343369894487190E-001,-3.485113245200169E-001,-7.462319544029912E-001,-3.364881104532257E-001,-7.469631704647413E-001,-3.364240112732028E-001,
5.410000000000000E+009,-7.498884201049805E-001,-3.299458920955658E-001,-7.321128188985016E-001,-3.347130342346967E-001,-7.376972917597484E-001,-3.422911570079174E-001,-7.494673557008076E-001,-3.300170261905907E-001,-7.501800536262081E-001,-3.299384168314565E-001,
5.415000000000000E+009,-7.541634440422058E-001,-3.224292695522308E-001,-7.361895371453400E-001,-3.277166848012520E-001,-7.422929123250912E-001,-3.350498934289862E-001,-7.536290886675453E-001,-3.225474254695722E-001,-7.543710568736591E-001,-3.223666210222514E-001,
5.420000000000000E+009,-7.564194798469544E-001,-3.157432675361633E-001,-7.384384014001080E-001,-3.213825432978074E-001,-7.447132229723841E-001,-3.283794996597036E-001,-7.558897273324764E-001,-3.159721417617331E-001,-7.565500038837026E-001,-3.156716764282204E-001,
5.425000000000000E+009,-7.599555253982544E-001,-3.102766871452332E-001,-7.419598941788935E-001,-3.163788824966025E-001,-7.484170497576935E-001,-3.231084135085552E-001,-7.595125950376025E-001,-3.105117526837320E-001,-7.601913998631718E-001,-3.101959403132082E-001,
5.430000000000000E+009,-7.633612751960754E-001,-3.035099804401398E-001,-7.453321270839795E-001,-3.101948200345572E-001,-7.518742577729628E-001,-3.166879748012080E-001,-7.628478848907073E-001,-3.039331002622908E-001,-7.634783374063859E-001,-3.035058919597738E-001,
5.435000000000000E+009,-7.658197283744812E-001,-2.954824566841126E-001,-7.480762290054412E-001,-3.025510991690019E-001,-7.547858197800754E-001,-3.089518724291105E-001,-7.655808884357616E-001,-2.958808094765723E-001,-7.660901983812825E-001,-2.954512710058226E-001,
5.440000000000000E+009,-7.684009075164795E-001,-2.892107069492340E-001,-7.504610531489372E-001,-2.968212756230150E-001,-7.574503440267618E-001,-3.029959371137154E-001,-7.679620628251411E-001,-2.897945296228869E-001,-7.685776509568516E-001,-2.892212518979312E-001,
5.445000000000000E+009,-7.718079090118408E-001,-2.809350192546845E-001,-7.539136918147579E-001,-2.890751261110744E-001,-7.611523402911170E-001,-2.948465170966148E-001,-7.713498741080094E-001,-2.817338386366874E-001,-7.718598454177479E-001,-2.809263633650845E-001,
5.450000000000000E+009,-7.745326161384583E-001,-2.744280993938446E-001,-7.570144991984918E-001,-2.830786943128292E-001,-7.642559614215595E-001,-2.886282649324217E-001,-7.744382096349656E-001,-2.753533625391506E-001,-7.748716849996074E-001,-2.744707463222242E-001,
5.455000000000000E+009,-7.777585387229919E-001,-2.659860551357269E-001,-7.603591321138399E-001,-2.750321849057827E-001,-7.677192370681432E-001,-2.803812017468581E-001,-7.777677928509210E-001,-2.669257762553268E-001,-7.780371149090325E-001,-2.657989577295012E-001,
5.460000000000000E+009,-7.804451584815979E-001,-2.581646442413330E-001,-7.631280760889737E-001,-2.676500297848904E-001,-7.706487000504407E-001,-2.726715831738643E-001,-7.803870101360576E-001,-2.589876811373598E-001,-7.806070212848557E-001,-2.578206527417610E-001,
5.465000000000000E+009,-7.816722393035889E-001,-2.512657642364502E-001,-7.647474269257739E-001,-2.610094339314132E-001,-7.722794257182690E-001,-2.658957536949415E-001,-7.818828751401704E-001,-2.520708884477245E-001,-7.817741081865417E-001,-2.507707667386305E-001,
5.470000000000000E+009,-7.846192717552185E-001,-2.428924888372421E-001,-7.678210052342548E-001,-2.533819874858243E-001,-7.755047420918975E-001,-2.579553647987457E-001,-7.847746718051246E-001,-2.438708202377833E-001,-7.845540319313538E-001,-2.426571076060297E-001,
5.475000000000000E+009,-7.856771349906921E-001,-2.346128076314926E-001,-7.692919857658654E-001,-2.453884951742734E-001,-7.769634744781567E-001,-2.497489391554974E-001,-7.859515554823776E-001,-2.355777503226829E-001,-7.855516325083046E-001,-2.344107420949029E-001,
5.480000000000000E+009,-7.886520028114319E-001,-2.261044085025787E-001,-7.727981307303966E-001,-2.374101396538939E-001,-7.804999311679259E-001,-2.414845380313055E-001,-7.892140043659401E-001,-2.272311354447349E-001,-7.887607343147582E-001,-2.260458795981343E-001,
5.485000000000000E+009,-7.902908921241760E-001,-2.193759679794312E-001,-7.745935327745358E-001,-2.307511933740420E-001,-7.822755881283213E-001,-2.348063225304884E-001,-7.907422892271800E-001,-2.203141501395190E-001,-7.902753556484989E-001,-2.190304392642807E-001,
5.490000000000000E+009,-7.915375232696533E-001,-2.112499624490738E-001,-7.763279981778626E-001,-2.230275384078149E-001,-7.841321658016938E-001,-2.268106498315594E-001,-7.923118549995393E-001,-2.123881493358400E-001,-7.917262045943713E-001,-2.110357892874644E-001,
5.495000000000000E+009,-7.923826575279236E-001,-2.030939906835556E-001,-7.777473713222028E-001,-2.150798637784384E-001,-7.853539997511102E-001,-2.187192932965518E-001,-7.933956223368357E-001,-2.042060304843832E-001,-7.925995741604470E-001,-2.028387916408476E-001,
5.500000000000000E+009,-7.934376597404480E-001,-1.956319063901901E-001,-7.792057171391745E-001,-2.077778351915699E-001,-7.868975342905116E-001,-2.113428264478869E-001,-7.945973438890508E-001,-1.967984376522587E-001,-7.935707179045930E-001,-1.952639757101903E-001,
5.505000000000000E+009,-7.946767210960388E-001,-1.893445700407028E-001,-7.804849037247621E-001,-2.015223046135013E-001,-7.882533283891516E-001,-2.050771010048520E-001,-7.958323166358742E-001,-1.903349872529689E-001,-7.945397117255386E-001,-1.889611055104768E-001,
5.510000000000000E+009,-7.954182624816895E-001,-1.813177764415741E-001,-7.814699013879746E-001,-1.938078334809858E-001,-7.893601382108161E-001,-1.971241684516900E-001,-7.966631320635550E-001,-1.823582656103937E-001,-7.952479241299485E-001,-1.811598986647205E-001,
5.515000000000000E+009,-7.960774898529053E-001,-1.745157986879349E-001,-7.825006485492482E-001,-1.871812233346148E-001,-7.904140247929833E-001,-1.904201939082773E-001,-7.975870091991570E-001,-1.755022031106058E-001,-7.960953592312090E-001,-1.743483028169469E-001,
5.520000000000000E+009,-7.970153689384460E-001,-1.686344146728516E-001,-7.836002581200605E-001,-1.812812763142974E-001,-7.915152380441231E-001,-1.844770995337448E-001,-7.985182808746230E-001,-1.693544134541148E-001,-7.969279545972411E-001,-1.682639927636790E-001,
5.525000000000000E+009,-7.980299592018127E-001,-1.616365313529968E-001,-7.849165229067050E-001,-1.743183043655432E-001,-7.929189873398864E-001,-1.773403309225088E-001,-7.996386068792626E-001,-1.621992437292731E-001,-7.979135823737129E-001,-1.613270411855137E-001,
5.530000000000000E+009,-8.000507354736328E-001,-1.554745286703110E-001,-7.869384180990110E-001,-1.684273413331908E-001,-7.950314722123150E-001,-1.714543366468448E-001,-8.014996556551843E-001,-1.561618664031615E-001,-7.998765095479679E-001,-1.553365984345620E-001,
5.535000000000000E+009,-8.014206886291504E-001,-1.477106213569641E-001,-7.884729156102721E-001,-1.608498349346615E-001,-7.967207592588534E-001,-1.637067991461602E-001,-8.028853418091315E-001,-1.483775389968119E-001,-8.012693846741532E-001,-1.476168853183286E-001,
5.540000000000000E+009,-8.019669651985169E-001,-1.407494246959686E-001,-7.893093829653738E-001,-1.538335656825121E-001,-7.977082214376304E-001,-1.565888243407183E-001,-8.036734094049131E-001,-1.413200810208570E-001,-8.019455232279625E-001,-1.404876151086218E-001,
5.545000000000000E+009,-8.044897317886353E-001,-1.332981586456299E-001,-7.918774098488981E-001,-1.465894258171396E-001,-8.004883609168967E-001,-1.490693350847231E-001,-8.062000892950065E-001,-1.336733227469166E-001,-8.043792260997098E-001,-1.329692412051802E-001,
5.550000000000000E+009,-8.051055669784546E-001,-1.264860928058624E-001,-7.923994327901759E-001,-1.398135003232410E-001,-8.011220748368656E-001,-1.421901717666621E-001,-8.067244100469900E-001,-1.267628048868731E-001,-8.049350064566032E-001,-1.261022703275385E-001,
5.555000000000000E+009,-8.069128990173340E-001,-1.185517609119415E-001,-7.943371392453539E-001,-1.325377771359591E-001,-8.031327373657530E-001,-1.345284755512022E-001,-8.085385966570334E-001,-1.190451759586845E-001,-8.067593511881992E-001,-1.183458449123515E-001,
5.560000000000000E+009,-8.084651231765747E-001,-1.115772351622582E-001,-7.958561891113363E-001,-1.258356686705901E-001,-8.047736826106818E-001,-1.277040391836807E-001,-8.099456134792070E-001,-1.119379237020134E-001,-8.081460426041551E-001,-1.112176882446511E-001,
5.565000000000000E+009,-8.095401525497437E-001,-1.034083738923073E-001,-7.970935141982990E-001,-1.180022620888740E-001,-8.060034340047868E-001,-1.196062582994425E-001,-8.109020938083487E-001,-1.037482508769713E-001,-8.090499492090388E-001,-1.029734093941808E-001,
5.570000000000000E+009,-8.107651472091675E-001,-9.525524079799652E-002,-7.986126084895576E-001,-1.105595872651296E-001,-8.075908659509348E-001,-1.118729606637023E-001,-8.121638625358918E-001,-9.597195008643736E-002,-8.103370931454015E-001,-9.522620699076567E-002,
5.575000000000000E+009,-8.111386895179749E-001,-8.748970180749893E-002,-7.995246700712391E-001,-1.032203218202447E-001,-8.084186113147439E-001,-1.042955839363306E-001,-8.126178589534785E-001,-8.840753408878310E-002,-8.107448140387947E-001,-8.752857287347830E-002,
5.580000000000000E+009,-8.112082481384277E-001,-7.926793396472931E-002,-8.000987034433879E-001,-9.516512990721331E-002,-8.088994281159043E-001,-9.611320976037288E-002,-8.129624770171794E-001,-8.016745977032666E-002,-8.109031229629006E-001,-7.926910171587634E-002,
5.585000000000000E+009,-8.111919164657593E-001,-7.165168970823288E-002,-8.004190603409618E-001,-8.758287400051515E-002,-8.094275052681004E-001,-8.861835738708002E-002,-8.131595771995841E-001,-7.247614230346226E-002,-8.109861978736506E-001,-7.156644923438776E-002,
5.590000000000000E+009,-8.114135861396790E-001,-6.388009339570999E-002,-8.008255946213937E-001,-7.983858459107583E-002,-8.098623921611859E-001,-8.067757984710530E-002,-8.132967704533209E-001,-6.466121596310830E-002,-8.110742653323637E-001,-6.360464684483180E-002,
5.595000000000000E+009,-8.120070695877075E-001,-5.613617599010468E-002,-8.015366602490106E-001,-7.270394956882030E-002,-8.106826727409355E-001,-7.319790248517209E-002,-8.140227009201191E-001,-5.721850977713692E-002,-8.116119455739002E-001,-5.612607431122103E-002,
5.600000000000000E+009,-8.119193911552429E-001,-4.691080003976822E-002,-8.020169594371295E-001,-6.398903707062298E-002,-8.111859994159456E-001,-6.422899067916160E-002,-8.142149858822754E-001,-4.805004890517816E-002,-8.116072340971295E-001,-4.704442154712749E-002,
5.605000000000000E+009,-8.117507696151733E-001,-3.960322961211205E-002,-8.025101380708020E-001,-5.670172624230130E-002,-8.116492979252161E-001,-5.677329844347753E-002,-8.143450436996791E-001,-4.055237366561891E-002,-8.116679174865422E-001,-3.952327667355068E-002,
5.610000000000000E+009,-8.107510209083557E-001,-3.249716758728027E-002,-8.017587441222591E-001,-4.967039026053396E-002,-8.108844663808082E-001,-4.963702113702696E-002,-8.133256663435253E-001,-3.339044294316008E-002,-8.104850157138291E-001,-3.231276048798017E-002,
5.615000000000000E+009,-8.106974363327026E-001,-2.371080592274666E-002,-8.021121871962816E-001,-4.123579426883856E-002,-8.112997480889037E-001,-4.097561026137941E-002,-8.133835418033910E-001,-2.469202982287987E-002,-8.103608230398322E-001,-2.365496927242127E-002,
