% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_5leite_desnato_S21,im:cap1_copo2_0_5leite_desnato_S21,re:cap1_copo2_0_5leite_semi_desnato_S21,im:cap1_copo2_0_5leite_semi_desnato_S21,re:cap1_copo2_0_5leite_integral_S21,im:cap1_copo2_0_5leite_integral_S21,
4.110000000000000E+009,7.503129843089813E-001,-4.913583133437796E-001,7.609719494852995E-001,-4.905742232082844E-001,7.689122092475892E-001,-4.925599814090729E-001,7.503174778912314E-001,-4.913995631113507E-001,
4.115000000000000E+009,7.451852567444833E-001,-4.969785709469118E-001,7.560954096917454E-001,-4.966334932992622E-001,7.640063227577210E-001,-4.985806968383790E-001,7.452765502397174E-001,-4.970380954764695E-001,
4.120000000000000E+009,7.411314830776721E-001,-5.024632570931726E-001,7.520721365232248E-001,-5.024935021476505E-001,7.600718644485476E-001,-5.045828488235473E-001,7.411259015667442E-001,-5.025418368322321E-001,
4.125000000000000E+009,7.352348044602415E-001,-5.083386432159534E-001,7.462039330886779E-001,-5.085907879234110E-001,7.541045431442263E-001,-5.108593947830201E-001,7.352026517236431E-001,-5.082607271265573E-001,
4.130000000000000E+009,7.303752882064976E-001,-5.143097423382498E-001,7.414789126953265E-001,-5.148070521274399E-001,7.492702838020325E-001,-5.172094022483826E-001,7.304868348672667E-001,-5.142879062606873E-001,
4.135000000000000E+009,7.258725115386042E-001,-5.193010346196270E-001,7.371598241863058E-001,-5.200604759344482E-001,7.447227173271181E-001,-5.225171291694643E-001,7.259564461553475E-001,-5.193605863762394E-001,
4.140000000000000E+009,7.205571140562540E-001,-5.246885139179992E-001,7.316807306341061E-001,-5.259124405254591E-001,7.393598622436525E-001,-5.283389918403626E-001,7.205095562372388E-001,-5.247782451098224E-001,
4.145000000000000E+009,7.166486876100395E-001,-5.299899867573248E-001,7.279114083955385E-001,-5.312962832823779E-001,7.355902050819397E-001,-5.339289237136843E-001,7.166293853177022E-001,-5.300441567823518E-001,
4.150000000000000E+009,7.112348202142587E-001,-5.356315454345240E-001,7.226437450625664E-001,-5.373340332702020E-001,7.301703795166017E-001,-5.402029937019349E-001,7.111953218932227E-001,-5.356944764957969E-001,
4.155000000000000E+009,7.075222492579912E-001,-5.409964719477317E-001,7.189289755342744E-001,-5.430976660036266E-001,7.262047609367370E-001,-5.460866393470765E-001,7.075518638065445E-001,-5.409837044764998E-001,
4.160000000000000E+009,7.028767565922172E-001,-5.459655321523315E-001,7.144005832965710E-001,-5.484032561549415E-001,7.215855684394837E-001,-5.513508205184938E-001,7.030490078797808E-001,-5.458972396506248E-001,
4.165000000000000E+009,6.990341807252176E-001,-5.517145924226655E-001,7.103901472430554E-001,-5.546364688572653E-001,7.174677655754091E-001,-5.575545115356446E-001,6.991232515550683E-001,-5.517089123215726E-001,
4.170000000000000E+009,6.949692717684036E-001,-5.574834905821963E-001,7.060820323595360E-001,-5.607003926144986E-001,7.132042441864015E-001,-5.635849197502136E-001,6.950927868729729E-001,-5.575423800130250E-001,
4.175000000000000E+009,6.905756750658647E-001,-5.634041658342841E-001,7.015187132960785E-001,-5.669703025080636E-001,7.086230514831544E-001,-5.698539517707826E-001,6.907023319883796E-001,-5.634770474058127E-001,
4.180000000000000E+009,6.863842131512645E-001,-5.699149639485857E-001,6.971518972282090E-001,-5.736602190233576E-001,7.042245660209656E-001,-5.765912934303286E-001,6.865106629830932E-001,-5.699942743269405E-001,
4.185000000000000E+009,6.812825667422853E-001,-5.766075924070560E-001,6.918989585221789E-001,-5.804904962916418E-001,6.989553701171878E-001,-5.835424889831544E-001,6.813430341200882E-001,-5.766727911385231E-001,
4.190000000000000E+009,6.761694037401579E-001,-5.830035128251743E-001,6.867568564756367E-001,-5.870594597651961E-001,6.937510697746279E-001,-5.900618736190797E-001,6.762381442038937E-001,-5.831335323965192E-001,
4.195000000000000E+009,6.708378043652612E-001,-5.887758805427819E-001,6.811321863125051E-001,-5.931073918947358E-001,6.882833864097596E-001,-5.961408657760622E-001,6.709207992102709E-001,-5.889687704078599E-001,
4.200000000000000E+009,6.648892348901294E-001,-5.944337663316364E-001,6.750261357554188E-001,-5.989061637850162E-001,6.822634498901369E-001,-6.020150285263063E-001,6.648938826628708E-001,-5.946112507242333E-001,
4.205000000000000E+009,6.587313041445884E-001,-6.003568092702822E-001,6.687646051681783E-001,-6.048192133018349E-001,6.759563019409182E-001,-6.081850667114259E-001,6.587571548481639E-001,-6.004837867956439E-001,
4.210000000000000E+009,6.529832033409965E-001,-6.060877944183556E-001,6.630042655721125E-001,-6.106193068167216E-001,6.701466968650820E-001,-6.141427596778870E-001,6.529953201247812E-001,-6.062144054435062E-001,
4.215000000000000E+009,6.476514070233250E-001,-6.117264341614259E-001,6.575015174484031E-001,-6.164411069209733E-001,6.647491726341249E-001,-6.200404274940491E-001,6.476292483275610E-001,-6.118769317044424E-001,
4.220000000000000E+009,6.410387182857660E-001,-6.171024202107204E-001,6.509054046540892E-001,-6.218269132847677E-001,6.579949423103333E-001,-6.256730566902162E-001,6.410183319023105E-001,-6.171723505754656E-001,
4.225000000000000E+009,6.342645218604359E-001,-6.226946362260084E-001,6.440298831950337E-001,-6.275767112711758E-001,6.510712396049501E-001,-6.314517769813538E-001,6.342830343069841E-001,-6.227471321131304E-001,
4.230000000000000E+009,6.276097961262932E-001,-6.269186460216834E-001,6.374420519733235E-001,-6.318198476721405E-001,6.443285004577638E-001,-6.358746709976197E-001,6.276333331602795E-001,-6.270019850883216E-001,
4.235000000000000E+009,6.214235020417419E-001,-6.311879903283423E-001,6.313145236709254E-001,-6.363167537117620E-001,6.382489234352113E-001,-6.404336666297913E-001,6.215001674474233E-001,-6.312287501239317E-001,
4.240000000000000E+009,6.154910927028281E-001,-6.353247234652611E-001,6.254783565638444E-001,-6.404961227352444E-001,6.321739479179382E-001,-6.448164471740724E-001,6.155887644823196E-001,-6.353186319110042E-001,
4.245000000000000E+009,6.091862772871264E-001,-6.396149023620533E-001,6.189257001686186E-001,-6.451158612531873E-001,6.256325024070741E-001,-6.494954338150025E-001,6.092861161764955E-001,-6.397282719694891E-001,
4.250000000000000E+009,6.046990848436707E-001,-6.439708819836388E-001,6.147747892527022E-001,-6.494189969771107E-001,6.212814306983949E-001,-6.540353715019228E-001,6.047936461067315E-001,-6.440425721376955E-001,
4.255000000000000E+009,5.993741124794871E-001,-6.482007071271790E-001,6.093329426978622E-001,-6.540207011654582E-001,6.156012912826540E-001,-6.586698202972414E-001,5.994260997140689E-001,-6.482732957688324E-001,
4.260000000000000E+009,5.939904619338357E-001,-6.531175823272114E-001,6.042037466797883E-001,-6.590850084252187E-001,6.102413303604127E-001,-6.638398306388856E-001,5.941107222243619E-001,-6.531997141443049E-001,
4.265000000000000E+009,5.885379462747995E-001,-6.572105171623868E-001,5.987431133843204E-001,-6.635078686927923E-001,6.047451001167299E-001,-6.682491891441347E-001,5.885867523924380E-001,-6.573858913926163E-001,
4.270000000000000E+009,5.838193952373590E-001,-6.616024077752978E-001,5.941333532888115E-001,-6.682560336237360E-001,5.999260145797731E-001,-6.730302288894654E-001,5.838536354905703E-001,-6.617351151071823E-001,
4.275000000000000E+009,5.780341948955905E-001,-6.661179498080369E-001,5.883321495815767E-001,-6.731924064318686E-001,5.938826855812074E-001,-6.779826260795596E-001,5.781041781992855E-001,-6.662545721168953E-001,
4.280000000000000E+009,5.726810042036276E-001,-6.709561172891694E-001,5.829651727748810E-001,-6.784319999865724E-001,5.883223049926758E-001,-6.832229525527955E-001,5.728306229057815E-001,-6.711397627962199E-001,
4.285000000000000E+009,5.674825346134677E-001,-6.748529410435329E-001,5.773977714636176E-001,-6.829394654006131E-001,5.826013614234925E-001,-6.874971469306948E-001,5.675777940719978E-001,-6.750782311805497E-001,
4.290000000000000E+009,5.622948779417947E-001,-6.800025382738349E-001,5.716632189702653E-001,-6.884382704003633E-001,5.769187413406374E-001,-6.928512249336244E-001,5.623296117953947E-001,-6.802865155912177E-001,
4.295000000000000E+009,5.577539626867126E-001,-6.854290345775246E-001,5.667069320408027E-001,-6.939604013946674E-001,5.720310656738282E-001,-6.983546602325440E-001,5.576950299242616E-001,-6.857165050127502E-001,
4.300000000000000E+009,5.511849038280631E-001,-6.911844550640438E-001,5.599545321641444E-001,-6.997641640545520E-001,5.653238623161316E-001,-7.041251423416139E-001,5.511238888321084E-001,-6.913753263757090E-001,
4.305000000000000E+009,5.454756673170058E-001,-6.964141489482190E-001,5.541560725770054E-001,-7.051677427198879E-001,5.594261690902711E-001,-7.095978079986572E-001,5.454584140753567E-001,-6.966649840675501E-001,
4.310000000000000E+009,5.390957577740111E-001,-7.015128368467501E-001,5.473427696823454E-001,-7.104530170631034E-001,5.527096067237854E-001,-7.148029903335574E-001,5.389738551952688E-001,-7.017633436430367E-001,
4.315000000000000E+009,5.321449715132393E-001,-7.060992592028499E-001,5.400913912421799E-001,-7.149398755204746E-001,5.456096227722168E-001,-7.192717992248536E-001,5.320363242644728E-001,-7.063359741006019E-001,
4.320000000000000E+009,5.247303943150581E-001,-7.114922080478647E-001,5.325935709281408E-001,-7.202781144807510E-001,5.380918328285218E-001,-7.247562821502687E-001,5.246909676414685E-001,-7.116337646501281E-001,
4.325000000000000E+009,5.175001847331996E-001,-7.161423358147721E-001,5.252957788477821E-001,-7.249647082558842E-001,5.307426846427920E-001,-7.296138376541139E-001,5.174842811020716E-001,-7.162818849165908E-001,
4.330000000000000E+009,5.107232716172554E-001,-7.199749459217507E-001,5.181940847119900E-001,-7.288258949672790E-001,5.237753804740907E-001,-7.335259452171327E-001,5.106832852723872E-001,-7.201273478237656E-001,
4.335000000000000E+009,5.041535187151064E-001,-7.242627368392542E-001,5.114863924621356E-001,-7.329547097152553E-001,5.170066232528687E-001,-7.378961104240418E-001,5.040650652322434E-001,-7.244840191656568E-001,
4.340000000000000E+009,4.968609668745725E-001,-7.279149257991875E-001,5.040815212368577E-001,-7.366211890965628E-001,5.095833826255799E-001,-7.415881082534791E-001,4.966369697813232E-001,-7.281073957714825E-001,
4.345000000000000E+009,4.884782091668794E-001,-7.317241259497097E-001,4.957602335586012E-001,-7.404179125466290E-001,5.009495220184327E-001,-7.455972469711305E-001,4.883345948439840E-001,-7.318461732981435E-001,
4.350000000000000E+009,4.812420598111289E-001,-7.342458922136088E-001,4.885425567351994E-001,-7.430711503243939E-001,4.938781228446961E-001,-7.481962471389774E-001,4.811394500874084E-001,-7.343790052458407E-001,
4.355000000000000E+009,4.730258726158512E-001,-7.374252413620170E-001,4.804621264841002E-001,-7.463559653948377E-001,4.855160751819612E-001,-7.516462009811402E-001,4.729437835418368E-001,-7.375468816305674E-001,
4.360000000000000E+009,4.659755914244184E-001,-7.404897149434151E-001,4.732850427575527E-001,-7.496634552438554E-001,4.783368143177034E-001,-7.550296143150331E-001,4.658840503654744E-001,-7.406374326249551E-001,
4.365000000000000E+009,4.582541811980028E-001,-7.429573578221888E-001,4.655710980324726E-001,-7.522628790838444E-001,4.705654512977601E-001,-7.578097776031496E-001,4.581330057982562E-001,-7.431720263840782E-001,
4.370000000000000E+009,4.513518781092341E-001,-7.454943238769476E-001,4.584299991410608E-001,-7.548376531971419E-001,4.632208419513704E-001,-7.604503381729129E-001,4.512442998290033E-001,-7.455798422138745E-001,
4.375000000000000E+009,4.445368463956257E-001,-7.478718535455617E-001,4.518100715010652E-001,-7.571992244605430E-001,4.563485994243623E-001,-7.628800797462464E-001,4.445736839932780E-001,-7.479621113523185E-001,
4.380000000000000E+009,4.375703148067576E-001,-7.497368568968164E-001,4.446700756759233E-001,-7.592068112257407E-001,4.490272557353974E-001,-7.647684728622439E-001,4.375521672973248E-001,-7.499192258814953E-001,
4.385000000000000E+009,4.312081836960964E-001,-7.521227013576011E-001,4.383325878523488E-001,-7.615892888740844E-001,4.426918295383454E-001,-7.670118520355227E-001,4.312129613405562E-001,-7.522923986332757E-001,
4.390000000000000E+009,4.240736369958041E-001,-7.550592856613294E-001,4.314130155414556E-001,-7.645565781856080E-001,4.356917603492738E-001,-7.701618002891542E-001,4.239707493346279E-001,-7.552820021725402E-001,
4.395000000000000E+009,4.176292216650962E-001,-7.570054275270537E-001,4.251011318990262E-001,-7.668536529918251E-001,4.293441153812410E-001,-7.724382100868227E-001,4.175456111333647E-001,-7.571818285361849E-001,
4.400000000000000E+009,4.109210315984235E-001,-7.586488543724992E-001,4.186216673263845E-001,-7.687422856806465E-001,4.227151016235353E-001,-7.744554876136782E-001,4.108225490898495E-001,-7.588321756945333E-001,
4.405000000000000E+009,4.051431714520273E-001,-7.614105306061495E-001,4.130041349488878E-001,-7.719769748721355E-001,4.169199389648438E-001,-7.777230302047733E-001,4.050855466484180E-001,-7.615862001725497E-001,
4.410000000000000E+009,3.988939827950472E-001,-7.625447751699670E-001,4.067526312624061E-001,-7.736062438821615E-001,4.103075395298005E-001,-7.792986913108828E-001,3.988980763305743E-001,-7.627405498960475E-001,
4.415000000000000E+009,3.933396147481014E-001,-7.646397080396780E-001,4.008486385467546E-001,-7.762358926467241E-001,4.044412365055085E-001,-7.817825206756592E-001,3.933564292583877E-001,-7.648921410815150E-001,
4.420000000000000E+009,3.871375683318589E-001,-7.660966729677731E-001,3.943526841395011E-001,-7.779941402064741E-001,3.979511768627168E-001,-7.835380863189698E-001,3.871118114451271E-001,-7.664142084122756E-001,
4.425000000000000E+009,3.819927723672352E-001,-7.686507054811702E-001,3.889417397444519E-001,-7.808226265306646E-001,3.923713200092317E-001,-7.864476645278933E-001,3.819111689362624E-001,-7.688552270712274E-001,
4.430000000000000E+009,3.760477843365901E-001,-7.716686075036169E-001,3.828703683913782E-001,-7.840730858514422E-001,3.861408789348604E-001,-7.896533840942385E-001,3.759469584364002E-001,-7.718705618182207E-001,
4.435000000000000E+009,3.705772715507187E-001,-7.741562066609912E-001,3.772592091146164E-001,-7.869977481157887E-001,3.804226990795137E-001,-7.923820566749573E-001,3.705371347357416E-001,-7.743017650216874E-001,
4.440000000000000E+009,3.645909336938685E-001,-7.766715553354940E-001,3.709930433512733E-001,-7.901038408388167E-001,3.740566767501832E-001,-7.954129539871219E-001,3.645472043550850E-001,-7.769682589563338E-001,
4.445000000000000E+009,3.586276426901781E-001,-7.793182786886191E-001,3.643111486962898E-001,-7.931580005824600E-001,3.673422241783143E-001,-7.983708427047732E-001,3.584478373313755E-001,-7.796429845716399E-001,
4.450000000000000E+009,3.527842932545965E-001,-7.825106004165091E-001,3.578769201558130E-001,-7.964062614965393E-001,3.608340893936158E-001,-8.014860659217836E-001,3.525412806829263E-001,-7.827194375352404E-001,
4.455000000000000E+009,3.468607671672891E-001,-7.854000582611911E-001,3.514991418000597E-001,-7.993988448603951E-001,3.545230920791627E-001,-8.043236236190798E-001,3.466993145252127E-001,-7.856666857493884E-001,
4.460000000000000E+009,3.399418935425638E-001,-7.887279774709042E-001,3.440806481201989E-001,-8.027880622794614E-001,3.470587874889374E-001,-8.075523928070072E-001,3.397850620850444E-001,-7.888914204339296E-001,
4.465000000000000E+009,3.327445149160926E-001,-7.918975541237113E-001,3.363942128550128E-001,-8.058923269539230E-001,3.394413553142548E-001,-8.106572044563295E-001,3.325885426765446E-001,-7.921439514195903E-001,
4.470000000000000E+009,3.249140069672609E-001,-7.948185106845760E-001,3.279520522901502E-001,-8.085968484436821E-001,3.313302711582185E-001,-8.132998916244508E-001,3.247571448058879E-001,-7.949991933732861E-001,
4.475000000000000E+009,3.165928982757411E-001,-7.972910863717255E-001,3.193643141688893E-001,-8.108292343367256E-001,3.227055693244935E-001,-8.156270325279238E-001,3.165099907060028E-001,-7.974833033799005E-001,
4.480000000000000E+009,3.094075549199616E-001,-7.989132216849797E-001,3.120659286767694E-001,-8.121632062250378E-001,3.154931324672699E-001,-8.169541380310061E-001,3.092510180763649E-001,-7.991701883077890E-001,
4.485000000000000E+009,3.022051751918052E-001,-8.002049134103817E-001,3.046632428936899E-001,-8.131437920610281E-001,3.081199767494203E-001,-8.181327826499940E-001,3.019189016042551E-001,-8.004102485605686E-001,
4.490000000000000E+009,2.954429074141888E-001,-8.011969691378447E-001,2.980206437481341E-001,-8.137369052936243E-001,3.015836528778077E-001,-8.188268519401553E-001,2.951604511561058E-001,-8.013010141182934E-001,
4.495000000000000E+009,2.876919014592475E-001,-8.019781632560206E-001,2.906449334580193E-001,-8.144684212255207E-001,2.938522188949586E-001,-8.197618478202823E-001,2.875028036502070E-001,-8.019478956819935E-001,
