% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap3_copo1_air_S21,im:cap3_copo1_air_S21,re:cap3_copo1_water_S21,im:cap3_copo1_water_S21,re:cap3_copo1_0_1plstc_S21,im:cap3_copo1_0_1plstc_S21,re:cap3_copo1_0_5plstc_S21,im:cap3_copo1_0_5plstc_S21,re:cap3_copo1_1plstc_S21,im:cap3_copo1_1plstc_S21,
4.015000000000000E+009,8.484212756156921E-001,-3.608382046222687E-001,8.621827200803836E-001,-3.554801673282929E-001,8.431555462526648E-001,-3.641842445720308E-001,8.456631704796986E-001,-3.618826214743099E-001,8.450905354499819E-001,-3.619139645099641E-001,8.483242170581093E-001,-3.608667798568966E-001,
4.020000000000000E+009,8.451352715492249E-001,-3.680815100669861E-001,8.587816352445681E-001,-3.630735095947114E-001,8.396831991869090E-001,-3.713601918057006E-001,8.421795282827097E-001,-3.691281598270871E-001,8.416828370094301E-001,-3.690621723175050E-001,8.449024633484124E-001,-3.681736975881408E-001,
4.025000000000000E+009,8.417627811431885E-001,-3.756490349769592E-001,8.555217326094669E-001,-3.707990111893006E-001,8.363817310404215E-001,-3.788426760813856E-001,8.389125603659101E-001,-3.766395822973915E-001,8.384372955322268E-001,-3.765756310939790E-001,8.416533538569776E-001,-3.756010151500902E-001,
4.030000000000000E+009,8.379969000816345E-001,-3.824554979801178E-001,8.516833220381472E-001,-3.781717707760773E-001,8.325636547569824E-001,-3.857634341673618E-001,8.351266342678771E-001,-3.835126087378881E-001,8.346438656806947E-001,-3.834975780963899E-001,8.378284107921458E-001,-3.825741681074327E-001,
4.035000000000000E+009,8.343803882598877E-001,-3.898343741893768E-001,8.477623803377383E-001,-3.859473384558869E-001,8.286524290027045E-001,-3.933361895443586E-001,8.312880786463908E-001,-3.910684420742854E-001,8.308630107879641E-001,-3.909821482181550E-001,8.341450225061553E-001,-3.900476507852864E-001,
4.040000000000000E+009,8.309590220451355E-001,-3.976227343082428E-001,8.442128018113102E-001,-3.938342922971955E-001,8.251060796669695E-001,-4.008953246198239E-001,8.278569983999914E-001,-3.987454143616963E-001,8.274755712509158E-001,-3.987362861633302E-001,8.306908914274620E-001,-3.977753502971602E-001,
4.045000000000000E+009,8.272172808647156E-001,-4.048135280609131E-001,8.404181114499515E-001,-4.011386389063875E-001,8.212562089482978E-001,-4.078966048194380E-001,8.240597687583972E-001,-4.058585482278344E-001,8.237002879142763E-001,-4.058164956569673E-001,8.269693985584290E-001,-4.048568559957393E-001,
4.050000000000000E+009,8.225197196006775E-001,-4.120483398437500E-001,8.359574226424564E-001,-4.085361792444765E-001,8.167115104270489E-001,-4.149605656579224E-001,8.196291345772458E-001,-4.131022670987595E-001,8.191374341011051E-001,-4.130137344837190E-001,8.224873648751989E-001,-4.120698926250113E-001,
4.055000000000000E+009,8.188656568527222E-001,-4.192075729370117E-001,8.321409051057741E-001,-4.162457661244965E-001,8.128037517306667E-001,-4.223384733907575E-001,8.157997431568655E-001,-4.204013264774966E-001,8.152991551399234E-001,-4.202035232543946E-001,8.187236210282581E-001,-4.193754707043301E-001,
4.060000000000000E+009,8.148890733718872E-001,-4.264297783374786E-001,8.279037862491763E-001,-4.236196536307221E-001,8.086267583693523E-001,-4.293094846502626E-001,8.115873816783333E-001,-4.276614133327460E-001,8.112776092529298E-001,-4.273073455333710E-001,8.147231966303489E-001,-4.264979829650197E-001,
4.065000000000000E+009,8.102775216102600E-001,-4.334636330604553E-001,8.232719448261416E-001,-4.308803956343537E-001,8.039438072174476E-001,-4.362282625951338E-001,8.068577507479635E-001,-4.346643914736033E-001,8.065875021934511E-001,-4.343883358001710E-001,8.101461529390388E-001,-4.336120517980162E-001,
4.070000000000000E+009,8.058003783226013E-001,-4.405725300312042E-001,8.184682622624210E-001,-4.381542629631654E-001,7.992784688964614E-001,-4.430930093687563E-001,8.021147365622239E-001,-4.416430075367430E-001,8.018753105163576E-001,-4.414100513458253E-001,8.056052006392831E-001,-4.405871691933296E-001,
4.075000000000000E+009,8.018313050270081E-001,-4.472860693931580E-001,8.144503337626040E-001,-4.448929190115815E-001,7.953513313257662E-001,-4.495555741242804E-001,7.979732623212094E-001,-4.482542601813311E-001,7.977301310539248E-001,-4.479957245349885E-001,8.016089668760303E-001,-4.472808145304270E-001,
4.080000000000000E+009,7.976605892181397E-001,-4.542808532714844E-001,8.102158844971926E-001,-4.519734885456086E-001,7.912783400149845E-001,-4.563772635711197E-001,7.937235829936348E-001,-4.550942936360647E-001,7.935275740623475E-001,-4.548518382072450E-001,7.974230558131210E-001,-4.542949650943252E-001,
4.085000000000000E+009,7.931892871856690E-001,-4.606855809688568E-001,8.059063322026370E-001,-4.583717112863465E-001,7.871424028090348E-001,-4.626565355217285E-001,7.893569216524718E-001,-4.612395250407008E-001,7.892285121917726E-001,-4.610851451396943E-001,7.931300313378243E-001,-4.605564830456245E-001,
4.090000000000000E+009,7.888189554214478E-001,-4.692945778369904E-001,8.014116067638856E-001,-4.671451597203523E-001,7.826354660486948E-001,-4.713636769967723E-001,7.847492359071029E-001,-4.698185693063015E-001,7.846636651039125E-001,-4.697115586280823E-001,7.885494768649484E-001,-4.692692613189706E-001,
4.095000000000000E+009,7.836105227470398E-001,-4.754604399204254E-001,7.963489325300601E-001,-4.736580471907960E-001,7.774567321091024E-001,-4.776118795545132E-001,7.793983041000332E-001,-4.759081707651438E-001,7.793404036521913E-001,-4.758166500568391E-001,7.832669023994642E-001,-4.754682960810505E-001,
4.100000000000000E+009,7.780246734619141E-001,-4.816737771034241E-001,7.909706379390262E-001,-4.801846216997987E-001,7.719721486064911E-001,-4.838726741804630E-001,7.738552700928298E-001,-4.819023982703313E-001,7.737547807693482E-001,-4.818789650440217E-001,7.778053795289348E-001,-4.815934533182282E-001,
4.105000000000000E+009,7.732405662536621E-001,-4.889491200447083E-001,7.859448585459291E-001,-4.878298225290070E-001,7.669918895570904E-001,-4.911339186012115E-001,7.689481572794491E-001,-4.888162237950582E-001,7.687969356536867E-001,-4.888296710491182E-001,7.729259524776165E-001,-4.888066819460774E-001,
4.110000000000000E+009,7.681416273117065E-001,-4.953566789627075E-001,7.808431253474734E-001,-4.945468427640534E-001,7.619355986673888E-001,-4.975844073216355E-001,7.640754496902966E-001,-4.948288891747524E-001,7.639732491493227E-001,-4.949050822257997E-001,7.679644126701559E-001,-4.951465749235550E-001,
4.115000000000000E+009,7.629529833793640E-001,-5.015188455581665E-001,7.753602831309511E-001,-5.012263594611818E-001,7.564403400068329E-001,-5.040892082861790E-001,7.588932043352823E-001,-5.011026146441495E-001,7.588192735671999E-001,-5.011380596160890E-001,7.627488062663285E-001,-5.014564510542890E-001,
4.120000000000000E+009,7.586407065391541E-001,-5.074862241744995E-001,7.707575844168093E-001,-5.073853223628847E-001,7.519313997657173E-001,-5.099087751788222E-001,7.547517634293118E-001,-5.068003404241408E-001,7.545722093582155E-001,-5.068303305625916E-001,7.584048590767833E-001,-5.073785323973182E-001,
4.125000000000000E+009,7.525286078453064E-001,-5.138049721717835E-001,7.644606836007999E-001,-5.138825555255128E-001,7.456325514660048E-001,-5.162420292468876E-001,7.488227502199675E-001,-5.130153466888224E-001,7.486140934944154E-001,-5.130240883827211E-001,7.523576718032822E-001,-5.136516800426015E-001,
4.130000000000000E+009,7.474297881126404E-001,-5.204894542694092E-001,7.592854597974856E-001,-5.206927632880556E-001,7.404427813402303E-001,-5.225906643693971E-001,7.441158291313796E-001,-5.194653728378368E-001,7.438293084144594E-001,-5.194278704643250E-001,7.474428192218701E-001,-5.201700950691691E-001,
4.135000000000000E+009,7.427378892898560E-001,-5.257081389427185E-001,7.541066109248050E-001,-5.261131643000490E-001,7.354378272338189E-001,-5.278479203475850E-001,7.395835014482535E-001,-5.249232043806652E-001,7.393695329666138E-001,-5.248347710609437E-001,7.428145343194779E-001,-5.254911902028747E-001,
4.140000000000000E+009,7.372546792030335E-001,-5.317179560661316E-001,7.482932397773439E-001,-5.319719520396730E-001,7.297184722896534E-001,-5.335323226467947E-001,7.342201428137820E-001,-5.310331322017806E-001,7.339519372940064E-001,-5.310036856651308E-001,7.373687322003092E-001,-5.315189881242034E-001,
4.145000000000000E+009,7.331333160400391E-001,-5.372351408004761E-001,7.440580603526003E-001,-5.374470852743530E-001,7.255419515802517E-001,-5.388854761053484E-001,7.301826476206940E-001,-5.367501797859273E-001,7.300269256591797E-001,-5.366947181701660E-001,7.332689375100318E-001,-5.371394616115626E-001,
4.150000000000000E+009,7.278662323951721E-001,-5.434874296188355E-001,7.385520439837647E-001,-5.437456877405702E-001,7.200673199772270E-001,-5.449415707414511E-001,7.248253991098507E-001,-5.432292723762305E-001,7.246072529792786E-001,-5.431960289001465E-001,7.279928478963088E-001,-5.435349277426926E-001,
4.155000000000000E+009,7.240356206893921E-001,-5.497570633888245E-001,7.343223112239381E-001,-5.500157598053286E-001,7.159065775687658E-001,-5.508895683017733E-001,7.206351960669813E-001,-5.495165327654752E-001,7.204889446258547E-001,-5.495552261352540E-001,7.238569808815193E-001,-5.499005714034000E-001,
4.160000000000000E+009,7.188609242439270E-001,-5.554828643798828E-001,7.292385693632204E-001,-5.555464019719850E-001,7.108388019127740E-001,-5.562970661834730E-001,7.154177459734132E-001,-5.552611181551114E-001,7.152466034889222E-001,-5.552696161270143E-001,7.186513665044690E-001,-5.555654338548198E-001,
4.165000000000000E+009,7.138921618461609E-001,-5.619474649429321E-001,7.243786616662293E-001,-5.621825144697572E-001,7.060066193258326E-001,-5.624813612398484E-001,7.105063744403114E-001,-5.616253622161003E-001,7.103391792297364E-001,-5.615915874481201E-001,7.137693009549898E-001,-5.620255520353450E-001,
4.170000000000000E+009,7.090176343917847E-001,-5.680496096611023E-001,7.192119527071536E-001,-5.682459682580568E-001,7.010458056025440E-001,-5.682816445489805E-001,7.053296644741925E-001,-5.676786820234924E-001,7.053409617424012E-001,-5.675481960296631E-001,7.087296524552518E-001,-5.679891092287931E-001,
4.175000000000000E+009,7.033371925354004E-001,-5.740226507186890E-001,7.136489282822572E-001,-5.743846254577638E-001,6.957432038195492E-001,-5.741297095785795E-001,6.996971691254889E-001,-5.736407643664245E-001,6.997870014190675E-001,-5.736226608276369E-001,7.031535503663444E-001,-5.740644608107443E-001,
4.180000000000000E+009,6.981641054153442E-001,-5.801180005073547E-001,7.084274305994875E-001,-5.805698107452394E-001,6.906541671038908E-001,-5.800911643967917E-001,6.944163271117069E-001,-5.795860053368256E-001,6.944390454292299E-001,-5.797030780792237E-001,6.980018935774983E-001,-5.800857030662465E-001,
4.185000000000000E+009,6.921372413635254E-001,-5.861663818359375E-001,7.026197068628237E-001,-5.867550613480226E-001,6.850141590421912E-001,-5.859151776989270E-001,6.886488760501485E-001,-5.853348705463549E-001,6.885413040161134E-001,-5.855611583709718E-001,6.922240590220476E-001,-5.859840805751784E-001,
4.190000000000000E+009,6.871902346611023E-001,-5.915424227714539E-001,6.970521350849611E-001,-5.925342015197755E-001,6.798116398661344E-001,-5.916402296046601E-001,6.834201686359340E-001,-5.909001999347350E-001,6.832778030395509E-001,-5.911499373435976E-001,6.870536696171038E-001,-5.915684411206654E-001,
4.195000000000000E+009,6.819432377815247E-001,-5.969063639640808E-001,6.913540463619692E-001,-5.978785896860048E-001,6.744423054789147E-001,-5.968100251462476E-001,6.780846845845351E-001,-5.960398143474383E-001,6.778708491325380E-001,-5.963164149284363E-001,6.817590063056342E-001,-5.968448809667125E-001,
4.200000000000000E+009,6.761940121650696E-001,-6.018762588500977E-001,6.853204932023316E-001,-6.030250238353883E-001,6.688747972627150E-001,-6.018395991354212E-001,6.724713749598448E-001,-6.010555956054963E-001,6.722729028701784E-001,-6.013030313491822E-001,6.759703552485639E-001,-6.019224882798462E-001,
4.205000000000000E+009,6.703797578811646E-001,-6.075675487518311E-001,6.792188188043214E-001,-6.085878707932131E-001,6.632222312300409E-001,-6.075395950372925E-001,6.668795568759267E-001,-6.066843141984383E-001,6.665971822738649E-001,-6.068828943252564E-001,6.703403835381716E-001,-6.075744313338711E-001,
4.210000000000000E+009,6.653357148170471E-001,-6.132349967956543E-001,6.734960509998476E-001,-6.139898763464662E-001,6.578102260769659E-001,-6.132752861417381E-001,6.614796939851835E-001,-6.124283412493243E-001,6.612467597961427E-001,-6.125080075263978E-001,6.650549707094239E-001,-6.132769804951983E-001,
4.215000000000000E+009,6.603361964225769E-001,-6.190272569656372E-001,6.684168795379641E-001,-6.194928911109315E-001,6.527895081778019E-001,-6.190592293776609E-001,6.564697719720213E-001,-6.181316945659074E-001,6.562802691459656E-001,-6.182306320190432E-001,6.600745281782507E-001,-6.191758749183411E-001,
4.220000000000000E+009,6.542245149612427E-001,-6.246970891952515E-001,6.620107275211489E-001,-6.248701902164003E-001,6.465544738912942E-001,-6.246025389705352E-001,6.503080826014481E-001,-6.235897937187108E-001,6.501608666419985E-001,-6.236067696571350E-001,6.538885911932314E-001,-6.246398602311292E-001,
4.225000000000000E+009,6.477926373481751E-001,-6.305873990058899E-001,6.553228486116640E-001,-6.305184830376284E-001,6.400287286523916E-001,-6.304569774602111E-001,6.438606478754754E-001,-6.294389800750921E-001,6.437617468833925E-001,-6.296110826492309E-001,6.476029175004299E-001,-6.306085383168451E-001,
4.230000000000000E+009,6.415513753890991E-001,-6.356471180915833E-001,6.486878860357668E-001,-6.348953171722107E-001,6.335846119866772E-001,-6.352613707804992E-001,6.375806259346930E-001,-6.341948270184907E-001,6.374758992195130E-001,-6.343589570999147E-001,6.413063797169862E-001,-6.354057123862118E-001,
4.235000000000000E+009,6.353812813758850E-001,-6.404083967208862E-001,6.423969269303591E-001,-6.392156977867738E-001,6.272194990174469E-001,-6.400267657249575E-001,6.314658875152058E-001,-6.391116351491311E-001,6.313290205955507E-001,-6.393578312873842E-001,6.352575172143593E-001,-6.404166330659884E-001,
4.240000000000000E+009,6.294691562652588E-001,-6.451951861381531E-001,6.361739253442995E-001,-6.431010479337160E-001,6.211646749519102E-001,-6.444315776763279E-001,6.254969942912445E-001,-6.434584550736322E-001,6.252579625129702E-001,-6.437796593666079E-001,6.292480512216376E-001,-6.449798563819287E-001,
4.245000000000000E+009,6.230471134185791E-001,-6.501250863075256E-001,6.295149969463807E-001,-6.470990944875186E-001,6.146330238330990E-001,-6.492292192734603E-001,6.191848765783510E-001,-6.483406556059889E-001,6.189535363197327E-001,-6.486493976593017E-001,6.228103295085270E-001,-6.500377870642693E-001,
4.250000000000000E+009,6.185104250907898E-001,-6.553378701210022E-001,6.252159325088809E-001,-6.506218535403444E-001,6.100278681542012E-001,-6.539790677046778E-001,6.149209634723871E-001,-6.532298187643638E-001,6.146506739616395E-001,-6.535187463760377E-001,6.182858071942771E-001,-6.550778548309987E-001,
4.255000000000000E+009,6.125217676162720E-001,-6.603177785873413E-001,6.203165938309633E-001,-6.538415543170778E-001,6.040965577030927E-001,-6.586676454366808E-001,6.091106989178610E-001,-6.583307283708222E-001,6.087275791168214E-001,-6.585527519226074E-001,6.124591513433760E-001,-6.600802575808362E-001,
4.260000000000000E+009,6.065662503242493E-001,-6.658825874328613E-001,6.164425097436524E-001,-6.579239204973757E-001,5.982999589630524E-001,-6.638490218703861E-001,6.033116316104501E-001,-6.639546977152919E-001,6.029495225906373E-001,-6.642148643493653E-001,6.065850598280149E-001,-6.656994465925481E-001,
4.265000000000000E+009,6.005632281303406E-001,-6.703367829322815E-001,6.129457538928529E-001,-6.617564238104861E-001,5.924118647678831E-001,-6.680218054020550E-001,5.972106570255472E-001,-6.684367024449923E-001,5.967633892059328E-001,-6.686780872344972E-001,6.006505493150739E-001,-6.701890883679125E-001,
4.270000000000000E+009,5.950723886489868E-001,-6.752670407295227E-001,6.103720647096559E-001,-6.672828954230043E-001,5.870827525022527E-001,-6.726452969374213E-001,5.918012774612895E-001,-6.732231986741333E-001,5.913488880157471E-001,-6.734754711151123E-001,5.951308525815060E-001,-6.751780954556281E-001,
4.275000000000000E+009,5.883737802505493E-001,-6.800418496131897E-001,6.060339707388612E-001,-6.738431877435609E-001,5.804848925865001E-001,-6.772680609789961E-001,5.849754707187415E-001,-6.780290657820610E-001,5.845840022087099E-001,-6.782557248115541E-001,5.883515835917164E-001,-6.799178960043444E-001,
4.280000000000000E+009,5.818314552307129E-001,-6.848225593566895E-001,6.008162601847535E-001,-6.811172500630799E-001,5.743330607817399E-001,-6.819582933648268E-001,5.786633494224582E-001,-6.827263161594168E-001,5.782677005767823E-001,-6.829725584030152E-001,5.819398833190907E-001,-6.847300886080752E-001,
4.285000000000000E+009,5.756673216819763E-001,-6.883364319801331E-001,5.947442071297608E-001,-6.870112032920533E-001,5.681969686084498E-001,-6.855347206750182E-001,5.724198897096313E-001,-6.864830964556877E-001,5.719999574661256E-001,-6.867875942230226E-001,5.757703590236455E-001,-6.884836746164368E-001,
