% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap3_duto1_air_S21,im:Cap3_duto1_air_S21,re:Cap3_duto1_air_water1_S21,im:Cap3_duto1_air_water1_S21,re:Cap3_duto1_1plstc_S21,im:Cap3_duto1_1plstc_S21,re:Cap3_duto1_0_1plstc_S21,im:Cap3_duto1_0_1plstc_S21,re:Cap3_duto1_0_5plstc_S21,im:Cap3_duto1_0_5plstc_S21,
3.730000000000000E+009,9.185783763186535E-001,1.063795077579361E-001,9.240068231729128E-001,1.322755763002396E-001,9.147426112579652E-001,1.041593485351296E-001,9.156540068353576E-001,1.030208173705107E-001,9.172842017714933E-001,1.044217480379251E-001,9.186167217807315E-001,1.062959702755128E-001,
3.735000000000000E+009,9.194932138289733E-001,9.682172181690840E-002,9.272807142424013E-001,1.221849369972229E-001,9.153328560158867E-001,9.494186408709865E-002,9.162473339967419E-001,9.370679600060707E-002,9.180125636455675E-001,9.492250350171544E-002,9.195028105942188E-001,9.667285784857324E-002,
3.740000000000000E+009,9.192293940908378E-001,8.795199733708897E-002,9.291835388668827E-001,1.125572808754349E-001,9.146288023728592E-001,8.648822545070881E-002,9.156455608383021E-001,8.513884324063986E-002,9.174567977288204E-001,8.613427119452555E-002,9.191974692109940E-001,8.782836391356085E-002,
3.745000000000000E+009,9.198391566411893E-001,7.909671334988562E-002,9.319121018565371E-001,1.029540486939240E-001,9.149687254178263E-001,7.829715259787284E-002,9.160082758002309E-001,7.672156097265610E-002,9.177772225214188E-001,7.745432578098058E-002,9.197564534651938E-001,7.912703931503577E-002,
3.750000000000000E+009,9.200096694940595E-001,7.057821589187971E-002,9.340333174850466E-001,9.331504952816012E-002,9.149956407224191E-001,7.048526708163358E-002,9.158719928137999E-001,6.852965390591002E-002,9.177639721957640E-001,6.919919550243800E-002,9.200799769310496E-001,7.058562968192934E-002,
3.755000000000000E+009,9.190078991799497E-001,6.208164386416328E-002,9.346829718984987E-001,8.366001791990281E-002,9.138802563616475E-001,6.273530573914699E-002,9.147136647621122E-001,6.047947402973676E-002,9.165727433755132E-001,6.108520688156414E-002,9.190733847373652E-001,6.203225450410733E-002,
3.760000000000000E+009,9.187038692669090E-001,5.255372305561976E-002,9.359914703565981E-001,7.299612498729707E-002,9.137511291240181E-001,5.411183817232051E-002,9.143032812052980E-001,5.145907289430102E-002,9.161714201294413E-001,5.202263447018806E-002,9.187899134681079E-001,5.259144367407766E-002,
3.765000000000000E+009,9.183228960733912E-001,4.568124596690472E-002,9.371370842350772E-001,6.491712761081696E-002,9.136945414283926E-001,4.806010303667297E-002,9.139211911571323E-001,4.507256103834656E-002,9.157922858342295E-001,4.553415462815909E-002,9.183919555415673E-001,4.563178055324103E-002,
3.770000000000000E+009,9.174423056202161E-001,3.743772489084438E-002,9.375929984730531E-001,5.527730490397455E-002,9.132506132111553E-001,4.056127736896761E-002,9.129222309689411E-001,3.732702087063614E-002,9.149091992487418E-001,3.764976410315445E-002,9.174881141720218E-001,3.724916080770126E-002,
3.775000000000000E+009,9.172869334784043E-001,2.912843423020320E-002,9.387384099206545E-001,4.552712113225938E-002,9.136308947603076E-001,3.304725875885282E-002,9.128308283025128E-001,2.971782704100769E-002,9.148665974089408E-001,2.975886248770172E-002,9.173549168385931E-001,2.904416329940884E-002,
3.780000000000000E+009,9.169140466413788E-001,2.168441245838764E-002,9.394973796083072E-001,3.680254520065308E-002,9.139599662204138E-001,2.630689692093248E-002,9.126479397797338E-001,2.295121071317117E-002,9.146308969904852E-001,2.291652357090575E-002,9.169714762649098E-001,2.154841139988786E-002,
3.785000000000000E+009,9.165942294422411E-001,1.454899657445461E-002,9.403084577818299E-001,2.802446850657464E-002,9.145543923333550E-001,1.971433317824276E-002,9.126648671178579E-001,1.640606720501203E-002,9.147121743953953E-001,1.620263207832304E-002,9.166443966282666E-001,1.422552853876115E-002,
3.790000000000000E+009,9.158590190358964E-001,7.120509997760771E-003,9.406372985275271E-001,1.890311862930775E-002,9.149431543684902E-001,1.273980477614682E-002,9.125026700040612E-001,9.686130167911171E-003,9.144393913635316E-001,9.259486229446707E-003,9.158433138559115E-001,6.860266089361106E-003,
3.795000000000000E+009,9.153030392317504E-001,-4.212246018083754E-004,9.408844431166078E-001,9.514154635276795E-003,9.156220049161974E-001,5.308031266126672E-003,9.126086936927537E-001,2.658904926323541E-003,9.144378486455737E-001,1.973125242864484E-003,9.152674584115963E-001,-5.924191889519898E-004,
3.800000000000000E+009,9.149050697368824E-001,-7.609996622488059E-003,9.413444246594240E-001,3.602800960397721E-004,9.164878342371996E-001,-1.968538327483881E-003,9.129677334859095E-001,-4.181648321525263E-003,9.146809501445070E-001,-5.018776954899155E-003,9.148433438539723E-001,-7.817463925404892E-003,
3.805000000000000E+009,9.147859689013000E-001,-1.461725929414531E-002,9.416523321592715E-001,-8.685956666574480E-003,9.174950773099189E-001,-9.334286339432922E-003,9.137271749437685E-001,-1.101387276737670E-002,9.152913435704545E-001,-1.186322136087553E-002,9.146874898815410E-001,-1.480530223285853E-002,
3.810000000000000E+009,9.140419028983492E-001,-2.160408717830949E-002,9.412231837586977E-001,-1.807578473251820E-002,9.179546566877941E-001,-1.706304281344277E-002,9.139541538756908E-001,-1.816909838167487E-002,9.153820975112804E-001,-1.900105334074589E-002,9.139243218748303E-001,-2.175823633741363E-002,
3.815000000000000E+009,9.136764908703893E-001,-2.894269337279334E-002,9.408181224452212E-001,-2.777843018610955E-002,9.186431892404147E-001,-2.537902408902439E-002,9.145209266552925E-001,-2.574340069403647E-002,9.158085041224879E-001,-2.668386330905406E-002,9.135111090774382E-001,-2.907747167165741E-002,
3.820000000000000E+009,9.141099330730075E-001,-3.590018075372266E-002,9.407353438591005E-001,-3.719013535990716E-002,9.196684766022062E-001,-3.353320389957740E-002,9.157690123239569E-001,-3.331677596938153E-002,9.168204030190958E-001,-3.425710962168580E-002,9.138803324908262E-001,-3.612582063614981E-002,
3.825000000000000E+009,9.146537814658131E-001,-4.326563280020963E-002,9.404586447824099E-001,-4.689049026045800E-002,9.207126845062552E-001,-4.226711180800492E-002,9.169692915594701E-001,-4.142311328272533E-002,9.179342158346683E-001,-4.233638816744886E-002,9.144378152814600E-001,-4.339034403289006E-002,
3.830000000000000E+009,9.147206822014978E-001,-4.984891608214948E-002,9.391672219848636E-001,-5.548688618245126E-002,9.208283578455109E-001,-5.024464285968607E-002,9.173966496476558E-001,-4.893002336184013E-002,9.182250515865513E-001,-4.985589020897091E-002,9.145665062394764E-001,-4.999132434957591E-002,
3.835000000000000E+009,9.147238735768120E-001,-5.723680102093232E-002,9.375213937089542E-001,-6.460850389066697E-002,9.205173233780972E-001,-5.885712805198641E-002,9.173923092615968E-001,-5.725611910513997E-002,9.182110747487473E-001,-5.805245930159666E-002,9.145129473474011E-001,-5.738956648328914E-002,
3.840000000000000E+009,9.152808533276818E-001,-6.490868605071039E-002,9.364209915667727E-001,-7.367917504867555E-002,9.204501068437145E-001,-6.766165849552842E-002,9.177625470814768E-001,-6.567691172447740E-002,9.185624412218766E-001,-6.655601740963765E-002,9.150502431321173E-001,-6.501342883634712E-002,
3.845000000000000E+009,9.161822987268407E-001,-7.239749776722979E-002,9.355658672640992E-001,-8.203659810104372E-002,9.206456756876972E-001,-7.587958340220413E-002,9.182832523104514E-001,-7.375100424230502E-002,9.190223442010551E-001,-7.471981139900347E-002,9.159479087870275E-001,-7.238312244081833E-002,
3.850000000000000E+009,9.163654058123512E-001,-8.058484884901730E-002,9.339705510708620E-001,-9.090817917348865E-002,9.200404250081358E-001,-8.467224448684269E-002,9.180449932950530E-001,-8.243157093545862E-002,9.187499273657340E-001,-8.339493589556350E-002,9.161866697266410E-001,-8.054070684181307E-002,
3.855000000000000E+009,9.167192483367153E-001,-8.826120876695351E-002,9.326983598561099E-001,-9.885751653224946E-002,9.196004729177046E-001,-9.259263283472517E-002,9.179294199292265E-001,-9.041232004314016E-002,9.186185338110069E-001,-9.140799017062824E-002,9.165820180614279E-001,-8.817190921564130E-002,
3.860000000000000E+009,9.175718272393560E-001,-9.613183616803889E-002,9.320126739694216E-001,-1.067073545115090E-001,9.197239907043205E-001,-1.005924884327405E-001,9.183513882372701E-001,-9.840470261830883E-002,9.188369822934468E-001,-9.946206787349755E-002,9.173941480625021E-001,-9.600695096610698E-002,
3.865000000000000E+009,9.171825419333873E-001,-1.047344750358929E-001,9.302802108235171E-001,-1.152212439962769E-001,9.187559128304037E-001,-1.092857096795095E-001,9.176254754124116E-001,-1.070882684107360E-001,9.180328282847077E-001,-1.081409537578901E-001,9.171267128256261E-001,-1.046798887724892E-001,
3.870000000000000E+009,9.167062100963895E-001,-1.125187529507763E-001,9.287074579858401E-001,-1.227755172426796E-001,9.178496732630888E-001,-1.170729769082693E-001,9.168741790690471E-001,-1.148691067528281E-001,9.171352725849278E-001,-1.160338922037409E-001,9.165829964976627E-001,-1.125226266424036E-001,
3.875000000000000E+009,9.165991600106237E-001,-1.208938063224445E-001,9.276440958546450E-001,-1.309360674378586E-001,9.172920203042807E-001,-1.254058294755761E-001,9.165567933778990E-001,-1.232736816463074E-001,9.165875268013011E-001,-1.243918195073023E-001,9.165108232694857E-001,-1.208946113734111E-001,
3.880000000000000E+009,9.162885495089016E-001,-1.293206361148056E-001,9.264201060559085E-001,-1.390403063689423E-001,9.165963387292886E-001,-1.338375625354190E-001,9.159525963745245E-001,-1.316793225442690E-001,9.158548662030904E-001,-1.327496207786608E-001,9.161949797613663E-001,-1.292321742052519E-001,
3.885000000000000E+009,9.152848643343561E-001,-1.378866639088002E-001,9.246534555633548E-001,-1.473428388081742E-001,9.152325722204365E-001,-1.423063836668851E-001,9.147305398860034E-001,-1.402510199575485E-001,9.144809503074223E-001,-1.411850342041200E-001,9.152357622973069E-001,-1.377757681231051E-001,
3.890000000000000E+009,9.147380401672957E-001,-1.463857450233890E-001,9.234362789923100E-001,-1.555824296860123E-001,9.142927510175337E-001,-1.507768238038829E-001,9.139120612392297E-001,-1.487902425109400E-001,9.135122603765155E-001,-1.495192868498794E-001,9.146705947556894E-001,-1.462526901369924E-001,
3.895000000000000E+009,9.139900401186595E-001,-1.545873548563003E-001,9.220752454902652E-001,-1.635551981017685E-001,9.131574705751840E-001,-1.590014951146584E-001,9.129462085627818E-001,-1.569706075457031E-001,9.125251959984400E-001,-1.575001723134428E-001,9.139382333851820E-001,-1.544943727623984E-001,
3.900000000000000E+009,9.128371289348312E-001,-1.635318414919771E-001,9.202665616201785E-001,-1.722545460075378E-001,9.116443493200260E-001,-1.678236649817199E-001,9.115786590735504E-001,-1.659005988462444E-001,9.111279903994530E-001,-1.661552237907752E-001,9.128429860555105E-001,-1.635102684650414E-001,
3.905000000000000E+009,9.119802795838897E-001,-1.715097028261221E-001,9.188471994740297E-001,-1.797422289183808E-001,9.104654755043783E-001,-1.756001884322184E-001,9.105222779180973E-001,-1.737674575562625E-001,9.101284491575294E-001,-1.738618574435271E-001,9.119344426337881E-001,-1.714508940475478E-001,
3.910000000000000E+009,9.104560110499473E-001,-1.802579035723247E-001,9.169335382995607E-001,-1.882136575640870E-001,9.086742585654946E-001,-1.842525437941927E-001,9.089058191406672E-001,-1.823950091566916E-001,9.084952449928770E-001,-1.823969970033667E-001,9.104465143239018E-001,-1.802329422700685E-001,
3.915000000000000E+009,9.089452189608405E-001,-1.884399605723230E-001,9.149769816213992E-001,-1.961299047074891E-001,9.069088741730129E-001,-1.923112005822166E-001,9.073505854484827E-001,-1.904920452200484E-001,9.068803042215445E-001,-1.904550395153871E-001,9.089041000599358E-001,-1.884221286746200E-001,
3.920000000000000E+009,9.072349487727818E-001,-1.964957993159659E-001,9.127011844465640E-001,-2.039791620357133E-001,9.048902939159601E-001,-2.003409586890261E-001,9.054374711961177E-001,-1.985503452004710E-001,9.051123093954357E-001,-1.984280691020463E-001,9.072599262428843E-001,-1.964772377981306E-001,
3.925000000000000E+009,9.060860677172558E-001,-2.050620571946432E-001,9.113312022982791E-001,-2.121765146706773E-001,9.034107728459075E-001,-2.087599259387068E-001,9.040484465577391E-001,-2.070357835249239E-001,9.038420552030664E-001,-2.068006115833764E-001,9.061128215313756E-001,-2.050207787665286E-001,
3.930000000000000E+009,9.046650875807812E-001,-2.133409763906919E-001,9.095498532611086E-001,-2.202081754547501E-001,9.016096986243547E-001,-2.168787944878253E-001,9.023915082640615E-001,-2.153491312485767E-001,9.022983163365416E-001,-2.149576911506584E-001,9.047477914796587E-001,-2.133279943294750E-001,
3.935000000000000E+009,9.033066857232547E-001,-2.218463631294674E-001,9.077844699934389E-001,-2.283658311051560E-001,8.998662215627262E-001,-2.250504267245373E-001,9.007533484551413E-001,-2.236866963032324E-001,9.007972379943174E-001,-2.231800989067728E-001,9.034022073910889E-001,-2.218645148931582E-001,
3.940000000000000E+009,9.021349545400826E-001,-2.310693461525776E-001,9.062998589941408E-001,-2.373163436711503E-001,8.983752842357371E-001,-2.339300371332452E-001,8.993995144694762E-001,-2.326697963295395E-001,8.994473572491816E-001,-2.322518587704321E-001,9.022295853818589E-001,-2.311122759457920E-001,
3.945000000000000E+009,8.994483949845163E-001,-2.394543668775914E-001,9.032148604374698E-001,-2.453945408316041E-001,8.954353320392694E-001,-2.419622662681553E-001,8.965652320985044E-001,-2.407877009718414E-001,8.966675333372332E-001,-2.403454383556298E-001,8.994560759673320E-001,-2.395182459627383E-001,
3.950000000000000E+009,8.977014031988498E-001,-2.481800538975314E-001,9.011863897947694E-001,-2.537041175193024E-001,8.935237166452044E-001,-2.502411356985948E-001,8.946466304071707E-001,-2.493036276944824E-001,8.948706072742629E-001,-2.488531623036924E-001,8.976313744129814E-001,-2.483112920087669E-001,
3.955000000000000E+009,8.956625157414027E-001,-2.569675541274754E-001,8.989806224034121E-001,-2.621081692084503E-001,8.913122499217671E-001,-2.585664412707617E-001,8.925558562177907E-001,-2.577643582624858E-001,8.928293749481470E-001,-2.573499847006459E-001,8.956511513668204E-001,-2.569748333541327E-001,
3.960000000000000E+009,8.929287937757139E-001,-2.650749271966316E-001,8.959113103912356E-001,-2.698413721394348E-001,8.884762758406963E-001,-2.662760918111544E-001,8.897576393260995E-001,-2.655765164990835E-001,8.901153196459264E-001,-2.652415875341944E-001,8.929526536052385E-001,-2.651178208803472E-001,
3.965000000000000E+009,8.901713488385158E-001,-2.741122585145224E-001,8.930633087974550E-001,-2.785401104819489E-001,8.857623139257338E-001,-2.749745896381608E-001,8.870454217665964E-001,-2.744327321931381E-001,8.873818817593906E-001,-2.740519678183485E-001,8.902021460814689E-001,-2.741806850686705E-001,
3.970000000000000E+009,8.871542176511277E-001,-2.825875055097562E-001,8.900210888909914E-001,-2.867428133551026E-001,8.827898268855334E-001,-2.831048265228323E-001,8.840014833425357E-001,-2.827538852016636E-001,8.844071008680458E-001,-2.823759294314169E-001,8.871775758239912E-001,-2.826830312018253E-001,
3.975000000000000E+009,8.833579395154727E-001,-2.944195998065181E-001,8.860785126144412E-001,-2.983010545581055E-001,8.789768883196785E-001,-2.946545825293908E-001,8.801362940107926E-001,-2.943468200236119E-001,8.806248588082475E-001,-2.939149416154440E-001,8.833728781318486E-001,-2.944993872910294E-001,
3.980000000000000E+009,8.805589042860835E-001,-3.030727569982137E-001,8.832668560676578E-001,-3.066256196963501E-001,8.762477517859992E-001,-3.028803899570222E-001,8.773963970947414E-001,-3.027635581851647E-001,8.779549018309234E-001,-3.022501666843603E-001,8.805044086616645E-001,-3.031377689227055E-001,
3.985000000000000E+009,8.770888990468156E-001,-3.107629594068156E-001,8.798436452778630E-001,-3.141466663320923E-001,8.729406783423284E-001,-3.102405837751122E-001,8.740231869077748E-001,-3.102241677400883E-001,8.745521908386711E-001,-3.098213164536018E-001,8.771225496730341E-001,-3.108442056060541E-001,
3.990000000000000E+009,8.732743494990196E-001,-3.199200915037726E-001,8.759395629232790E-001,-3.231397588289643E-001,8.691798520777809E-001,-3.191035391523413E-001,8.702295559320059E-001,-3.190463201588318E-001,8.707437502828623E-001,-3.187880933350579E-001,8.732398898090502E-001,-3.199173461524169E-001,
3.995000000000000E+009,8.702713707569412E-001,-3.277872009352905E-001,8.728844633351137E-001,-3.308902540135194E-001,8.663354112834981E-001,-3.266783094563973E-001,8.672755144217981E-001,-3.267381522992043E-001,8.679789031904054E-001,-3.264546365208892E-001,8.702032003864072E-001,-3.278288133110952E-001,
