% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_0_1plstc_S21,im:Cap1_duto1_0_1plstc_S21,re:Cap1_duto1_0_5plstc_S21,im:Cap1_duto1_0_5plstc_S21,re:Cap1_duto1_0_75plstc_S21,im:Cap1_duto1_0_75plstc_S21,re:Cap1_duto1_1plstc_S21,im:Cap1_duto1_1plstc_S21,
2.490000000000000E+009,-5.710308379344399E-001,7.624299257134786E-001,-5.692824483222903E-001,7.635883166215089E-001,-5.719113139023783E-001,7.606922050580445E-001,-5.707594597369188E-001,7.623476070386523E-001,-5.704799989089967E-001,7.626367304229740E-001,
2.495000000000000E+009,-5.620069513880491E-001,7.682676342228921E-001,-5.603327523917543E-001,7.694191825878236E-001,-5.627699707550004E-001,7.667935506604536E-001,-5.617448800441924E-001,7.681634183765879E-001,-5.615553862915040E-001,7.686080956802370E-001,
2.500000000000000E+009,-5.540570115708045E-001,7.743425849232857E-001,-5.523838702461488E-001,7.753018178762027E-001,-5.547391204229999E-001,7.729288289570611E-001,-5.539088469179024E-001,7.742992869305154E-001,-5.535461283493043E-001,7.745746210975648E-001,
2.505000000000000E+009,-5.383209081233802E-001,7.711401491550207E-001,-5.365508835217288E-001,7.721095948148073E-001,-5.389254367769443E-001,7.699708218061301E-001,-5.379618144713034E-001,7.709711023298025E-001,-5.377721838417054E-001,7.713637669067386E-001,
2.510000000000000E+009,-5.306955623908505E-001,7.775565885572722E-001,-5.288008948624574E-001,7.782473149630497E-001,-5.309077104084231E-001,7.763179475318115E-001,-5.303877983803886E-001,7.773596063813361E-001,-5.300991195907594E-001,7.776663282165530E-001,
2.515000000000000E+009,-5.227594497714428E-001,7.844047426887907E-001,-5.209942308823304E-001,7.851795304297916E-001,-5.231952296551855E-001,7.830676004766259E-001,-5.225578879823616E-001,7.841176307221104E-001,-5.221232394371034E-001,7.843766075019839E-001,
2.520000000000000E+009,-5.138362548969849E-001,7.901096851671425E-001,-5.118593627405031E-001,7.907350532197512E-001,-5.141031774144037E-001,7.890708007487345E-001,-5.135325242967684E-001,7.898515397023037E-001,-5.132210121765138E-001,7.903358881111147E-001,
2.525000000000000E+009,-5.068722690012177E-001,7.938740232391764E-001,-5.049913963391358E-001,7.944881047376222E-001,-5.070796808881377E-001,7.929040472396434E-001,-5.066860410727323E-001,7.938814279268498E-001,-5.063004719390870E-001,7.941341089630130E-001,
2.530000000000000E+009,-4.982710866950554E-001,8.001909335537081E-001,-4.963509181636445E-001,8.007059163330386E-001,-4.984334856273774E-001,7.993302432910783E-001,-4.979523007079236E-001,8.000983101179169E-001,-4.975104083461762E-001,8.002813215103152E-001,
2.535000000000000E+009,-4.897875957059462E-001,8.034704319490514E-001,-4.876842557663728E-001,8.038044952924807E-001,-4.898767051741518E-001,8.026821848612566E-001,-4.894395172870372E-001,8.033229218227168E-001,-4.892671231460572E-001,8.036320817108157E-001,
2.540000000000000E+009,-4.824993301994814E-001,8.066662168130043E-001,-4.805146542122987E-001,8.070859571659488E-001,-4.824832964122091E-001,8.059640509491219E-001,-4.822681657333295E-001,8.067470217900390E-001,-4.816839064960480E-001,8.067339043540956E-001,
2.545000000000000E+009,-4.735342492355078E-001,8.108618892372949E-001,-4.713909371550660E-001,8.109115164766299E-001,-4.736259805335270E-001,8.103014559925660E-001,-4.733365728411125E-001,8.107212270913995E-001,-4.728904809970857E-001,8.109034512252810E-001,
2.550000000000000E+009,-4.663908306102850E-001,8.157072284359772E-001,-4.642744452799409E-001,8.155340451905581E-001,-4.663804047321234E-001,8.150077172192604E-001,-4.661760955746258E-001,8.155651267207692E-001,-4.657745549030305E-001,8.156122616691590E-001,
2.555000000000000E+009,-4.578347392717872E-001,8.201705008155587E-001,-4.555958714300050E-001,8.199165101454897E-001,-4.578543880300004E-001,8.197816691548170E-001,-4.575036147542886E-001,8.200875826907716E-001,-4.571685870285035E-001,8.200769173316960E-001,
2.560000000000000E+009,-4.493389856775439E-001,8.260327161439218E-001,-4.470568090872163E-001,8.253033007480166E-001,-4.493016503724893E-001,8.257249880196882E-001,-4.489345372950998E-001,8.258774291203580E-001,-4.486452773685457E-001,8.259037553558352E-001,
2.565000000000000E+009,-4.409598754877522E-001,8.314789311950210E-001,-4.387032576162019E-001,8.305440877633913E-001,-4.407625535693118E-001,8.312167247421058E-001,-4.405381145813551E-001,8.312313172128967E-001,-4.403056542015077E-001,8.312972203865052E-001,
2.570000000000000E+009,-4.314211861086150E-001,8.367593539629554E-001,-4.293235803666657E-001,8.355251843247804E-001,-4.315720458460797E-001,8.365623048911972E-001,-4.309861438409556E-001,8.363404449470249E-001,-4.308049532222749E-001,8.364249365081788E-001,
2.575000000000000E+009,-4.240401309106210E-001,8.422572583896385E-001,-4.219537156291505E-001,8.407489857489078E-001,-4.240902465091340E-001,8.422686316684859E-001,-4.236117662871264E-001,8.417292783845307E-001,-4.233896202449800E-001,8.419078328552248E-001,
2.580000000000000E+009,-4.141531606472778E-001,8.481416426811915E-001,-4.123324526150087E-001,8.462777892687380E-001,-4.145641256501725E-001,8.484034870591151E-001,-4.139748980956555E-001,8.476503458004312E-001,-4.138072578239442E-001,8.478760597572328E-001,
2.585000000000000E+009,-4.035126603511482E-001,8.526600329286709E-001,-4.019007646344056E-001,8.505000106078433E-001,-4.039528376922786E-001,8.533030264048549E-001,-4.033275054695555E-001,8.521861725783790E-001,-4.028964610118867E-001,8.524653342514040E-001,
2.590000000000000E+009,-3.947282675751394E-001,8.574022838476720E-001,-3.933316708047609E-001,8.548488027925051E-001,-3.954622134643837E-001,8.582308446205695E-001,-3.946136519346644E-001,8.567588434667204E-001,-3.942523034706117E-001,8.571286186218263E-001,
2.595000000000000E+009,-3.857186270127127E-001,8.612683508419705E-001,-3.848241542599458E-001,8.582605379294070E-001,-3.868387529091496E-001,8.626479969141793E-001,-3.855972586927714E-001,8.606274954415902E-001,-3.851918800411225E-001,8.609675155258182E-001,
2.600000000000000E+009,-3.749480693482604E-001,8.647919508211523E-001,-3.743833391101868E-001,8.614861074388797E-001,-3.761129662795174E-001,8.668501447686535E-001,-3.751028328036001E-001,8.642584497109271E-001,-3.744363589420319E-001,8.645097693634036E-001,
2.605000000000000E+009,-3.644389323570690E-001,8.677955515542554E-001,-3.646969366149354E-001,8.639300869609804E-001,-3.660635055610160E-001,8.706098996303056E-001,-3.647194954853629E-001,8.673486043313241E-001,-3.640112373504639E-001,8.674058686752321E-001,
2.610000000000000E+009,-3.540871879918709E-001,8.701491266404450E-001,-3.550590297861390E-001,8.659333699468935E-001,-3.557068837333137E-001,8.741142500939509E-001,-3.544023857103908E-001,8.698423199183304E-001,-3.537184534358979E-001,8.698897812881471E-001,
2.615000000000000E+009,-3.416934014207113E-001,8.715464855795785E-001,-3.438528479530000E-001,8.671957341811648E-001,-3.436645468214906E-001,8.769134409563238E-001,-3.420674250675312E-001,8.715034707678060E-001,-3.413187119197846E-001,8.711019374618533E-001,
2.620000000000000E+009,-3.322698350219037E-001,8.723968077033285E-001,-3.355441242589234E-001,8.679198190962831E-001,-3.340687698881107E-001,8.796468428599125E-001,-3.325427759011607E-001,8.722547480461251E-001,-3.316226101970674E-001,8.718155922355654E-001,
2.625000000000000E+009,-3.204098879395657E-001,8.726566215686570E-001,-3.252203424111756E-001,8.683572522496035E-001,-3.219859188811811E-001,8.825511507721127E-001,-3.205426908601758E-001,8.727002151979183E-001,-3.201794132080079E-001,8.722183837966921E-001,
2.630000000000000E+009,-3.091403968785958E-001,8.711583874654834E-001,-3.160877603704530E-001,8.675811783875429E-001,-3.095382135993623E-001,8.842319499533834E-001,-3.094194345991409E-001,8.712652032896371E-001,-3.088700689334870E-001,8.703314746360781E-001,
2.635000000000000E+009,-2.998023908241725E-001,8.670690013613830E-001,-3.086702196462220E-001,8.651081634228029E-001,-2.975727838096761E-001,8.844167108047430E-001,-2.998345340801196E-001,8.672259346331711E-001,-2.997998740768433E-001,8.662377470397952E-001,
2.640000000000000E+009,-2.917107247235105E-001,8.612703403311803E-001,-3.023225581788056E-001,8.622156287157596E-001,-2.845964940809156E-001,8.830092029063295E-001,-2.915314122177706E-001,8.614813953070543E-001,-2.921383047790528E-001,8.607986024703981E-001,
2.645000000000000E+009,-2.864753047027125E-001,8.541303817203382E-001,-2.974162642287201E-001,8.587603891082400E-001,-2.709297730927255E-001,8.787690007759110E-001,-2.861401889421052E-001,8.540762547156798E-001,-2.867284942073823E-001,8.536459185943606E-001,
2.650000000000000E+009,-2.861534063112645E-001,8.471973568160174E-001,-2.959831452447510E-001,8.558206513471987E-001,-2.596347820249387E-001,8.718281342619314E-001,-2.858272699528917E-001,8.466772309909091E-001,-2.867439297981262E-001,8.465642542076113E-001,
2.655000000000000E+009,-2.894149486166495E-001,8.426548838020505E-001,-2.959978721316408E-001,8.545126595413090E-001,-2.501888164988358E-001,8.612444685583719E-001,-2.893030214215787E-001,8.418825754380890E-001,-2.902800536613465E-001,8.425930543746950E-001,
2.660000000000000E+009,-2.939685950309763E-001,8.402867414023725E-001,-2.964520775735993E-001,8.534986214558964E-001,-2.454154354469567E-001,8.461743027244262E-001,-2.945265792853816E-001,8.395543008596900E-001,-2.949858471984864E-001,8.407869692382815E-001,
2.665000000000000E+009,-2.975965886109940E-001,8.442919099561929E-001,-2.959601163716675E-001,8.570363664206913E-001,-2.465509848901412E-001,8.334850653690081E-001,-2.982335249645777E-001,8.436367500829862E-001,-2.979492643356324E-001,8.449089969863894E-001,
2.670000000000000E+009,-2.990194083953451E-001,8.510140058259679E-001,-2.941937746385316E-001,8.617645748091677E-001,-2.531161887539528E-001,8.244936546829216E-001,-2.999424636339089E-001,8.506939679083375E-001,-2.992317092609406E-001,8.516832798347476E-001,
2.675000000000000E+009,-2.982659150688811E-001,8.587823176669729E-001,-2.917229232319672E-001,8.672599283057071E-001,-2.632976536882684E-001,8.212066293058533E-001,-2.992202219368515E-001,8.589954527268102E-001,-2.983910431499481E-001,8.596374480056765E-001,
2.680000000000000E+009,-2.960412198735986E-001,8.669162259736859E-001,-2.888272023282379E-001,8.729171151413515E-001,-2.740907585364807E-001,8.239587602761243E-001,-2.969066366117198E-001,8.672166006961528E-001,-2.957448550682068E-001,8.676485331726077E-001,
2.685000000000000E+009,-2.914150884359559E-001,8.747527159408519E-001,-2.842347503129304E-001,8.789911329250857E-001,-2.814027697486325E-001,8.321721552132798E-001,-2.921305019243572E-001,8.751796185021891E-001,-2.910229969615937E-001,8.755005480461123E-001,
2.690000000000000E+009,-2.854678468995251E-001,8.829930518145723E-001,-2.785462334652955E-001,8.858125427210026E-001,-2.845861351405138E-001,8.436482574034715E-001,-2.860336418971832E-001,8.834815830431274E-001,-2.848733847217560E-001,8.835082368049623E-001,
2.695000000000000E+009,-2.778689709249713E-001,8.908591422731933E-001,-2.713002506072175E-001,8.926035211792055E-001,-2.832145135180753E-001,8.562395017380461E-001,-2.784227375747690E-001,8.914424271857573E-001,-2.774517344608307E-001,8.914528354072572E-001,
2.700000000000000E+009,-2.707840885007604E-001,8.974535931288999E-001,-2.648027282736451E-001,8.984778873444828E-001,-2.800035937207410E-001,8.675736417715579E-001,-2.711703950758954E-001,8.982616498764456E-001,-2.701989178695680E-001,8.978002796325686E-001,
2.705000000000000E+009,-2.615638973674356E-001,9.028580482462583E-001,-2.559162878434693E-001,9.032101600180361E-001,-2.727565094712402E-001,8.774294336417609E-001,-2.616693240703265E-001,9.036420133553474E-001,-2.608263967742921E-001,9.032755644569399E-001,
2.710000000000000E+009,-2.522500429608698E-001,9.081858432568389E-001,-2.471476292911500E-001,9.079352251517399E-001,-2.651178921328187E-001,8.866119443128019E-001,-2.523901964751306E-001,9.089556367903511E-001,-2.518622207565308E-001,9.087546529006960E-001,
2.715000000000000E+009,-2.418378811929456E-001,9.119667894655967E-001,-2.373193379045441E-001,9.114384078362796E-001,-2.552034194945173E-001,8.935749189041923E-001,-2.418847568254054E-001,9.127798955504609E-001,-2.410837327680588E-001,9.123761231880190E-001,
2.720000000000000E+009,-2.318018522654071E-001,9.158440482893614E-001,-2.275911196224976E-001,9.149634798616761E-001,-2.453127233132746E-001,9.003121824887933E-001,-2.316919022200243E-001,9.164794203202538E-001,-2.309545342168809E-001,9.160880795173647E-001,
2.725000000000000E+009,-2.215236800045671E-001,9.178339865077499E-001,-2.177129491527008E-001,9.167989040941470E-001,-2.350425579852996E-001,9.047058537925377E-001,-2.211842103675378E-001,9.184425109449236E-001,-2.207915148677826E-001,9.181655937805179E-001,
2.730000000000000E+009,-2.114617728855514E-001,9.211174087178001E-001,-2.080069163789216E-001,9.200819008105594E-001,-2.245435017197660E-001,9.099093127595004E-001,-2.112054084894397E-001,9.218503419168115E-001,-2.107140233211518E-001,9.213493658523562E-001,
2.735000000000000E+009,-2.022584099565300E-001,9.220149607091658E-001,-1.991088651974473E-001,9.209591773642215E-001,-2.150940410877236E-001,9.126814962327496E-001,-2.019756025130801E-001,9.226544922586757E-001,-2.014373044242859E-001,9.220607435264590E-001,
2.740000000000000E+009,-1.918798570895411E-001,9.235339155524169E-001,-1.887506972851563E-001,9.223688811271609E-001,-2.041429183806243E-001,9.157117526216554E-001,-1.913096555338652E-001,9.240286649358194E-001,-1.909369990777970E-001,9.236760356788639E-001,
2.745000000000000E+009,-1.826478308207735E-001,9.235152441597538E-001,-1.797042065456574E-001,9.223528765479676E-001,-1.945360382964200E-001,9.169101225488572E-001,-1.823003274417508E-001,9.240230285558998E-001,-1.819250512609482E-001,9.236977835998537E-001,
2.750000000000000E+009,-1.729706643016803E-001,9.241543309036771E-001,-1.701253151345948E-001,9.227748478433353E-001,-1.846162900461650E-001,9.187567368305151E-001,-1.725930424066098E-001,9.244592076375260E-001,-1.720432775459290E-001,9.241391256027223E-001,
2.755000000000000E+009,-1.625406159833805E-001,9.243518667354818E-001,-1.598377995790253E-001,9.228213622081850E-001,-1.734937699423652E-001,9.200894580167854E-001,-1.622501470753942E-001,9.246910790681315E-001,-1.614714952926636E-001,9.243600212478641E-001,
2.760000000000000E+009,-1.517361262557567E-001,9.245929133603905E-001,-1.492878160456101E-001,9.230789029817936E-001,-1.623538726721273E-001,9.214706651812220E-001,-1.514275559847996E-001,9.250347063433411E-001,-1.509644345664978E-001,9.245261124191285E-001,
2.765000000000000E+009,-1.436761490650423E-001,9.241377336101615E-001,-1.413372394284805E-001,9.224956432348819E-001,-1.535502923736241E-001,9.221155336715681E-001,-1.433446070504109E-001,9.245944047035535E-001,-1.428741029605866E-001,9.240056504020693E-001,
2.770000000000000E+009,-1.350146518410734E-001,9.238903312354593E-001,-1.328489591899521E-001,9.221757251457340E-001,-1.442857299336856E-001,9.229489120122111E-001,-1.347750385404629E-001,9.244254034145437E-001,-1.342651657857895E-001,9.237220181922915E-001,
2.775000000000000E+009,-1.277732020093580E-001,9.252723766262101E-001,-1.257512404878418E-001,9.236121647439577E-001,-1.360087748409476E-001,9.254992743058885E-001,-1.274023748037705E-001,9.258625550332646E-001,-1.269871983537674E-001,9.248982290954593E-001,
2.780000000000000E+009,-1.207023678821912E-001,9.247067337929832E-001,-1.185620932268509E-001,9.229964584441776E-001,-1.272463795387806E-001,9.257682868883059E-001,-1.203342814806001E-001,9.252864635460205E-001,-1.201283895750046E-001,9.244495542678834E-001,
2.785000000000000E+009,-1.136977689637831E-001,9.253667204143146E-001,-1.117110960032814E-001,9.233437518428713E-001,-1.185534388832133E-001,9.268345052960735E-001,-1.131452534470092E-001,9.259988703290125E-001,-1.133126032786370E-001,9.252686345214847E-001,
2.790000000000000E+009,-1.073854981706295E-001,9.260406531704168E-001,-1.055964643482453E-001,9.239905447095584E-001,-1.101713047428330E-001,9.268962383414628E-001,-1.067437886474582E-001,9.267848604056506E-001,-1.067934497938157E-001,9.260177296180727E-001,
2.795000000000000E+009,-9.973189327148974E-002,9.278651426095087E-001,-9.824143601502919E-002,9.255012194470828E-001,-1.014549665064151E-001,9.272034551628775E-001,-9.897889961181583E-002,9.284719894760195E-001,-9.921896249055864E-002,9.279066625099185E-001,
2.800000000000000E+009,-9.216958406883827E-002,9.295120945878949E-001,-9.106388129056017E-002,9.272472213629579E-001,-9.377303637924310E-002,9.276969614346138E-001,-9.114741915895207E-002,9.300057822139415E-001,-9.153531361246110E-002,9.296602464179995E-001,
2.805000000000000E+009,-8.351429953914856E-002,9.320066839399507E-001,-8.253875431372301E-002,9.297540066756107E-001,-8.522101575016230E-002,9.289232284878574E-001,-8.242490485979435E-002,9.325102385690631E-001,-8.275419818305972E-002,9.321264516868595E-001,
2.810000000000000E+009,-7.561083063099845E-002,9.342132844178881E-001,-7.493317182444535E-002,9.320826199430300E-001,-7.809810620349443E-002,9.307298315805046E-001,-7.471481686808411E-002,9.344961025341776E-001,-7.484345446872712E-002,9.341731968994144E-001,
2.815000000000000E+009,-6.642994424477361E-002,9.349780944598538E-001,-6.577726965499423E-002,9.330660349454165E-001,-6.929879453677186E-002,9.314166449069441E-001,-6.525022452509345E-002,9.351115334468206E-001,-6.534120568752290E-002,9.348635923614505E-001,
