% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap2_copo1_0_1plstc_S21,im:cap2_copo1_0_1plstc_S21,re:cap2_copo1_0_5plstc_S21,im:cap2_copo1_0_5plstc_S21,re:cap2_copo1_1plstc_S21,im:cap2_copo1_1plstc_S21,
5.495000000000000E+009,-7.886708517471539E-001,-1.976348784046724E-001,-7.924514732458138E-001,-2.016849713013876E-001,-7.956583944022579E-001,-1.957936434957054E-001,-7.884027938201942E-001,-1.975322528105787E-001,
5.500000000000000E+009,-7.896806083211558E-001,-1.902665913257204E-001,-7.937001253757015E-001,-1.943395121215978E-001,-7.967102609145013E-001,-1.880706713116740E-001,-7.893793326047458E-001,-1.901286439405421E-001,
5.505000000000000E+009,-7.907365131513306E-001,-1.839652380115621E-001,-7.947618706643450E-001,-1.881372521592386E-001,-7.976516133304432E-001,-1.814796962604302E-001,-7.903802978496013E-001,-1.838457956136707E-001,
5.510000000000000E+009,-7.914602968688679E-001,-1.760384844698533E-001,-7.956928193161901E-001,-1.803942897485335E-001,-7.982167345121607E-001,-1.734668798274861E-001,-7.910408695743227E-001,-1.759444441991095E-001,
5.515000000000000E+009,-7.920886794681693E-001,-1.692860700843167E-001,-7.966906278730561E-001,-1.736871716706088E-001,-7.988417561572974E-001,-1.665717295857907E-001,-7.917559484465587E-001,-1.692072434009457E-001,
5.520000000000000E+009,-7.927664656569768E-001,-1.634420073617474E-001,-7.978246033670162E-001,-1.675801068335805E-001,-7.994852673308479E-001,-1.603378928797710E-001,-7.924084956428767E-001,-1.632184669051675E-001,
5.525000000000000E+009,-7.937930886599410E-001,-1.563947834960179E-001,-7.988200431097829E-001,-1.603566664080641E-001,-8.001183909275136E-001,-1.531639230701426E-001,-7.932534397353691E-001,-1.561946281139259E-001,
5.530000000000000E+009,-7.954879467281566E-001,-1.504928372913784E-001,-8.006662773820943E-001,-1.542754980102951E-001,-8.016426380319702E-001,-1.472494252292035E-001,-7.948899969492747E-001,-1.504166609297822E-001,
5.535000000000000E+009,-7.966827512999160E-001,-1.428405432490587E-001,-8.020752295453546E-001,-1.465112172615251E-001,-8.028073228393160E-001,-1.395721067780141E-001,-7.961353180373811E-001,-1.429713395970043E-001,
5.540000000000000E+009,-7.971549840072016E-001,-1.359658853647406E-001,-8.026225819552306E-001,-1.393632183514701E-001,-8.032707504610793E-001,-1.324953277279289E-001,-7.968183415220608E-001,-1.360356005849733E-001,
5.545000000000000E+009,-7.993707506907666E-001,-1.286756529393840E-001,-8.049549389510020E-001,-1.318710641527288E-001,-8.054183139192136E-001,-1.248916019872631E-001,-7.991251573560908E-001,-1.285932614179851E-001,
5.550000000000000E+009,-7.997937524146326E-001,-1.220811194805162E-001,-8.053312885466950E-001,-1.251334051475919E-001,-8.054055248746288E-001,-1.180344875636578E-001,-7.994426796943311E-001,-1.218022640123229E-001,
5.555000000000000E+009,-8.015354174401626E-001,-1.146711038556377E-001,-8.071625542159615E-001,-1.176008826075666E-001,-8.067548401164596E-001,-1.106274545803569E-001,-8.010158538004403E-001,-1.144914628918332E-001,
5.560000000000000E+009,-8.028185845767653E-001,-1.079039833699977E-001,-8.084769791469744E-001,-1.105371208748846E-001,-8.077621936591346E-001,-1.039078381233453E-001,-8.022980941652534E-001,-1.077574407471652E-001,
5.565000000000000E+009,-8.038293717719192E-001,-9.997893523897131E-002,-8.094294027959209E-001,-1.024893035957924E-001,-8.085440428742780E-001,-9.604185794725642E-002,-8.033284600210177E-001,-9.985478354721938E-002,
5.570000000000000E+009,-8.050946215564738E-001,-9.239913834438721E-002,-8.105136290849385E-001,-9.477039428457423E-002,-8.096256523208602E-001,-8.859655434887301E-002,-8.045541496042459E-001,-9.235247142296328E-002,
5.575000000000000E+009,-8.056522839433654E-001,-8.502689951974447E-002,-8.109678997560474E-001,-8.741864607042776E-002,-8.100659640510257E-001,-8.143485933383976E-002,-8.050721527700453E-001,-8.509672745864144E-002,
5.580000000000000E+009,-8.059680205233816E-001,-7.693511181815849E-002,-8.113516696497306E-001,-7.924977006544078E-002,-8.103496908778670E-001,-7.342875939128266E-002,-8.054795422134689E-001,-7.699614032651453E-002,
5.585000000000000E+009,-8.059971269255544E-001,-6.947081844858269E-002,-8.114704043070716E-001,-7.165090388497407E-002,-8.103964317201475E-001,-6.591116391866718E-002,-8.055156550522173E-001,-6.945916569389757E-002,
5.590000000000000E+009,-8.062248508306639E-001,-6.182705088901404E-002,-8.116883932331548E-001,-6.392103934713521E-002,-8.105206416545225E-001,-5.822447601978421E-002,-8.056938538462273E-001,-6.187566920424696E-002,
5.595000000000000E+009,-8.069461788119055E-001,-5.458233838966588E-002,-8.123546661247298E-001,-5.654954144150318E-002,-8.111489521984103E-001,-5.099499222780832E-002,-8.063334623075715E-001,-5.468172677516402E-002,
5.600000000000000E+009,-8.070571138881059E-001,-4.571978895362160E-002,-8.126186140009636E-001,-4.757746481182994E-002,-8.113032474208840E-001,-4.217523625567963E-002,-8.065788030022465E-001,-4.589578513864791E-002,
5.605000000000000E+009,-8.072844444322291E-001,-3.843281910497819E-002,-8.128098032379336E-001,-4.012245246552769E-002,-8.113392262826727E-001,-3.479805270813892E-002,-8.068522454746341E-001,-3.859178959046045E-002,
5.610000000000000E+009,-8.063769378119079E-001,-3.148330752181643E-002,-8.117710400709232E-001,-3.306541498772038E-002,-8.103897081760313E-001,-2.780574806302098E-002,-8.059145056260278E-001,-3.154999783275778E-002,
5.615000000000000E+009,-8.066371229791720E-001,-2.299075239816673E-002,-8.119878487243022E-001,-2.441937981093677E-002,-8.103527875765795E-001,-1.932762264074499E-002,-8.060648901793497E-001,-2.306849830780553E-002,
5.620000000000000E+009,-8.070354127369889E-001,-1.537840604837144E-002,-8.124259113310342E-001,-1.683050242361677E-002,-8.107232826380173E-001,-1.194129533235594E-002,-8.065129045251036E-001,-1.560758851950781E-002,
5.625000000000000E+009,-8.057288059250126E-001,-7.457202582562765E-003,-8.111204892993728E-001,-8.783064721146754E-003,-8.095110312917999E-001,-4.109291841941324E-003,-8.052199113114342E-001,-7.677869034125908E-003,
5.630000000000000E+009,-8.054276607501764E-001,2.476749171831872E-004,-8.108627967417335E-001,-9.336445298697711E-004,-8.092114034793989E-001,3.784784327933012E-003,-8.049638806254008E-001,1.936829078435845E-005,
5.635000000000000E+009,-8.048721372173361E-001,7.283437430273015E-003,-8.101628715833040E-001,6.358838940455563E-003,-8.085355512610510E-001,1.083966773445817E-002,-8.044394652516312E-001,7.018833027528294E-003,
5.640000000000000E+009,-8.046506177068384E-001,1.467589692286144E-002,-8.097957588900293E-001,1.374897326781728E-002,-8.082707353928070E-001,1.822505485625185E-002,-8.042527296016582E-001,1.451772869500041E-002,
5.645000000000000E+009,-8.045151890662302E-001,2.189482790812437E-002,-8.097059847886891E-001,2.091595491284642E-002,-8.080711918082687E-001,2.549590479649862E-002,-8.040410866647724E-001,2.174472214431128E-002,
5.650000000000000E+009,-8.030021790254680E-001,3.026755886724177E-002,-8.081613690697260E-001,2.948187657979373E-002,-8.064123240086834E-001,3.373412082969043E-002,-8.024591048946630E-001,2.993963058745114E-002,
5.655000000000000E+009,-8.018754539343422E-001,3.793196033487481E-002,-8.070122273422813E-001,3.727683364295013E-002,-8.052545488613723E-001,4.149535999731702E-002,-8.015541621302604E-001,3.762768326119294E-002,
5.660000000000000E+009,-8.010633371189270E-001,4.483027806583549E-002,-8.061326029067777E-001,4.424949269805416E-002,-8.042960399449839E-001,4.837185096536908E-002,-8.007353091649863E-001,4.460941040324532E-002,
5.665000000000000E+009,-7.997848952311657E-001,5.225264604797539E-002,-8.049497584256563E-001,5.187410809219432E-002,-8.030202362170876E-001,5.583212306870573E-002,-7.995535400648278E-001,5.218250456406504E-002,
5.670000000000000E+009,-7.978454442910523E-001,5.855931171305797E-002,-8.029304186614544E-001,5.851546613105373E-002,-8.008746291366935E-001,6.219951878986706E-002,-7.974731376186214E-001,5.851125157676740E-002,
5.675000000000000E+009,-7.971218266536229E-001,6.587471362467681E-002,-8.019637047293295E-001,6.604852899957345E-002,-8.000312487771311E-001,6.938810467018082E-002,-7.966664097978419E-001,6.571317422058431E-002,
5.680000000000000E+009,-7.963321763292369E-001,7.292733291259658E-002,-8.009657222407050E-001,7.319732935676734E-002,-7.990976542466780E-001,7.644108519550592E-002,-7.958813872731976E-001,7.278563980876041E-002,
5.685000000000000E+009,-7.954568268528992E-001,8.079114414152462E-002,-7.998869322244560E-001,8.119067489688986E-002,-7.981643455213573E-001,8.425172161756422E-002,-7.950314108813248E-001,8.062622792987663E-002,
5.690000000000000E+009,-7.929577830461704E-001,8.829617543667669E-002,-7.971028914685836E-001,8.879691886080439E-002,-7.955551961954410E-001,9.168530502380889E-002,-7.925468536851255E-001,8.813048998207684E-002,
5.695000000000000E+009,-7.920570862309729E-001,9.458972016046222E-002,-7.958641409284788E-001,9.501165339581563E-002,-7.945538131090231E-001,9.790687819598931E-002,-7.915226260881317E-001,9.433107530359189E-002,
5.700000000000000E+009,-7.908201333441821E-001,1.022317899690402E-001,-7.945095884092045E-001,1.026871957845474E-001,-7.932094336458077E-001,1.055953973698304E-001,-7.904049914882152E-001,1.020133143708640E-001,
5.705000000000000E+009,-7.894636393008305E-001,1.092719112338571E-001,-7.930440848805535E-001,1.097366961993460E-001,-7.916760021606186E-001,1.125384539390007E-001,-7.889981100160254E-001,1.090946681110793E-001,
5.710000000000000E+009,-7.870841291288260E-001,1.165066633408279E-001,-7.905023855941464E-001,1.170446685071380E-001,-7.892472028964500E-001,1.195328410450417E-001,-7.866412566586311E-001,1.162375122578017E-001,
5.715000000000000E+009,-7.854326620855865E-001,1.242081222512784E-001,-7.885307338560312E-001,1.248163703465528E-001,-7.875278100038248E-001,1.272139671577324E-001,-7.849490282338538E-001,1.239164705794777E-001,
5.720000000000000E+009,-7.830836123230036E-001,1.316729141635924E-001,-7.858557171862920E-001,1.324106788777464E-001,-7.850732396297242E-001,1.345554148657394E-001,-7.826751092343592E-001,1.313966574785065E-001,
5.725000000000000E+009,-7.815233874082640E-001,1.384050165912323E-001,-7.838255380192422E-001,1.391041994398804E-001,-7.834485603524251E-001,1.411285102036521E-001,-7.811801491915114E-001,1.382957234158888E-001,
5.730000000000000E+009,-7.800124226148120E-001,1.464027120584482E-001,-7.820142762219169E-001,1.467188919594726E-001,-7.819084527775326E-001,1.489893807648433E-001,-7.796008390196729E-001,1.462667924039212E-001,
5.735000000000000E+009,-7.771707094331967E-001,1.529567759591642E-001,-7.789992301006825E-001,1.530609955852919E-001,-7.791253489863673E-001,1.554338772313711E-001,-7.767428490800217E-001,1.528032148835193E-001,
5.740000000000000E+009,-7.743944698525571E-001,1.607128815619471E-001,-7.761269521052657E-001,1.606961130985238E-001,-7.764314066925511E-001,1.631497883230486E-001,-7.739751269282270E-001,1.605160945443136E-001,
5.745000000000000E+009,-7.723151788358287E-001,1.663946201459127E-001,-7.737856414277310E-001,1.662187145563967E-001,-7.742346940166884E-001,1.687776938062623E-001,-7.717415899791569E-001,1.662138314661256E-001,
5.750000000000000E+009,-7.693330923046440E-001,1.741462731401390E-001,-7.707277888473489E-001,1.738326289483703E-001,-7.712979685307426E-001,1.763955127884943E-001,-7.687611584095124E-001,1.738080277413439E-001,
5.755000000000000E+009,-7.678308308188404E-001,1.814022962970935E-001,-7.690757874755233E-001,1.809921948663644E-001,-7.698610976184497E-001,1.836235591388631E-001,-7.673864022049682E-001,1.809723224076662E-001,
5.760000000000000E+009,-7.647053078800664E-001,1.883265778876138E-001,-7.655936430646687E-001,1.877826387719432E-001,-7.666198019999306E-001,1.905362117421401E-001,-7.642349801744739E-001,1.879497499778144E-001,
5.765000000000000E+009,-7.623340475673782E-001,1.960319662963428E-001,-7.629790276524564E-001,1.953461749481862E-001,-7.642849145621027E-001,1.980609633097515E-001,-7.618800059112573E-001,1.957080607416464E-001,
5.770000000000000E+009,-7.596426815334731E-001,2.028933790359082E-001,-7.600731745339554E-001,2.019658106550525E-001,-7.616684333033958E-001,2.049131279216561E-001,-7.591826513584213E-001,2.025523124106090E-001,
5.775000000000000E+009,-7.561757782862533E-001,2.104846226461275E-001,-7.563310248585498E-001,2.094302937899417E-001,-7.581667984166074E-001,2.125913262978050E-001,-7.556144814827277E-001,2.101534435891215E-001,
5.780000000000000E+009,-7.526639411676418E-001,2.175710993602194E-001,-7.523897336951304E-001,2.162872599158758E-001,-7.544991259365147E-001,2.196608185439597E-001,-7.520256505587531E-001,2.172630157638929E-001,
5.785000000000000E+009,-7.493314936774365E-001,2.250926725536344E-001,-7.487339679151867E-001,2.234056678412727E-001,-7.509875303055316E-001,2.270339771994406E-001,-7.486234836089790E-001,2.246392843954789E-001,
5.790000000000000E+009,-7.449487141748180E-001,2.310369075857021E-001,-7.439741876648865E-001,2.287392724701853E-001,-7.466026283924031E-001,2.327005751401620E-001,-7.443593450596796E-001,2.304365573123628E-001,
5.795000000000000E+009,-7.414406170835218E-001,2.373634974428310E-001,-7.403633720235694E-001,2.344293133309113E-001,-7.430917311265859E-001,2.389367715925668E-001,-7.410238258897259E-001,2.368145296975223E-001,
5.800000000000000E+009,-7.383508438731554E-001,2.438767631468097E-001,-7.372462072085718E-001,2.404435767387970E-001,-7.400275741437049E-001,2.452501501217933E-001,-7.378570631612569E-001,2.433013588758601E-001,
5.805000000000000E+009,-7.344363983080027E-001,2.504497141619865E-001,-7.332625494020357E-001,2.464656222304435E-001,-7.361277261952636E-001,2.516988149635943E-001,-7.340570774598555E-001,2.498536117568982E-001,
5.810000000000000E+009,-7.306422858771904E-001,2.571430854553838E-001,-7.294121190443181E-001,2.525717732320579E-001,-7.323239411503233E-001,2.582664113740246E-001,-7.302417446971778E-001,2.565851322625511E-001,
5.815000000000000E+009,-7.266244296163638E-001,2.630779133178437E-001,-7.256154247387597E-001,2.579602797578506E-001,-7.284018407702758E-001,2.641315856271284E-001,-7.263291057575684E-001,2.625512323331934E-001,
5.820000000000000E+009,-7.233158944742243E-001,2.692619583828300E-001,-7.224795040197345E-001,2.637980200269541E-001,-7.251001981277939E-001,2.700697769678680E-001,-7.229033927624112E-001,2.687723384205041E-001,
5.825000000000000E+009,-7.188733216232053E-001,2.755640640428732E-001,-7.180956936337652E-001,2.698422517984778E-001,-7.208036658358824E-001,2.763373837525611E-001,-7.184774799609222E-001,2.750706315827824E-001,
5.830000000000000E+009,-7.153078141176786E-001,2.816672717912063E-001,-7.144523150913944E-001,2.755548526341764E-001,-7.171453434358389E-001,2.823081572146949E-001,-7.147704034930551E-001,2.810916892740906E-001,
5.835000000000000E+009,-7.111588149912811E-001,2.879269684516093E-001,-7.101426513321651E-001,2.815568380969796E-001,-7.131002843124996E-001,2.883846605824235E-001,-7.107805766347066E-001,2.872261152643632E-001,
5.840000000000000E+009,-7.066875252809783E-001,2.939237285270527E-001,-7.053519978350623E-001,2.869819978929040E-001,-7.087118238094693E-001,2.943597041512337E-001,-7.064678298449055E-001,2.932699889016695E-001,
5.845000000000000E+009,-7.019410209416258E-001,3.000484183445392E-001,-7.003349108956546E-001,2.922125003737844E-001,-7.039224602453641E-001,3.003588272072084E-001,-7.016805044210458E-001,2.994102740617329E-001,
5.850000000000000E+009,-6.970274741742946E-001,3.049951598053124E-001,-6.953458675928423E-001,2.962014564611093E-001,-6.989464053939661E-001,3.051121668909093E-001,-6.967753407732841E-001,3.043986540593650E-001,
5.855000000000000E+009,-6.922899644202670E-001,3.108450544851066E-001,-6.906103621453937E-001,3.008316520819929E-001,-6.941769510172959E-001,3.105925713741772E-001,-6.918646889213903E-001,3.102491155593260E-001,
5.860000000000000E+009,-6.872481197928557E-001,3.163132622606000E-001,-6.860145511576075E-001,3.050627152451294E-001,-6.893856699158961E-001,3.156553487046249E-001,-6.870019130900726E-001,3.155664158065470E-001,
5.865000000000000E+009,-6.824321560444452E-001,3.210866848271894E-001,-6.819349267496512E-001,3.087323017676389E-001,-6.849002432686163E-001,3.202867608489330E-001,-6.822336870443789E-001,3.204155667175749E-001,
5.870000000000000E+009,-6.775310567992037E-001,3.255383190259535E-001,-6.778105056326014E-001,3.123959637765264E-001,-6.803666207260872E-001,3.247396450712965E-001,-6.774225684125678E-001,3.249490550474659E-001,
5.875000000000000E+009,-6.725696958622556E-001,3.299905368757045E-001,-6.734485146773301E-001,3.160204941970415E-001,-6.755033669736696E-001,3.292402447406834E-001,-6.724050431155200E-001,3.295209077081778E-001,
5.880000000000000E+009,-6.682395271779749E-001,3.351582410035640E-001,-6.698596670772301E-001,3.202904584028736E-001,-6.712061850605036E-001,3.342582149745371E-001,-6.679519188657445E-001,3.347158228140483E-001,
5.885000000000000E+009,-6.634914038163158E-001,3.394816305301341E-001,-6.660402994693759E-001,3.236345797411702E-001,-6.665815148883314E-001,3.384777300616020E-001,-6.631111735576609E-001,3.389653230561062E-001,
5.890000000000000E+009,-6.589097426956962E-001,3.435905013783566E-001,-6.623888877251764E-001,3.269748881302815E-001,-6.620166859091392E-001,3.424352987530350E-001,-6.585253020506580E-001,3.430209034450129E-001,
5.895000000000000E+009,-6.538410118855744E-001,3.482260151691395E-001,-6.583268771743074E-001,3.305886366519016E-001,-6.569096927627200E-001,3.466969611548454E-001,-6.533943676516522E-001,3.475303844978502E-001,
