% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap2_duto1_0_1plstc_S21,im:Cap2_duto1_0_1plstc_S21,re:Cap2_duto1_0_5plstc_S21,im:Cap2_duto1_0_5plstc_S21,re:Cap2_duto1_1plstc_S21,im:Cap2_duto1_1plstc_S21,
2.845000000000000E+009,-1.689973314783447E-002,9.370555730900952E-001,-1.487024284881867E-002,9.381334448317285E-001,-1.548346892870705E-002,9.385179656853756E-001,-1.558538502499334E-002,9.377653007107893E-001,
2.850000000000000E+009,-9.090942060265304E-003,9.376940410508835E-001,-7.075603407116223E-003,9.383201311879454E-001,-7.808728148199666E-003,9.388513211954112E-001,-7.550413445455340E-003,9.379573986221603E-001,
2.855000000000000E+009,-1.904879290322967E-003,9.391810717743050E-001,-7.904261714661668E-005,9.396891924508788E-001,-9.506363960798365E-004,9.403658051864575E-001,-4.686507399812586E-004,9.392753602166637E-001,
2.860000000000000E+009,5.168572195285127E-003,9.392535588107712E-001,6.844172103583002E-003,9.398305477457738E-001,6.222291497520663E-003,9.408257912057630E-001,6.582477138317518E-003,9.392879421028464E-001,
2.865000000000000E+009,1.344550254469837E-002,9.411365261995939E-001,1.516007334689539E-002,9.416462372114236E-001,1.463106540553773E-002,9.427698633329198E-001,1.475387362204039E-002,9.409745187717493E-001,
2.870000000000000E+009,1.931975525494680E-002,9.425764555707574E-001,2.066807422743000E-002,9.430763340435588E-001,2.026320927597522E-002,9.445824409602136E-001,2.030196936013747E-002,9.424040968732593E-001,
2.875000000000000E+009,2.615806406277069E-002,9.418135615384682E-001,2.743456424076030E-002,9.424715487419553E-001,2.749101444733909E-002,9.438587265366901E-001,2.714113193191340E-002,9.417066273550682E-001,
2.880000000000000E+009,3.350206156111487E-002,9.431690660816197E-001,3.492019321615560E-002,9.436911378078130E-001,3.516762557367224E-002,9.447860646901088E-001,3.469485444700539E-002,9.428547878356384E-001,
2.885000000000000E+009,4.004326206037753E-002,9.445542205770404E-001,4.125272241133191E-002,9.450007458463721E-001,4.177298722017991E-002,9.461588228490794E-001,4.085753746551410E-002,9.441414194497717E-001,
2.890000000000000E+009,4.760401821549569E-002,9.437813009045952E-001,4.888051359422006E-002,9.442939043377298E-001,4.939106543515252E-002,9.452790755404850E-001,4.852599909731247E-002,9.435742652052239E-001,
2.895000000000000E+009,5.554481163050972E-002,9.439433041772851E-001,5.684184050028557E-002,9.442506192383322E-001,5.741426548311508E-002,9.451595289289495E-001,5.642123053278374E-002,9.434016823951436E-001,
2.900000000000000E+009,6.308759130724069E-002,9.433044044557952E-001,6.418517586655238E-002,9.437644509866229E-001,6.492215811372720E-002,9.446152157627406E-001,6.374453276084827E-002,9.430061847724998E-001,
2.905000000000000E+009,7.132352078245471E-002,9.430300364345283E-001,7.254118211873802E-002,9.434702934277779E-001,7.324293773833901E-002,9.440025877962985E-001,7.208465420356827E-002,9.426180079201821E-001,
2.910000000000000E+009,7.916682025868475E-002,9.435031940082292E-001,8.039003555540880E-002,9.436698963505961E-001,8.119161527430052E-002,9.441618229941662E-001,7.999758764882063E-002,9.430180896474184E-001,
2.915000000000000E+009,8.694713181349550E-002,9.423875845209333E-001,8.814519848694459E-002,9.425321210912314E-001,8.890792809904279E-002,9.428906524925786E-001,8.765347701117701E-002,9.419128688596424E-001,
2.920000000000000E+009,9.534687869650442E-002,9.422261101945568E-001,9.645258676127963E-002,9.424208856491776E-001,9.715606799834389E-002,9.425608776952722E-001,9.597026308741918E-002,9.418258839601773E-001,
2.925000000000000E+009,1.032773238637300E-001,9.405073505587374E-001,1.043322505012076E-001,9.406433548553728E-001,1.048801083460491E-001,9.409143230977933E-001,1.038064474694085E-001,9.400761538847143E-001,
2.930000000000000E+009,1.118556830352009E-001,9.402096844080997E-001,1.129296494827642E-001,9.403099531165371E-001,1.133098870369089E-001,9.406409577964630E-001,1.123614432452145E-001,9.398878484737152E-001,
2.935000000000000E+009,1.202319724185653E-001,9.384293050738003E-001,1.212076586219698E-001,9.384447374004493E-001,1.217130588229666E-001,9.386414872407594E-001,1.208356107999010E-001,9.379216048791703E-001,
2.940000000000000E+009,1.288936432278288E-001,9.372169865788411E-001,1.296974496871161E-001,9.370870564241755E-001,1.303714776577878E-001,9.372499883343564E-001,1.294114946879165E-001,9.366115495928968E-001,
2.945000000000000E+009,1.368891297746943E-001,9.366576006325074E-001,1.377319143031893E-001,9.366872781297669E-001,1.382757223457538E-001,9.368016672488974E-001,1.373997758111342E-001,9.363816063289202E-001,
2.950000000000000E+009,1.451330567628737E-001,9.364730196655547E-001,1.458296382836542E-001,9.363255318415873E-001,1.464261538121502E-001,9.365552304796510E-001,1.455140291355913E-001,9.360472133426341E-001,
2.955000000000000E+009,1.535593352941907E-001,9.348156467035449E-001,1.540650831286099E-001,9.347225441243801E-001,1.547530978478031E-001,9.349962896155840E-001,1.539942518095989E-001,9.344836347446095E-001,
2.960000000000000E+009,1.619516766075862E-001,9.331890896903441E-001,1.625270077167917E-001,9.330867347447901E-001,1.629642354194938E-001,9.333228208534095E-001,1.622863779658738E-001,9.326670605212752E-001,
2.965000000000000E+009,1.705951275405607E-001,9.316137062800661E-001,1.709771535524269E-001,9.316651447306583E-001,1.714762037131008E-001,9.318834387194961E-001,1.709874430862121E-001,9.311859064108770E-001,
2.970000000000000E+009,1.772096218355458E-001,9.303717815171722E-001,1.776841982644771E-001,9.305369691178002E-001,1.782686364327208E-001,9.306375634116250E-001,1.776444561425699E-001,9.299349088221546E-001,
2.975000000000000E+009,1.849770041305863E-001,9.291775127717294E-001,1.853674047828864E-001,9.293635285684665E-001,1.859107354389070E-001,9.293890585549335E-001,1.852776957920572E-001,9.287567014511529E-001,
2.980000000000000E+009,1.931577942498049E-001,9.279647827055532E-001,1.935165874874582E-001,9.281376577958769E-001,1.941225410367398E-001,9.281427096885619E-001,1.935678693081147E-001,9.274415385417767E-001,
2.985000000000000E+009,2.006768122865672E-001,9.257567803680844E-001,2.009917242720794E-001,9.262267645811322E-001,2.017389467409796E-001,9.262649502223852E-001,2.009808021135096E-001,9.254136699473610E-001,
2.990000000000000E+009,2.084535466610994E-001,9.252636316613379E-001,2.087593829650908E-001,9.259149085396159E-001,2.093950605883086E-001,9.259335676990049E-001,2.086854764132191E-001,9.250210363045899E-001,
2.995000000000000E+009,2.160778455270152E-001,9.236791852122972E-001,2.165751183352751E-001,9.243282116271271E-001,2.171456873390107E-001,9.243445809559095E-001,2.164724688021563E-001,9.232379195442150E-001,
3.000000000000000E+009,2.227921747898198E-001,9.225446482817470E-001,2.233535782287893E-001,9.232163654100603E-001,2.239927804777057E-001,9.231497054820178E-001,2.231136594008733E-001,9.220658458429936E-001,
3.005000000000000E+009,2.315269894545459E-001,9.216039630689432E-001,2.322886879921738E-001,9.221614166159206E-001,2.328561302272560E-001,9.221545273480558E-001,2.319893679006867E-001,9.210420454418362E-001,
3.010000000000000E+009,2.390545234720804E-001,9.196677374634208E-001,2.398144253222093E-001,9.203005979147123E-001,2.404270280854637E-001,9.202830685791924E-001,2.394155566912564E-001,9.191299743239487E-001,
3.015000000000000E+009,2.457029789658071E-001,9.184753374116944E-001,2.466295207891125E-001,9.190510377672296E-001,2.471761385371005E-001,9.189765889204635E-001,2.460080987883816E-001,9.179688954466749E-001,
3.020000000000000E+009,2.541329886786162E-001,9.169554092226888E-001,2.549660262476958E-001,9.176107450126294E-001,2.556777172379482E-001,9.173946428070142E-001,2.543468048515500E-001,9.165291202181349E-001,
3.025000000000000E+009,2.618602227659313E-001,9.156577357783519E-001,2.627466036185481E-001,9.163357108803336E-001,2.632846348392274E-001,9.159526181564446E-001,2.620346200606404E-001,9.152584542368421E-001,
3.030000000000000E+009,2.702645816566238E-001,9.140752960158071E-001,2.710998409191676E-001,9.146151860958580E-001,2.716339913871694E-001,9.143628001724542E-001,2.703719592410437E-001,9.136340683151482E-001,
3.035000000000000E+009,2.791791691096008E-001,9.102755157764427E-001,2.801868675844445E-001,9.107430117901731E-001,2.805590668514400E-001,9.103983924711050E-001,2.794538461573265E-001,9.097976515414935E-001,
3.040000000000000E+009,2.861691442145826E-001,9.077163531347250E-001,2.872036033961811E-001,9.080129757927590E-001,2.876877577114030E-001,9.078720739536632E-001,2.863858803501272E-001,9.071943730600189E-001,
3.045000000000000E+009,2.954369905742418E-001,9.038298283915004E-001,2.964494628408108E-001,9.039637589606845E-001,2.969194910126389E-001,9.039101797197808E-001,2.955970468157306E-001,9.032370570353359E-001,
3.050000000000000E+009,3.033608518275958E-001,9.010657643418972E-001,3.044439964841507E-001,9.013075203365066E-001,3.048325608703392E-001,9.010568024277942E-001,3.035326438050202E-001,9.006465053024791E-001,
3.055000000000000E+009,3.110782065287101E-001,8.978570526118399E-001,3.120950346782133E-001,8.979288412665268E-001,3.124902972994647E-001,8.977415071265043E-001,3.111393267664254E-001,8.973963907821874E-001,
3.060000000000000E+009,3.190730225946340E-001,8.946709554040091E-001,3.199739114732030E-001,8.947043394659174E-001,3.204711835826822E-001,8.945760687194829E-001,3.191113573256709E-001,8.942822602870907E-001,
3.065000000000000E+009,3.271798245961978E-001,8.907426907280400E-001,3.280183560998308E-001,8.909217363470636E-001,3.285106120099108E-001,8.906618664491612E-001,3.273256230665748E-001,8.904150918123537E-001,
3.070000000000000E+009,3.352981127294256E-001,8.878965857229511E-001,3.361577866199922E-001,8.880916515319985E-001,3.366544184725471E-001,8.877894317591610E-001,3.354092644106538E-001,8.876275456921552E-001,
3.075000000000000E+009,3.436325496169784E-001,8.853732993703669E-001,3.445451292373696E-001,8.853181415054950E-001,3.449717455712437E-001,8.850909588409528E-001,3.438379054903371E-001,8.848692950058239E-001,
3.080000000000000E+009,3.502412816863816E-001,8.820995616525407E-001,3.511034339966054E-001,8.821508952857522E-001,3.516769037619739E-001,8.817691929817439E-001,3.504184211704824E-001,8.817037317194770E-001,
3.085000000000000E+009,3.580751331369466E-001,8.795976554158314E-001,3.589141427246791E-001,8.795993560451022E-001,3.594848248250409E-001,8.791872589004151E-001,3.582485867119704E-001,8.791685564854737E-001,
3.090000000000000E+009,3.654229556326316E-001,8.766921166852296E-001,3.663278132405795E-001,8.765545403508684E-001,3.667699811068857E-001,8.763663796490507E-001,3.657314879118689E-001,8.762167837173498E-001,
3.095000000000000E+009,3.737022978747345E-001,8.740366020091772E-001,3.744621459409400E-001,8.740186165230029E-001,3.749820793600834E-001,8.737038246950375E-001,3.738968844377785E-001,8.735920008457376E-001,
3.100000000000000E+009,3.811955939810767E-001,8.707632264846437E-001,3.818979021089914E-001,8.707919974406783E-001,3.824873868841198E-001,8.703088928856446E-001,3.813372749326327E-001,8.703593692512766E-001,
3.105000000000000E+009,3.882206372820198E-001,8.679371348758569E-001,3.890033011058413E-001,8.679062218329886E-001,3.895121710030109E-001,8.674598776041578E-001,3.883902307388758E-001,8.674709692953484E-001,
3.110000000000000E+009,3.957722955648406E-001,8.642618728478622E-001,3.964146563192511E-001,8.644119561282155E-001,3.970041329873703E-001,8.638940920818049E-001,3.959883585983851E-001,8.638057966220416E-001,
3.115000000000000E+009,4.035231771859534E-001,8.609640374202543E-001,4.041226762688154E-001,8.612124380877181E-001,4.047045285972868E-001,8.605479160522354E-001,4.036502058099728E-001,8.605564605477769E-001,
3.120000000000000E+009,4.108679264473075E-001,8.572228426928361E-001,4.116322131924161E-001,8.573236375432563E-001,4.120642607147493E-001,8.566979170260708E-001,4.111505260907610E-001,8.567151644451159E-001,
3.125000000000000E+009,4.183839226380046E-001,8.537632039938854E-001,4.190957472654692E-001,8.537871059262803E-001,4.195086094415769E-001,8.532192517139979E-001,4.186199162494595E-001,8.531242052061473E-001,
3.130000000000000E+009,4.256936220560234E-001,8.498436798684637E-001,4.264534262631022E-001,8.500687367206967E-001,4.268283209114329E-001,8.493701641041624E-001,4.259026071919512E-001,8.493082860809793E-001,
3.135000000000000E+009,4.324254484131451E-001,8.462096441524628E-001,4.331906821803156E-001,8.463335650377033E-001,4.333759810224426E-001,8.457334053586423E-001,4.325423509020997E-001,8.456253290564996E-001,
3.140000000000000E+009,4.397916393280105E-001,8.425352460774765E-001,4.406487795994164E-001,8.427442486440078E-001,4.409061115292237E-001,8.422000115887882E-001,4.399230609842276E-001,8.420139216676230E-001,
3.145000000000000E+009,4.471026157104692E-001,8.383401940633946E-001,4.478228713912922E-001,8.385217238340246E-001,4.480739387502611E-001,8.380285683378110E-001,4.471125563374976E-001,8.377946245035474E-001,
3.150000000000000E+009,4.541971097183402E-001,8.335590503669810E-001,4.549373734345134E-001,8.339123315846260E-001,4.552204124268716E-001,8.332733874631947E-001,4.541458710828700E-001,8.330740075338474E-001,
3.155000000000000E+009,4.601150363786321E-001,8.303295715594325E-001,4.610304364852687E-001,8.305519301162456E-001,4.611825526348710E-001,8.300693221812509E-001,4.600849821989035E-001,8.298069444365542E-001,
3.160000000000000E+009,4.671262856701381E-001,8.262806353860541E-001,4.680279686393959E-001,8.264999154392096E-001,4.682088294017871E-001,8.260678061635578E-001,4.671043346495902E-001,8.257155350929631E-001,
3.165000000000000E+009,4.737396138175647E-001,8.228761447800680E-001,4.746166980305877E-001,8.231165175679696E-001,4.747975852630680E-001,8.226690989227861E-001,4.736160156835848E-001,8.224000784397918E-001,
3.170000000000000E+009,4.804176771282432E-001,8.187367929270695E-001,4.814929051952880E-001,8.189774884439884E-001,4.816508801040526E-001,8.185252580051577E-001,4.803229819414647E-001,8.182545391766999E-001,
3.175000000000000E+009,4.869712933635035E-001,8.165645564582089E-001,4.879054315583040E-001,8.167929403096099E-001,4.880956753118589E-001,8.163197513652813E-001,4.868247947058054E-001,8.161710245042442E-001,
3.180000000000000E+009,4.940132026382962E-001,8.131924764954635E-001,4.950802831610780E-001,8.134321934358729E-001,4.952502826210798E-001,8.128814768212271E-001,4.939785871580712E-001,8.127528174070247E-001,
3.185000000000000E+009,4.998428609097432E-001,8.099809650982236E-001,5.010300345052758E-001,8.101126429523774E-001,5.012594884324014E-001,8.095994520592823E-001,4.999120068592892E-001,8.095484537936880E-001,
3.190000000000000E+009,5.068219353234028E-001,8.066993443883216E-001,5.080584244771441E-001,8.067807405191882E-001,5.083276280533189E-001,8.062683534846564E-001,5.068258685869860E-001,8.063053191719924E-001,
3.195000000000000E+009,5.147738121736097E-001,8.026813368233492E-001,5.159301347325502E-001,8.027182459497445E-001,5.162417607107490E-001,8.021065480570981E-001,5.147138939432033E-001,8.022122847442698E-001,
3.200000000000000E+009,5.213310479994986E-001,7.977361484947591E-001,5.225099255436569E-001,7.977060659625465E-001,5.229626313868292E-001,7.971824424708421E-001,5.213805649740473E-001,7.974091565250174E-001,
3.205000000000000E+009,5.287296316203627E-001,7.930047855185352E-001,5.298531295561108E-001,7.928532580534999E-001,5.302418201025144E-001,7.923559022201985E-001,5.286941422120581E-001,7.926879002601682E-001,
3.210000000000000E+009,5.369050867194336E-001,7.871165379328629E-001,5.380125160258209E-001,7.869287962957758E-001,5.384939469550716E-001,7.863885099503346E-001,5.368774471907103E-001,7.867641188842378E-001,
3.215000000000000E+009,5.435363638758011E-001,7.820284786008923E-001,5.446689296735988E-001,7.817366013649475E-001,5.450803410208062E-001,7.811128783998366E-001,5.434759351445689E-001,7.815951985258545E-001,
3.220000000000000E+009,5.509598851659338E-001,7.772758912338318E-001,5.520688562233872E-001,7.768656571038300E-001,5.524572572858553E-001,7.761966442301559E-001,5.509093178283681E-001,7.768374541231216E-001,
3.225000000000000E+009,5.573074923602048E-001,7.714810113289965E-001,5.583135890755531E-001,7.711172005067144E-001,5.587411504838997E-001,7.704520512804102E-001,5.572687225626614E-001,7.710586271575285E-001,
3.230000000000000E+009,5.642207158789860E-001,7.669726043447828E-001,5.653261466112348E-001,7.665606914075137E-001,5.655966278225671E-001,7.657019862519999E-001,5.642400723021955E-001,7.664464292938459E-001,
3.235000000000000E+009,5.725226820419976E-001,7.610409305462035E-001,5.735479047993073E-001,7.605073472545237E-001,5.738627073885600E-001,7.596577542762417E-001,5.725428410412681E-001,7.605208161173767E-001,
3.240000000000000E+009,5.788600607102479E-001,7.561732636513525E-001,5.798440556381627E-001,7.557060657055910E-001,5.800747697675865E-001,7.548475179040755E-001,5.788359184730110E-001,7.557647352615364E-001,
