% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,
5.375000000000000E+009,-7.384656071662903E-001,-3.531448245048523E-001,-7.338147267907422E-001,-3.439035201210442E-001,-7.376044392585754E-001,-3.509985804557800E-001,-7.367763477325440E-001,-3.500040879631043E-001,
5.380000000000000E+009,-7.414418458938599E-001,-3.489649593830109E-001,-7.368851586475125E-001,-3.396526162030396E-001,-7.407257556915283E-001,-3.464191854000092E-001,-7.398721122741702E-001,-3.455674401760102E-001,
5.385000000000000E+009,-7.458260059356690E-001,-3.436862528324127E-001,-7.409681542143642E-001,-3.348071875047736E-001,-7.449675798416138E-001,-3.415125310420990E-001,-7.440181363868714E-001,-3.406126761817933E-001,
5.390000000000000E+009,-7.498610615730286E-001,-3.383304476737976E-001,-7.452157761934135E-001,-3.296662769263680E-001,-7.488760352134705E-001,-3.363665938377380E-001,-7.481685175514223E-001,-3.352737218856812E-001,
5.395000000000000E+009,-7.542182803153992E-001,-3.332392871379852E-001,-7.496037650516522E-001,-3.241547337574386E-001,-7.534691691398621E-001,-3.309643864631653E-001,-7.525762010383609E-001,-3.296515183925629E-001,
5.400000000000000E+009,-7.591906785964966E-001,-3.266345262527466E-001,-7.546304234945821E-001,-3.176662374315377E-001,-7.585845589637756E-001,-3.244566023349762E-001,-7.573387267875673E-001,-3.230172100067139E-001,
5.405000000000000E+009,-7.634449005126953E-001,-3.205164372920990E-001,-7.587506573106090E-001,-3.114112905187779E-001,-7.627374529838562E-001,-3.182817995548248E-001,-7.614534676361086E-001,-3.167973120021821E-001,
5.410000000000000E+009,-7.678340077400208E-001,-3.139796257019043E-001,-7.630807881083364E-001,-3.046170452325312E-001,-7.671341896057129E-001,-3.116298317909241E-001,-7.658540363693240E-001,-3.099807196521759E-001,
5.415000000000000E+009,-7.720791697502136E-001,-3.067174851894379E-001,-7.672049168848049E-001,-2.974304104118251E-001,-7.715100646018982E-001,-3.042751848697662E-001,-7.697232029342652E-001,-3.026318262100221E-001,
5.420000000000000E+009,-7.754959464073181E-001,-2.991130352020264E-001,-7.703078267531037E-001,-2.900251571270911E-001,-7.747962474822998E-001,-2.968335449695587E-001,-7.728395600891115E-001,-2.952591747474671E-001,
5.425000000000000E+009,-7.787920236587524E-001,-2.917330265045166E-001,-7.737594472975192E-001,-2.828111589286398E-001,-7.782027125358582E-001,-2.897188663482666E-001,-7.762118189811709E-001,-2.880668590641022E-001,
5.430000000000000E+009,-7.815585136413574E-001,-2.845332622528076E-001,-7.766498770890911E-001,-2.757787125100213E-001,-7.814924120903015E-001,-2.824682295322418E-001,-7.790258643913270E-001,-2.809771789169313E-001,
5.435000000000000E+009,-7.840828895568848E-001,-2.772343754768372E-001,-7.792830563588231E-001,-2.682499932747554E-001,-7.839440703392029E-001,-2.747296690940857E-001,-7.814672442436221E-001,-2.733047512531281E-001,
5.440000000000000E+009,-7.868313789367676E-001,-2.694585621356964E-001,-7.819080569385142E-001,-2.604602571693330E-001,-7.864785194396973E-001,-2.669001817703247E-001,-7.837525652694705E-001,-2.655585739326478E-001,
5.445000000000000E+009,-7.893348336219788E-001,-2.619170844554901E-001,-7.843675568085561E-001,-2.530065179018883E-001,-7.888933420181274E-001,-2.595407366752625E-001,-7.861023512458802E-001,-2.583430425357819E-001,
5.450000000000000E+009,-7.913217544555664E-001,-2.537620663642883E-001,-7.863223032564145E-001,-2.451107654536454E-001,-7.911646366119385E-001,-2.515959739685059E-001,-7.881865786933902E-001,-2.506456545639038E-001,
5.455000000000000E+009,-7.933332324028015E-001,-2.461875528097153E-001,-7.886313611273771E-001,-2.375230615557409E-001,-7.933540344238281E-001,-2.435503154993057E-001,-7.903866308403016E-001,-2.428575361824036E-001,
5.460000000000000E+009,-7.947063446044922E-001,-2.382707893848419E-001,-7.900783800789605E-001,-2.293485653099451E-001,-7.947717905044556E-001,-2.354925274848938E-001,-7.914665564537051E-001,-2.350220520019532E-001,
5.465000000000000E+009,-7.963825464248657E-001,-2.312340587377548E-001,-7.916916456996251E-001,-2.218223844547986E-001,-7.963535785675049E-001,-2.281932681798935E-001,-7.930034040451052E-001,-2.277582506227494E-001,
5.470000000000000E+009,-7.982277870178223E-001,-2.239877581596375E-001,-7.932023953263931E-001,-2.145012319417537E-001,-7.980804443359375E-001,-2.209744751453400E-001,-7.946525794792178E-001,-2.207862012481690E-001,
5.475000000000000E+009,-8.004466295242310E-001,-2.161354422569275E-001,-7.951733012792319E-001,-2.066734302408139E-001,-8.002846837043762E-001,-2.131729871034622E-001,-7.967088145637513E-001,-2.130685788583756E-001,
5.480000000000000E+009,-8.019319772720337E-001,-2.088409960269928E-001,-7.965793691586498E-001,-1.994809626591693E-001,-8.019203543663025E-001,-2.059538811445236E-001,-7.982113021659854E-001,-2.061749803638459E-001,
5.485000000000000E+009,-8.031167984008789E-001,-2.015880495309830E-001,-7.978779352232926E-001,-1.923165164268011E-001,-8.033231496810913E-001,-1.984834223985672E-001,-7.997269264030460E-001,-1.991704202079773E-001,
5.490000000000000E+009,-8.053362965583801E-001,-1.937036663293839E-001,-7.998602689005936E-001,-1.843211012268191E-001,-8.053337931632996E-001,-1.903677731752396E-001,-8.020633675003054E-001,-1.914164847040177E-001,
5.495000000000000E+009,-8.072305321693420E-001,-1.862369328737259E-001,-8.015482455938833E-001,-1.768133195082408E-001,-8.070524930953980E-001,-1.826988160610199E-001,-8.040747277450562E-001,-1.836874231386185E-001,
5.500000000000000E+009,-8.087698817253113E-001,-1.783575117588043E-001,-8.027859735646902E-001,-1.690015584304103E-001,-8.082292675971985E-001,-1.748028993606567E-001,-8.052802309608462E-001,-1.757599282217026E-001,
5.505000000000000E+009,-8.105480670928955E-001,-1.709894388914108E-001,-8.043116481162180E-001,-1.615566500535438E-001,-8.097665309906006E-001,-1.675861030817032E-001,-8.067417209625247E-001,-1.684791458559037E-001,
5.510000000000000E+009,-8.117442131042481E-001,-1.632240414619446E-001,-8.054561882330628E-001,-1.539964035147126E-001,-8.111048936843872E-001,-1.599911153316498E-001,-8.080895071411135E-001,-1.611171589851380E-001,
5.515000000000000E+009,-8.134258389472961E-001,-1.554382741451263E-001,-8.070539016230556E-001,-1.464728161410007E-001,-8.130012154579163E-001,-1.524123251438141E-001,-8.100579747772219E-001,-1.536096802043915E-001,
5.520000000000000E+009,-8.145524263381958E-001,-1.475172489881516E-001,-8.084764613903304E-001,-1.386051387047745E-001,-8.145147562026978E-001,-1.441962718963623E-001,-8.116242188835146E-001,-1.454978551530838E-001,
5.525000000000000E+009,-8.161038756370544E-001,-1.395213156938553E-001,-8.099247004444194E-001,-1.307345822525471E-001,-8.157726526260376E-001,-1.362213641405106E-001,-8.129873177719118E-001,-1.376022019386292E-001,
5.530000000000000E+009,-8.174391984939575E-001,-1.318548619747162E-001,-8.112582473704952E-001,-1.230351717460314E-001,-8.171351552009583E-001,-1.284255832433701E-001,-8.143013148307803E-001,-1.300101050186157E-001,
5.535000000000000E+009,-8.186506032943726E-001,-1.241763383150101E-001,-8.124695366871405E-001,-1.152891903250663E-001,-8.183282017707825E-001,-1.206623464822769E-001,-8.157069347190858E-001,-1.223911247634888E-001,
5.540000000000000E+009,-8.199114799499512E-001,-1.158443987369537E-001,-8.135394019182791E-001,-1.071190344142459E-001,-8.193274736404419E-001,-1.124171987175942E-001,-8.170949390220643E-001,-1.141379963159561E-001,
5.545000000000000E+009,-8.209827542304993E-001,-1.074630767107010E-001,-8.147522158985565E-001,-9.883128329424437E-002,-8.205953240394592E-001,-1.042008325457573E-001,-8.184203204536440E-001,-1.056479060053826E-001,
5.550000000000000E+009,-8.216630816459656E-001,-9.939615428447723E-002,-8.154288975281183E-001,-9.065078690114573E-002,-8.213301301002502E-001,-9.586444497108460E-002,-8.190511555290224E-001,-9.733919616699222E-002,
5.555000000000000E+009,-8.221505284309387E-001,-9.096969664096832E-002,-8.158183499739208E-001,-8.210244320291252E-002,-8.217561841011047E-001,-8.728635311126709E-002,-8.195263850021364E-001,-8.874845569372179E-002,
5.560000000000000E+009,-8.227999806404114E-001,-8.303406834602356E-002,-8.165364778051893E-001,-7.415207967841095E-002,-8.224599361419678E-001,-7.936428487300873E-002,-8.202288901329042E-001,-8.062318714618685E-002,
5.565000000000000E+009,-8.229247331619263E-001,-7.497254759073257E-002,-8.166664305312149E-001,-6.586527110753587E-002,-8.226101398468018E-001,-7.108256220817566E-002,-8.201662981033326E-001,-7.241040706157687E-002,
5.570000000000000E+009,-8.226271271705627E-001,-6.668161600828171E-002,-8.163321422067216E-001,-5.721413116673188E-002,-8.224252462387085E-001,-6.247619166970253E-002,-8.200143498039247E-001,-6.379876921892166E-002,
5.575000000000000E+009,-8.228576779365540E-001,-5.899482592940331E-002,-8.162718461347575E-001,-4.964274248355466E-002,-8.224915266036987E-001,-5.460612848401070E-002,-8.199219817352298E-001,-5.611121840238573E-002,
5.580000000000000E+009,-8.228800296783447E-001,-5.059277266263962E-002,-8.160175464533717E-001,-4.127036037640891E-002,-8.221057653427124E-001,-4.615566134452820E-002,-8.197729379081727E-001,-4.779413524270058E-002,
5.585000000000000E+009,-8.219759464263916E-001,-4.235993325710297E-002,-8.150746850588992E-001,-3.311622905113382E-002,-8.209255933761597E-001,-3.806686401367188E-002,-8.186913158988954E-001,-3.954266932368278E-002,
5.590000000000000E+009,-8.214142322540283E-001,-3.440559655427933E-002,-8.145512490393314E-001,-2.501916456325054E-002,-8.203913569450378E-001,-3.014902770519257E-002,-8.180932668876650E-001,-3.154213517665864E-002,
5.595000000000000E+009,-8.205014467239380E-001,-2.673047780990601E-002,-8.134958532011661E-001,-1.729827997799302E-002,-8.194270730018616E-001,-2.272894605994225E-002,-8.170902798461915E-001,-2.404943376123906E-002,
5.600000000000000E+009,-8.198186159133911E-001,-1.864758133888245E-002,-8.126103989948370E-001,-9.048169522707716E-003,-8.187616467475891E-001,-1.463855989277363E-002,-8.163252864646913E-001,-1.582769379436970E-002,
5.605000000000000E+009,-8.185213208198547E-001,-1.108588371425867E-002,-8.110001327947563E-001,-1.388760017481774E-003,-8.174463510513306E-001,-6.870034150779247E-003,-8.147670654106142E-001,-8.139546690881254E-003,
5.610000000000000E+009,-8.173868060112000E-001,-3.323020879179239E-003,-8.096643614378503E-001,6.060489941743566E-003,-8.161160945892334E-001,6.414540112018585E-004,-8.134917088127139E-001,-7.500571569800380E-004,
5.615000000000000E+009,-8.163728117942810E-001,3.691819962114096E-003,-8.082914630338371E-001,1.289306021491043E-002,-8.146755099296570E-001,7.568920031189919E-003,-8.121788375854494E-001,6.157896167039873E-003,
5.620000000000000E+009,-8.156012892723084E-001,1.150320842862129E-002,-8.076729997450710E-001,2.041089839688864E-002,-8.141759037971497E-001,1.504163071513176E-002,-8.114080902481080E-001,1.364684056043625E-002,
5.625000000000000E+009,-8.145959973335266E-001,1.885910518467426E-002,-8.066063977933441E-001,2.791745206336700E-002,-8.133391141891480E-001,2.251314558088779E-002,-8.103319535636904E-001,2.094030467271806E-002,
5.630000000000000E+009,-8.140308260917664E-001,2.664524875581265E-002,-8.061220709300374E-001,3.572615470448688E-002,-8.127723932266235E-001,3.051481954753399E-002,-8.100475889778138E-001,2.871431834816933E-002,
5.635000000000000E+009,-8.128910064697266E-001,3.399212658405304E-002,-8.049256750336460E-001,4.319000435481527E-002,-8.118183612823486E-001,3.781098872423172E-002,-8.088985116958620E-001,3.614056846141815E-002,
5.640000000000000E+009,-8.121227025985718E-001,4.215731099247932E-002,-8.037085581252290E-001,5.124290990846399E-002,-8.109894394874573E-001,4.579979181289673E-002,-8.078438966560366E-001,4.398005111575128E-002,
5.645000000000000E+009,-8.109411001205444E-001,5.019107088446617E-002,-8.024270347885525E-001,5.902782529176791E-002,-8.098151683807373E-001,5.367424339056015E-002,-8.067452472877503E-001,5.175379926085472E-002,
5.650000000000000E+009,-8.095453381538391E-001,5.783791840076447E-002,-8.011016147204838E-001,6.659170515770728E-002,-8.087782263755798E-001,6.140872091054916E-002,-8.055704201698305E-001,5.931076538324357E-002,
5.655000000000000E+009,-8.077532649040222E-001,6.567638367414475E-002,-7.993780757768875E-001,7.457255099916911E-002,-8.071942925453186E-001,6.955349445343018E-002,-8.039175916290285E-001,6.733732082843782E-002,
5.660000000000000E+009,-8.059182167053223E-001,7.308799028396606E-002,-7.974659185589920E-001,8.201813151797474E-002,-8.051419854164124E-001,7.720616459846497E-002,-8.020460052299501E-001,7.467130401849748E-002,
5.665000000000000E+009,-8.038843870162964E-001,8.024343103170395E-002,-7.953507609940741E-001,8.919938765775995E-002,-8.028778433799744E-001,8.424346148967743E-002,-7.999580296897890E-001,8.181565504074098E-002,
5.670000000000000E+009,-8.019936680793762E-001,8.746798336505890E-002,-7.933129241475216E-001,9.664320665556607E-002,-8.013444542884827E-001,9.146867692470551E-002,-7.982089185714723E-001,8.910643366575242E-002,
5.675000000000000E+009,-8.006601333618164E-001,9.489835053682327E-002,-7.915612149111730E-001,1.038557511860059E-001,-7.998870611190796E-001,9.883534908294678E-002,-7.967472222137454E-001,9.648323990821842E-002,
5.680000000000000E+009,-7.991484999656677E-001,1.016627699136734E-001,-7.902741775528920E-001,1.106790181942718E-001,-7.987404465675354E-001,1.060749515891075E-001,-7.952829967308046E-001,1.034574351143837E-001,
5.685000000000000E+009,-7.977510690689087E-001,1.090119630098343E-001,-7.887698055485863E-001,1.180588716285500E-001,-7.972532510757446E-001,1.137525141239166E-001,-7.937900078964235E-001,1.107127164578438E-001,
5.690000000000000E+009,-7.961324453353882E-001,1.167174577713013E-001,-7.869745535715527E-001,1.258612016155698E-001,-7.955102324485779E-001,1.215060353279114E-001,-7.922805026435853E-001,1.184410102319718E-001,
5.695000000000000E+009,-7.938396930694580E-001,1.245468333363533E-001,-7.846850196261859E-001,1.337928560308191E-001,-7.932945489883423E-001,1.296896189451218E-001,-7.900781637763978E-001,1.264506726408005E-001,
5.700000000000000E+009,-7.917267680168152E-001,1.318809539079666E-001,-7.821435462119828E-001,1.412204822734126E-001,-7.906602025032044E-001,1.373218894004822E-001,-7.874588133621218E-001,1.339215500068665E-001,
5.705000000000000E+009,-7.894941568374634E-001,1.390347331762314E-001,-7.795689992239702E-001,1.483450002047637E-001,-7.882500290870667E-001,1.442101746797562E-001,-7.849160944557192E-001,1.408956153297425E-001,
5.710000000000000E+009,-7.869275212287903E-001,1.465872824192047E-001,-7.770014994536166E-001,1.557834537067302E-001,-7.857712507247925E-001,1.516633033752441E-001,-7.824633804130556E-001,1.482735992622376E-001,
5.715000000000000E+009,-7.841591238975525E-001,1.541171520948410E-001,-7.740819173725484E-001,1.634294478764376E-001,-7.831189632415772E-001,1.594456136226654E-001,-7.795112931442262E-001,1.558413048505783E-001,
5.720000000000000E+009,-7.813412547111511E-001,1.619996726512909E-001,-7.709341338259163E-001,1.712069635927010E-001,-7.802183628082275E-001,1.674816608428955E-001,-7.766239975166321E-001,1.635513798475266E-001,
5.725000000000000E+009,-7.778335809707642E-001,1.693294942378998E-001,-7.674977287756717E-001,1.784459545001948E-001,-7.766816020011902E-001,1.749818921089172E-001,-7.730249439430238E-001,1.707989900350571E-001,
5.730000000000000E+009,-7.741544842720032E-001,1.766357272863388E-001,-7.636967944179112E-001,1.857341763738037E-001,-7.727631926536560E-001,1.824379414319992E-001,-7.693414466285707E-001,1.778275604438782E-001,
5.735000000000000E+009,-7.705428600311279E-001,1.833807826042175E-001,-7.597525565239818E-001,1.924719946287646E-001,-7.690652012825012E-001,1.892171800136566E-001,-7.656397232627871E-001,1.843064972639084E-001,
5.740000000000000E+009,-7.670229673385620E-001,1.902446597814560E-001,-7.560764499505099E-001,1.992112668939008E-001,-7.656602859497070E-001,1.962062865495682E-001,-7.622149368286136E-001,1.910265308284760E-001,
5.745000000000000E+009,-7.631166577339172E-001,1.965274959802628E-001,-7.519471896028546E-001,2.053505012468514E-001,-7.611693143844605E-001,2.024716287851334E-001,-7.582433160209657E-001,1.971339833784104E-001,
5.750000000000000E+009,-7.596406936645508E-001,2.027867585420609E-001,-7.483916788486832E-001,2.118234342486099E-001,-7.579296827316284E-001,2.089014053344727E-001,-7.549422562217715E-001,2.034627384662629E-001,
5.755000000000000E+009,-7.561906576156616E-001,2.090129554271698E-001,-7.448045396484349E-001,2.179072931380865E-001,-7.543511986732483E-001,2.152400165796280E-001,-7.515856759262086E-001,2.095234991645813E-001,
5.760000000000000E+009,-7.525503635406494E-001,2.152366936206818E-001,-7.409453740203328E-001,2.241655527369797E-001,-7.505033612251282E-001,2.217609882354736E-001,-7.478250935173035E-001,2.158111432838440E-001,
5.765000000000000E+009,-7.494832277297974E-001,2.214835584163666E-001,-7.376478674546853E-001,2.303982955964467E-001,-7.469995617866516E-001,2.280182242393494E-001,-7.446713558197022E-001,2.217670842647553E-001,
5.770000000000000E+009,-7.457243800163269E-001,2.279927581548691E-001,-7.336318295185771E-001,2.370286508468275E-001,-7.432309389114380E-001,2.347268015146256E-001,-7.411747253417971E-001,2.282615638160706E-001,
