% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
3.835000000000000E+009,9.253688607269472E-001,-8.915903669896394E-002,9.142855844122905E-001,-1.009659316441206E-001,9.213323593139648E-001,-9.432871639728546E-002,9.201333813858035E-001,-9.164148041963580E-002,9.252967041015626E-001,-8.907912011146546E-002,
3.840000000000000E+009,9.235948325645755E-001,-9.728311579049837E-002,9.121985939008347E-001,-1.088325862743094E-001,9.193310141563416E-001,-1.023075804114342E-001,9.183511741447451E-001,-9.962771233320238E-002,9.235861449241640E-001,-9.720953115224840E-002,
3.845000000000000E+009,9.222517699203982E-001,-1.050898237903199E-001,9.107262455331371E-001,-1.162889676442620E-001,9.178545475006104E-001,-1.098784655332565E-001,9.171024291419985E-001,-1.072385235571862E-001,9.222363064765932E-001,-1.050981353282929E-001,
3.850000000000000E+009,9.201220641992252E-001,-1.131476992902291E-001,9.085339365521760E-001,-1.237929778602017E-001,9.153760671615601E-001,-1.173358559608460E-001,9.149223129653933E-001,-1.150235582208634E-001,9.201384621620179E-001,-1.131116266131401E-001,
3.855000000000000E+009,9.185816886362795E-001,-1.209679693334419E-001,9.070098061506177E-001,-1.312330141678818E-001,9.139389991760254E-001,-1.250629127025604E-001,9.135261020469667E-001,-1.226930229973793E-001,9.185920746803284E-001,-1.209439316272736E-001,
3.860000000000000E+009,9.168734906266848E-001,-1.285911906050522E-001,9.053442096952051E-001,-1.385022062731390E-001,9.121421575546265E-001,-1.321255564689636E-001,9.119197823524478E-001,-1.301749568367005E-001,9.168569522857668E-001,-1.285188266515732E-001,
3.865000000000000E+009,9.150906656093936E-001,-1.360143255732911E-001,9.035758427324182E-001,-1.457810266774126E-001,9.104756712913513E-001,-1.393903195858002E-001,9.101998952484133E-001,-1.375824962139130E-001,9.151253993988038E-001,-1.360103040218353E-001,
3.870000000000000E+009,9.135426877137393E-001,-1.431340211209778E-001,9.018288439221577E-001,-1.527908793831963E-001,9.089799523353577E-001,-1.462977826595306E-001,9.085877112007144E-001,-1.446830197668076E-001,9.135837973594667E-001,-1.431558165311814E-001,
3.875000000000000E+009,9.117943313272585E-001,-1.502823523532425E-001,9.000225925273201E-001,-1.595902117168784E-001,9.071229696273804E-001,-1.530591845512390E-001,9.068282733726504E-001,-1.516647834396363E-001,9.118252609252933E-001,-1.502632141351700E-001,
3.880000000000000E+009,9.104303242152041E-001,-1.572806742062440E-001,8.987314960694105E-001,-1.663155139419330E-001,9.060067534446716E-001,-1.599798351526260E-001,9.055232309150697E-001,-1.585198995208740E-001,9.104878868103028E-001,-1.572951113939286E-001,
3.885000000000000E+009,9.092299417524905E-001,-1.648502660842622E-001,8.976147390108840E-001,-1.739120367525394E-001,9.049710035324097E-001,-1.675184220075607E-001,9.044790652656557E-001,-1.660290399503708E-001,9.093397157669070E-001,-1.649443058252335E-001,
3.890000000000000E+009,9.082348677479067E-001,-1.720512160206040E-001,8.964822185415127E-001,-1.809737041840810E-001,9.040987491607666E-001,-1.746544688940048E-001,9.035240774345399E-001,-1.731854353618622E-001,9.082786323547364E-001,-1.721677208662033E-001,
3.895000000000000E+009,9.070591157260256E-001,-1.794900815114533E-001,8.952131075507881E-001,-1.883924625220074E-001,9.028757810592651E-001,-1.820385009050369E-001,9.022819872283938E-001,-1.805976634883881E-001,9.071250831604005E-001,-1.795890242099762E-001,
3.900000000000000E+009,9.060241422089602E-001,-1.870547329050980E-001,8.939621479075001E-001,-1.958410661025902E-001,9.019057750701904E-001,-1.895893812179565E-001,9.012756250572205E-001,-1.879883213949204E-001,9.060588260650637E-001,-1.871512528657913E-001,
3.905000000000000E+009,9.045749112657351E-001,-1.948894264456116E-001,8.923596217534232E-001,-2.032203118150350E-001,9.004752635955811E-001,-1.970266997814179E-001,8.999263375473025E-001,-1.955553163623811E-001,9.046420639038088E-001,-1.949310523509980E-001,
3.910000000000000E+009,9.031414683674441E-001,-2.029713641318390E-001,8.909347953245961E-001,-2.110778493502382E-001,8.991778492927551E-001,-2.050902545452118E-001,8.985956329345705E-001,-2.036681118202210E-001,9.032163650512698E-001,-2.029972643136979E-001,
3.915000000000000E+009,9.015451664297856E-001,-2.108618361352494E-001,8.893215331611796E-001,-2.188842534612320E-001,8.976455926895142E-001,-2.128871977329254E-001,8.970709426689150E-001,-2.114321226882935E-001,9.015266238212587E-001,-2.109785361766816E-001,
3.920000000000000E+009,8.996320137418949E-001,-2.189411870617570E-001,8.873360323264228E-001,-2.266939982390363E-001,8.958821296691895E-001,-2.208184599876404E-001,8.952901197242739E-001,-2.193732759666444E-001,8.996280962944033E-001,-2.190369256258011E-001,
3.925000000000000E+009,8.974773198319522E-001,-2.268596540597199E-001,8.852140968543074E-001,-2.346790723535066E-001,8.936827778816223E-001,-2.288790643215179E-001,8.932428388786317E-001,-2.274208616447449E-001,8.974722935676577E-001,-2.269310830354691E-001,
3.930000000000000E+009,8.955895446320316E-001,-2.347073861830995E-001,8.831786911086663E-001,-2.424473056898432E-001,8.918627500534058E-001,-2.366565912961960E-001,8.913689653778077E-001,-2.352226929998398E-001,8.955988928794864E-001,-2.347538539409638E-001,
3.935000000000000E+009,8.936762541140995E-001,-2.426097658472260E-001,8.809215756869954E-001,-2.502645349181905E-001,8.897778987884522E-001,-2.445472478866577E-001,8.894395072174075E-001,-2.430603048801422E-001,8.935779475212099E-001,-2.426344478845597E-001,
3.940000000000000E+009,8.918458026900453E-001,-2.501963563522126E-001,8.787384984089196E-001,-2.576295025459187E-001,8.877496719360352E-001,-2.522726953029633E-001,8.874881316947939E-001,-2.507820969963074E-001,8.917750260353090E-001,-2.502640656471253E-001,
3.945000000000000E+009,8.898169478449953E-001,-2.584376751668946E-001,8.765658846869777E-001,-2.655580953337355E-001,8.857660889625549E-001,-2.604520618915558E-001,8.853956989479067E-001,-2.588624390316010E-001,8.897795194625855E-001,-2.584618164539337E-001,
3.950000000000000E+009,8.871738091699893E-001,-2.667871458308289E-001,8.737583167110827E-001,-2.735317699720472E-001,8.831217288970947E-001,-2.685281634330750E-001,8.827588276290895E-001,-2.670466562175751E-001,8.870821729660036E-001,-2.667733073711396E-001,
3.955000000000000E+009,8.848710884637882E-001,-2.749589997957246E-001,8.712073836093673E-001,-2.814629683691628E-001,8.807106018066406E-001,-2.764434516429901E-001,8.805410778427126E-001,-2.751821033668519E-001,8.848155180931092E-001,-2.749824358463288E-001,
3.960000000000000E+009,8.821102468898684E-001,-2.828715811911439E-001,8.683332215632025E-001,-2.890938344598092E-001,8.779035806655884E-001,-2.843124866485596E-001,8.777779876899722E-001,-2.829539588642120E-001,8.821044007301332E-001,-2.828756980419159E-001,
3.965000000000000E+009,8.791863599586122E-001,-2.910622245565765E-001,8.652008061165547E-001,-2.968859649940956E-001,8.749628067016602E-001,-2.921836674213409E-001,8.748251985359195E-001,-2.910291788387299E-001,8.791604317665102E-001,-2.910201200962067E-001,
3.970000000000000E+009,8.762807269171451E-001,-2.989400229769440E-001,8.622097837475371E-001,-3.043670038657501E-001,8.720363974571228E-001,-2.999964952468872E-001,8.720020843315126E-001,-2.987808128738404E-001,8.762011651992799E-001,-2.989074890613557E-001,
3.975000000000000E+009,8.716666910612734E-001,-3.111697077093415E-001,8.576387063329651E-001,-3.158689982601841E-001,8.676208853721619E-001,-3.117830455303192E-001,8.674761386680605E-001,-3.106232946014405E-001,8.716411422729493E-001,-3.112193301677704E-001,
3.980000000000000E+009,8.685112046624087E-001,-3.187089686344453E-001,8.544379019975366E-001,-3.230469917057048E-001,8.645577430725098E-001,-3.191212117671967E-001,8.644377484893802E-001,-3.181606919288636E-001,8.684156092643739E-001,-3.187425820827484E-001,
3.985000000000000E+009,8.647079840577701E-001,-3.267561908481751E-001,8.507189948035601E-001,-3.306999673477618E-001,8.609074354171753E-001,-3.269702196121216E-001,8.607026536560062E-001,-3.259605422687532E-001,8.647190952301028E-001,-3.268066599369049E-001,
3.990000000000000E+009,8.610576610112553E-001,-3.342099298790040E-001,8.470174447840020E-001,-3.377756846601647E-001,8.573672175407410E-001,-3.341982066631317E-001,8.573351084899904E-001,-3.332633851432801E-001,8.610642866134646E-001,-3.342048400402070E-001,
3.995000000000000E+009,8.574122482350587E-001,-3.411199455370942E-001,8.434517437432798E-001,-3.442982136233071E-001,8.540247678756714E-001,-3.410719633102417E-001,8.538779518699646E-001,-3.403215380764008E-001,8.574295966148378E-001,-3.411197695732117E-001,
4.000000000000000E+009,8.540039639655458E-001,-3.486279327811037E-001,8.401060639599809E-001,-3.514577640624145E-001,8.505513668060303E-001,-3.484039306640625E-001,8.504670338249210E-001,-3.478525573730469E-001,8.539904894828798E-001,-3.486600695610047E-001,
4.005000000000000E+009,8.506019900905457E-001,-3.551394106200867E-001,8.368533047659120E-001,-3.574320351687915E-001,8.475276827812195E-001,-3.549010455608368E-001,8.471321536064150E-001,-3.541685335540772E-001,8.505645141601563E-001,-3.550973625183106E-001,
4.010000000000000E+009,8.468948124023135E-001,-3.624923455348298E-001,8.334411930613837E-001,-3.645187739756656E-001,8.439593911170960E-001,-3.622039556503296E-001,8.435800574874881E-001,-3.614376334667206E-001,8.469164342880250E-001,-3.624657043457032E-001,
4.015000000000000E+009,8.438886614717654E-001,-3.699405465205751E-001,8.305714488183009E-001,-3.716668327319235E-001,8.412072062492371E-001,-3.695324659347534E-001,8.407300507164003E-001,-3.688087264823914E-001,8.439611701011660E-001,-3.698799918651582E-001,
4.020000000000000E+009,8.404607388550234E-001,-3.774464735953462E-001,8.273725166043927E-001,-3.788854253647582E-001,8.379692435264587E-001,-3.770756721496582E-001,8.375333766746523E-001,-3.764043883991242E-001,8.405504838943483E-001,-3.774495417118074E-001,
4.025000000000000E+009,8.369464552541323E-001,-3.847531142462373E-001,8.240260713229624E-001,-3.859517158733023E-001,8.344641923904419E-001,-3.845564126968384E-001,8.341391960525516E-001,-3.838886560058595E-001,8.369498726844790E-001,-3.847542448997499E-001,
4.030000000000000E+009,8.331942710542850E-001,-3.920757585455476E-001,8.204122208763707E-001,-3.930632033751750E-001,8.307581543922424E-001,-3.917674720287323E-001,8.304136002731324E-001,-3.912566254901887E-001,8.332043437004091E-001,-3.921249618530274E-001,
4.035000000000000E+009,8.292746552233645E-001,-3.994197720169893E-001,8.167446268792569E-001,-4.000834747925802E-001,8.270785808563232E-001,-3.988572955131531E-001,8.265490297317506E-001,-3.986207179164887E-001,8.293273402214052E-001,-3.994175380229951E-001,
4.040000000000000E+009,8.254158331256594E-001,-4.064344315837221E-001,8.131235155265466E-001,-4.070315348823704E-001,8.232213854789734E-001,-4.061059355735779E-001,8.227477951240541E-001,-4.056030331611635E-001,8.254432080268861E-001,-4.065285717964173E-001,
4.045000000000000E+009,8.215964012317019E-001,-4.137955269583589E-001,8.094975574664642E-001,-4.142190302151044E-001,8.197013139724731E-001,-4.132798314094544E-001,8.189866840934755E-001,-4.130326882648470E-001,8.215778505325320E-001,-4.138847250938417E-001,
4.050000000000000E+009,8.173718479244754E-001,-4.205048692512209E-001,8.055564423795913E-001,-4.208168467836608E-001,8.156479597091675E-001,-4.200892448425293E-001,8.148894343376163E-001,-4.198104444599153E-001,8.173877335548403E-001,-4.205509455204011E-001,
4.055000000000000E+009,8.139136201034731E-001,-4.277371454024201E-001,8.021781718616156E-001,-4.281441328022774E-001,8.123379945755005E-001,-4.275440275669098E-001,8.114547174835208E-001,-4.271854396629334E-001,8.139158885955813E-001,-4.277852077484132E-001,
4.060000000000000E+009,8.100854455498416E-001,-4.348751227456666E-001,7.982717997297321E-001,-4.351167214074265E-001,8.084033727645874E-001,-4.345763325691223E-001,8.076185050201417E-001,-4.343749719619753E-001,8.101202956199648E-001,-4.348840856552125E-001,
4.065000000000000E+009,8.058324215003603E-001,-4.419883623661134E-001,7.940068476250443E-001,-4.421003740448300E-001,8.042504191398621E-001,-4.418526887893677E-001,8.032699899673463E-001,-4.415101875495911E-001,8.058268584251406E-001,-4.419675013065340E-001,
4.070000000000000E+009,8.014353849161015E-001,-4.488901265239748E-001,7.896714267359293E-001,-4.487345145864546E-001,7.999089360237122E-001,-4.487031102180481E-001,7.988537132072451E-001,-4.484508219242097E-001,8.014120458602907E-001,-4.489035335063935E-001,
4.075000000000000E+009,7.972023374354922E-001,-4.552663735052339E-001,7.857061685961175E-001,-4.549409841684056E-001,7.958729863166809E-001,-4.551783800125122E-001,7.946281726646425E-001,-4.548898522853852E-001,7.972331415176392E-001,-4.553177795410157E-001,
4.080000000000000E+009,7.932862001786806E-001,-4.630086989756013E-001,7.818349390091512E-001,-4.625775586729840E-001,7.922194600105286E-001,-4.628542959690094E-001,7.907595078086855E-001,-4.624466254806519E-001,7.933024072647096E-001,-4.630648827552796E-001,
4.085000000000000E+009,7.888808274488589E-001,-4.702289785820070E-001,7.775984181764308E-001,-4.695905064638167E-001,7.879489660263062E-001,-4.701744318008423E-001,7.863916245460512E-001,-4.697077634525300E-001,7.888786912918092E-001,-4.702635401248934E-001,
4.090000000000000E+009,7.845330073258549E-001,-4.779766580160005E-001,7.732837214708606E-001,-4.771206950154294E-001,7.837777137756348E-001,-4.778753817081451E-001,7.821059757423403E-001,-4.774708899784089E-001,7.845381505966188E-001,-4.779489933490754E-001,
4.095000000000000E+009,7.795986659512149E-001,-4.850559886373384E-001,7.685431071151611E-001,-4.840504891160644E-001,7.789406180381775E-001,-4.852727055549622E-001,7.771836173629763E-001,-4.845920721054078E-001,7.796954781532290E-001,-4.850647090911866E-001,
4.100000000000000E+009,7.745134553342716E-001,-4.924014028429292E-001,7.634385967698445E-001,-4.912522894667364E-001,7.737839221954346E-001,-4.927353858947754E-001,7.720120281028748E-001,-4.920228753948213E-001,7.745062257766725E-001,-4.924877274513245E-001,
4.105000000000000E+009,7.693967659357119E-001,-4.992940421921144E-001,7.584047159812016E-001,-4.978008047623223E-001,7.687082290649414E-001,-4.996705055236816E-001,7.668668070793154E-001,-4.988341528320313E-001,7.693618099212648E-001,-4.993615411281586E-001,
4.110000000000000E+009,7.640405289274538E-001,-5.061013272043214E-001,7.532252721466354E-001,-5.044184079274608E-001,7.633548378944397E-001,-5.069472193717957E-001,7.614251323127748E-001,-5.058129240036011E-001,7.640080374717714E-001,-5.062315689086915E-001,
4.115000000000000E+009,7.587905597856995E-001,-5.133784753812012E-001,7.480854138926345E-001,-5.113632552897129E-001,7.580500245094299E-001,-5.139636397361755E-001,7.561767532348634E-001,-5.129341022491456E-001,7.587253984451294E-001,-5.134977971076966E-001,
4.120000000000000E+009,7.531589880840578E-001,-5.204057337121828E-001,7.427038789820573E-001,-5.181166741529667E-001,7.526138424873352E-001,-5.208789706230164E-001,7.505643292427064E-001,-5.198242858123781E-001,7.530996324539186E-001,-5.204722165107727E-001,
4.125000000000000E+009,7.472809383218872E-001,-5.267001859850464E-001,7.372027943109745E-001,-5.242894098245521E-001,7.467927336692810E-001,-5.273440480232239E-001,7.445750708580019E-001,-5.262251050186159E-001,7.472271535873414E-001,-5.267592301368713E-001,
4.130000000000000E+009,7.413183983694216E-001,-5.332256752061952E-001,7.315149676660248E-001,-5.306298055160340E-001,7.410011291503906E-001,-5.340251922607422E-001,7.387411376571657E-001,-5.326034217071535E-001,7.412286163330080E-001,-5.332667325019838E-001,
4.135000000000000E+009,7.355794703479617E-001,-5.395259060555970E-001,7.260259237668918E-001,-5.365582970938911E-001,7.352576255798340E-001,-5.406148433685303E-001,7.328995791435242E-001,-5.387914608001710E-001,7.354301319122316E-001,-5.395383924484254E-001,
4.140000000000000E+009,7.295383111786866E-001,-5.456926913781495E-001,7.203856358326650E-001,-5.425975403140113E-001,7.292904257774353E-001,-5.468459129333496E-001,7.269436260032653E-001,-5.448755949592592E-001,7.294585724830627E-001,-5.457005191802979E-001,
4.145000000000000E+009,7.235113901212342E-001,-5.518785246888245E-001,7.147806658303646E-001,-5.485783664977006E-001,7.230297923088074E-001,-5.530433058738709E-001,7.209315168762208E-001,-5.509747959136964E-001,7.234067728996280E-001,-5.518412305831910E-001,
