% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
1.620000000000000E+009,-8.801128099926110E-001,-4.100650286338075E-001,-8.824425061851586E-001,-4.097550492852639E-001,-8.783945973939119E-001,-4.100427336527402E-001,-8.802081179618837E-001,-4.100990998744966E-001,
1.625000000000000E+009,-8.835223933535010E-001,-4.030862444143473E-001,-8.856864476214268E-001,-4.027069007789538E-001,-8.820163669738195E-001,-4.034105053449532E-001,-8.836115956306457E-001,-4.031542766094209E-001,
1.630000000000000E+009,-8.868005037273039E-001,-3.957472209527546E-001,-8.887940028170245E-001,-3.952274568086576E-001,-8.854203567118775E-001,-3.962916667585240E-001,-8.868872618675233E-001,-3.956931400299072E-001,
1.635000000000000E+009,-8.901422899046070E-001,-3.890786962835083E-001,-8.920671263076324E-001,-3.885184858672162E-001,-8.890214473672997E-001,-3.898123514248618E-001,-8.902049541473390E-001,-3.891753613948822E-001,
1.640000000000000E+009,-8.935456436369453E-001,-3.817265621828375E-001,-8.952940689245363E-001,-3.811451603331871E-001,-8.925555089053128E-001,-3.825732751338786E-001,-8.936472606658936E-001,-3.817800641059876E-001,
1.645000000000000E+009,-8.965616973012468E-001,-3.739509408982654E-001,-8.982406830773231E-001,-3.732143030434595E-001,-8.957262250721890E-001,-3.747794198101118E-001,-8.966720247268678E-001,-3.739231824874878E-001,
1.650000000000000E+009,-8.996524400199252E-001,-3.664474441785032E-001,-9.011651540100399E-001,-3.656066334427807E-001,-8.989127005625685E-001,-3.672809900540935E-001,-8.996941971778871E-001,-3.664498353004456E-001,
1.655000000000000E+009,-9.024624038143079E-001,-3.588439506285328E-001,-9.038346772347410E-001,-3.577817866769939E-001,-9.018404597818641E-001,-3.597459222280982E-001,-9.025443148612978E-001,-3.588970935344696E-001,
1.660000000000000E+009,-9.050723416663123E-001,-3.513701423698467E-001,-9.061531722949768E-001,-3.500880485258356E-001,-9.044681890831328E-001,-3.522204049940573E-001,-9.050846934318545E-001,-3.514075183868409E-001,
1.665000000000000E+009,-9.080647875100011E-001,-3.438923917840282E-001,-9.088754933923038E-001,-3.424571894793532E-001,-9.075480330893591E-001,-3.447931128276520E-001,-9.081407928466798E-001,-3.439671802520752E-001,
1.670000000000000E+009,-9.115958091028831E-001,-3.362081557834777E-001,-9.120028462538306E-001,-3.345811597931196E-001,-9.111012291678802E-001,-3.370850847902356E-001,-9.116978073120118E-001,-3.361998927593232E-001,
1.675000000000000E+009,-9.151480538525234E-001,-3.281418944871479E-001,-9.150407427457560E-001,-3.265894632511880E-001,-9.147344652250241E-001,-3.290209630406150E-001,-9.152882027626039E-001,-3.281257343292237E-001,
1.680000000000000E+009,-9.184080833529936E-001,-3.203151012562073E-001,-9.176954828179174E-001,-3.189143802132309E-001,-9.180102868825414E-001,-3.211605967539728E-001,-9.185204505920411E-001,-3.203282606601716E-001,
1.685000000000000E+009,-9.218330728252009E-001,-3.122132780939064E-001,-9.205896276029197E-001,-3.113715172460028E-001,-9.213984678868734E-001,-3.131051274666286E-001,-9.218487620353701E-001,-3.121570146083832E-001,
1.690000000000000E+009,-9.245011795416902E-001,-3.038149262551309E-001,-9.229821039254157E-001,-3.036629623719999E-001,-9.242035862983092E-001,-3.047430288163254E-001,-9.245123624801637E-001,-3.038498854637146E-001,
1.695000000000000E+009,-9.270710310666692E-001,-2.955389925112238E-001,-9.255852895810669E-001,-2.960787519957482E-001,-9.267007196789738E-001,-2.964849867876148E-001,-9.271103787422180E-001,-2.955682361125946E-001,
1.700000000000000E+009,-9.290553292923611E-001,-2.872673895683089E-001,-9.278605208187521E-001,-2.882340638245041E-001,-9.287658429871866E-001,-2.882114001423284E-001,-9.290877652168276E-001,-2.872852694988251E-001,
1.705000000000000E+009,-9.306877742583928E-001,-2.792568499200290E-001,-9.298076108747002E-001,-2.804341957666704E-001,-9.304485479317018E-001,-2.801675621345402E-001,-9.306712651252748E-001,-2.792782545089722E-001,
1.710000000000000E+009,-9.325965471335320E-001,-2.713853294645205E-001,-9.318794541106961E-001,-2.727644967724389E-001,-9.323903166026630E-001,-2.722257818305246E-001,-9.326529431343079E-001,-2.713881909847259E-001,
1.715000000000000E+009,-9.345546783460313E-001,-2.633665413945510E-001,-9.340482306204720E-001,-2.648897213014627E-001,-9.344117467428370E-001,-2.643620018983854E-001,-9.346144390106201E-001,-2.633966863155365E-001,
1.720000000000000E+009,-9.366459310518500E-001,-2.558061806552660E-001,-9.363680379990802E-001,-2.573990851321460E-001,-9.364744854872227E-001,-2.567307331344770E-001,-9.366958403587342E-001,-2.558496332168579E-001,
1.725000000000000E+009,-9.379787477432559E-001,-2.479880511071547E-001,-9.379112880582350E-001,-2.495027278713617E-001,-9.377850840031575E-001,-2.488631140991391E-001,-9.380441188812256E-001,-2.480235767364502E-001,
1.730000000000000E+009,-9.394024063817632E-001,-2.406615489694177E-001,-9.394851538719600E-001,-2.420832827808173E-001,-9.392048542017024E-001,-2.414688536904472E-001,-9.394394159317018E-001,-2.406236213445664E-001,
1.735000000000000E+009,-9.412072307462872E-001,-2.333693179599702E-001,-9.412710275919489E-001,-2.348108826739832E-001,-9.410445720530010E-001,-2.341439374757977E-001,-9.412846636772156E-001,-2.333118200302124E-001,
1.740000000000000E+009,-9.430349165222119E-001,-2.259693443744200E-001,-9.432019914880216E-001,-2.273378145296503E-001,-9.427693846669377E-001,-2.267755060442205E-001,-9.430894446372986E-001,-2.258135610818863E-001,
1.745000000000000E+009,-9.451096766204467E-001,-2.183967913172586E-001,-9.454537564100372E-001,-2.197709941741229E-001,-9.449389351600290E-001,-2.192993354713587E-001,-9.451878976821901E-001,-2.183859223127366E-001,
1.750000000000000E+009,-9.469535807653581E-001,-2.110031164553846E-001,-9.473610388636821E-001,-2.124001655020990E-001,-9.468071424275644E-001,-2.119857899280725E-001,-9.470581269264222E-001,-2.110209715366364E-001,
1.755000000000000E+009,-9.491346279746526E-001,-2.035225845242873E-001,-9.495754991734404E-001,-2.049128615719069E-001,-9.489904688589514E-001,-2.044754226009675E-001,-9.491328096389773E-001,-2.035253655910492E-001,
1.760000000000000E+009,-9.513047191223468E-001,-1.959108276843221E-001,-9.518269172332403E-001,-1.973142755403470E-001,-9.512600387221784E-001,-1.968249882465693E-001,-9.513745069503784E-001,-1.958762490749359E-001,
1.765000000000000E+009,-9.533095250952829E-001,-1.881131915090253E-001,-9.538759423192231E-001,-1.894321416314918E-001,-9.532908961630497E-001,-1.890799399871593E-001,-9.533458209037782E-001,-1.880558300018311E-001,
1.770000000000000E+009,-9.552800419114558E-001,-1.797675492377877E-001,-9.558797707344618E-001,-1.810589466668816E-001,-9.552551994327011E-001,-1.807457802097019E-001,-9.553260993957521E-001,-1.797479337453842E-001,
1.775000000000000E+009,-9.571688841706953E-001,-1.713702118163837E-001,-9.577899432762249E-001,-1.726658591203245E-001,-9.571023626896389E-001,-1.723983287498743E-001,-9.571223425865174E-001,-1.714041501283646E-001,
1.780000000000000E+009,-9.586802838265575E-001,-1.631613589769979E-001,-9.593939392844919E-001,-1.643088362532905E-001,-9.586345862061468E-001,-1.640648069922494E-001,-9.587148237228396E-001,-1.631731629371644E-001,
1.785000000000000E+009,-9.600145732821639E-001,-1.546101923240118E-001,-9.607800165740339E-001,-1.557217500903279E-001,-9.600567985810585E-001,-1.555684357623545E-001,-9.600590944290162E-001,-1.547266548871994E-001,
1.790000000000000E+009,-9.615962462916395E-001,-1.466475192998670E-001,-9.622763108369845E-001,-1.477299473984187E-001,-9.615833936694347E-001,-1.475772163729372E-001,-9.616487216949464E-001,-1.466393196582794E-001,
1.795000000000000E+009,-9.629366043355050E-001,-1.385499054354147E-001,-9.636540913693912E-001,-1.396395415132744E-001,-9.630453649154600E-001,-1.394100110720227E-001,-9.630827069282533E-001,-1.384965091943741E-001,
1.800000000000000E+009,-9.641831182732545E-001,-1.302811900649182E-001,-9.648998839983034E-001,-1.313949370160327E-001,-9.641830205209774E-001,-1.312183569452644E-001,-9.642779946327211E-001,-1.303261101245880E-001,
1.805000000000000E+009,-9.649452560245561E-001,-1.220996952943977E-001,-9.657376743035210E-001,-1.232190720500727E-001,-9.649918021535856E-001,-1.230105370477798E-001,-9.650487565994264E-001,-1.220580208301544E-001,
1.810000000000000E+009,-9.660498777327455E-001,-1.134015770175888E-001,-9.668365498952773E-001,-1.144610676003450E-001,-9.660958505750479E-001,-1.143252421779747E-001,-9.661548566818238E-001,-1.134168004989624E-001,
1.815000000000000E+009,-9.669523551119923E-001,-1.050335696442437E-001,-9.678217959818893E-001,-1.060112462065366E-001,-9.669934267489236E-001,-1.059350226548278E-001,-9.670678424835206E-001,-1.050531464815140E-001,
1.820000000000000E+009,-9.673889757666740E-001,-9.675308922513258E-002,-9.682065659124844E-001,-9.772286551306995E-002,-9.674302103319890E-001,-9.770760859309252E-002,-9.675029349327089E-001,-9.672457844018938E-002,
1.825000000000000E+009,-9.683118283907652E-001,-8.824960860936168E-002,-9.691873429071993E-001,-8.927167965857928E-002,-9.684008132011016E-001,-8.930587167383583E-002,-9.683613801002504E-001,-8.821925610303880E-002,
1.830000000000000E+009,-9.691983702433854E-001,-7.984560937099761E-002,-9.700631257610815E-001,-8.086413683198082E-002,-9.692568500478301E-001,-8.079163874736070E-002,-9.692488765716555E-001,-7.982593894004823E-002,
1.835000000000000E+009,-9.697436598821450E-001,-7.130765721631582E-002,-9.707009504373907E-001,-7.225831873774274E-002,-9.698999973435820E-001,-7.225934493507691E-002,-9.697919034957886E-001,-7.123322188854218E-002,
1.840000000000000E+009,-9.703192741088514E-001,-6.239233362231412E-002,-9.713260818068963E-001,-6.326937313741504E-002,-9.704935014859141E-001,-6.334084403800204E-002,-9.703870129585267E-001,-6.238359153270723E-002,
1.845000000000000E+009,-9.703940470767525E-001,-5.296348274206856E-002,-9.712960833791422E-001,-5.386564567821824E-002,-9.704919276962728E-001,-5.394385137026027E-002,-9.704352903366090E-001,-5.301181733608247E-002,
1.850000000000000E+009,-9.703883522159369E-001,-4.390740932870762E-002,-9.714049119399986E-001,-4.477502158257368E-002,-9.705234073336382E-001,-4.484072898254723E-002,-9.704249525070192E-001,-4.385215461254120E-002,
1.855000000000000E+009,-9.697614720233366E-001,-3.447279166867719E-002,-9.708007395216245E-001,-3.536668740616938E-002,-9.699673991933895E-001,-3.540091685076156E-002,-9.698121881484986E-001,-3.447687283158303E-002,
1.860000000000000E+009,-9.692308767573518E-001,-2.551225366577984E-002,-9.703372113383442E-001,-2.640620105171005E-002,-9.694345609310617E-001,-2.640496251472763E-002,-9.693367075920106E-001,-2.542274191975594E-002,
1.865000000000000E+009,-9.682289155993303E-001,-1.665764318733905E-002,-9.693283667306197E-001,-1.753237479179709E-002,-9.683327765913569E-001,-1.753269690237185E-002,-9.682275843620301E-001,-1.657017529010773E-002,
1.870000000000000E+009,-9.671594789196365E-001,-7.894246682706121E-003,-9.683230427856362E-001,-8.850870161122267E-003,-9.673451540777213E-001,-8.757784583070406E-003,-9.672705149650575E-001,-7.842124029994011E-003,
1.875000000000000E+009,-9.659435800027461E-001,2.408086953572547E-004,-9.671371368192713E-001,-6.138378607558230E-004,-9.660658332199200E-001,-5.933542098469538E-004,-9.660333585739137E-001,2.957896888256073E-004,
1.880000000000000E+009,-9.652685354016796E-001,8.637853817992244E-003,-9.665059018713009E-001,7.882632142693025E-003,-9.653533538183030E-001,7.735539394896311E-003,-9.653430438041688E-001,8.708893135190011E-003,
1.885000000000000E+009,-9.643452982242862E-001,1.688586847126239E-002,-9.654202827450267E-001,1.606344578771085E-002,-9.643695669164076E-001,1.579281782604864E-002,-9.643391013145448E-001,1.685628548264504E-002,
1.890000000000000E+009,-9.636206440108821E-001,2.480529612743648E-002,-9.646793590820302E-001,2.409434991395884E-002,-9.636693673818958E-001,2.385677223909695E-002,-9.636159563064577E-001,2.486658200621605E-002,
1.895000000000000E+009,-9.633412487671730E-001,3.240042353606131E-002,-9.643467652176405E-001,3.167489484192929E-002,-9.634660714214237E-001,3.131746795891943E-002,-9.633661460876466E-001,3.246407806873322E-002,
1.900000000000000E+009,-9.630031823791401E-001,4.042062975661720E-002,-9.640320066831214E-001,3.954515143211376E-002,-9.631456803694685E-001,3.929715085030888E-002,-9.630697154998782E-001,4.037190124392510E-002,
1.905000000000000E+009,-9.630035856734402E-001,4.826288723188760E-002,-9.639238335828025E-001,4.727689571956771E-002,-9.631430234431118E-001,4.712497005577210E-002,-9.630860757827759E-001,4.831380099058152E-002,
1.910000000000000E+009,-9.630532952458929E-001,5.621313727209917E-002,-9.640691754663571E-001,5.518926906258284E-002,-9.632877390485843E-001,5.513294103298559E-002,-9.631465744972230E-001,5.621720567345620E-002,
1.915000000000000E+009,-9.636019304764359E-001,6.421680427557935E-002,-9.646385381206113E-001,6.323069396871629E-002,-9.638585946695335E-001,6.320114473818041E-002,-9.636974501609803E-001,6.425391644239425E-002,
1.920000000000000E+009,-9.638785885199528E-001,7.297383357882532E-002,-9.650268472822881E-001,7.205554656690405E-002,-9.641530398588734E-001,7.202487950691414E-002,-9.640041422843935E-001,7.310531556606294E-002,
1.925000000000000E+009,-9.635822571962907E-001,8.146569504745616E-002,-9.647594618413814E-001,8.044474846714914E-002,-9.638679857885131E-001,8.046826682721117E-002,-9.636798906326294E-001,8.153871715068820E-002,
1.930000000000000E+009,-9.633212923187865E-001,9.008216994906579E-002,-9.644131153681909E-001,8.894963460759821E-002,-9.635200605764520E-001,8.902711525478012E-002,-9.632937335968018E-001,9.016081571578979E-002,
1.935000000000000E+009,-9.626977340593230E-001,9.904220447951251E-002,-9.637318828414490E-001,9.783882774087289E-002,-9.628828783425028E-001,9.782847049908311E-002,-9.627588939666749E-001,9.907323718070986E-002,
1.940000000000000E+009,-9.618116329443203E-001,1.078371600601077E-001,-9.629317348876680E-001,1.066263845830480E-001,-9.619383316853023E-001,1.065487057675324E-001,-9.618580508232119E-001,1.078341677784920E-001,
1.945000000000000E+009,-9.607724271742211E-001,1.167375455808850E-001,-9.620022140345760E-001,1.155517408829988E-001,-9.609703271883365E-001,1.154349180416009E-001,-9.607962393760683E-001,1.167411595582962E-001,
1.950000000000000E+009,-9.595111209133116E-001,1.256788707490948E-001,-9.607278692567559E-001,1.245103033013637E-001,-9.597569347616766E-001,1.243168744988128E-001,-9.595755171775818E-001,1.257125145196915E-001,
1.955000000000000E+009,-9.584168051881882E-001,1.344252625170613E-001,-9.597062232288685E-001,1.332998898469872E-001,-9.587302179655625E-001,1.331447141319462E-001,-9.584241557121278E-001,1.345013767480850E-001,
1.960000000000000E+009,-9.570256587050552E-001,1.436830462268647E-001,-9.584064609173542E-001,1.426566130130028E-001,-9.573519822471704E-001,1.423110696219071E-001,-9.571452951431276E-001,1.437387418746948E-001,
1.965000000000000E+009,-9.554284799467812E-001,1.525853162410830E-001,-9.568194568753591E-001,1.514870241334669E-001,-9.557323753269751E-001,1.512426143149277E-001,-9.554775619506837E-001,1.525989717245102E-001,
1.970000000000000E+009,-9.536994899455907E-001,1.613884842037492E-001,-9.551376597647185E-001,1.601482603128093E-001,-9.540501279468184E-001,1.599256916071278E-001,-9.537505245208741E-001,1.614683890342713E-001,
1.975000000000000E+009,-9.517678201659353E-001,1.702275771976097E-001,-9.533239718385766E-001,1.689647064488974E-001,-9.522369840265592E-001,1.687746241785491E-001,-9.518134355545045E-001,1.703008729219437E-001,
1.980000000000000E+009,-9.497315522971213E-001,1.790714267234805E-001,-9.513427320735872E-001,1.778913524660166E-001,-9.502556715770865E-001,1.777033375554299E-001,-9.498151659965515E-001,1.791532850265503E-001,
1.985000000000000E+009,-9.475076889670910E-001,1.873308626934883E-001,-9.491711454627521E-001,1.862379494409079E-001,-9.480639088093987E-001,1.859901747792702E-001,-9.475275421142579E-001,1.874198138713837E-001,
1.990000000000000E+009,-9.454634084083451E-001,1.957765640155056E-001,-9.471714928451830E-001,1.946407630722872E-001,-9.460726688125971E-001,1.943764761200878E-001,-9.455021548271180E-001,1.957788491249085E-001,
1.995000000000000E+009,-9.428953394576290E-001,2.043198619115468E-001,-9.446685716147708E-001,2.032698704268784E-001,-9.435658091969539E-001,2.029148612966489E-001,-9.429030728340151E-001,2.043157249689102E-001,
2.000000000000000E+009,-9.403759859366851E-001,2.126974589692890E-001,-9.421604754445248E-001,2.116077639188995E-001,-9.409504356803381E-001,2.112000264987638E-001,-9.403620386123659E-001,2.126217013597489E-001,
2.005000000000000E+009,-9.374665380507259E-001,2.210571566761946E-001,-9.393050865936596E-001,2.199170333780070E-001,-9.381166316626171E-001,2.195797595185656E-001,-9.376012444496156E-001,2.209644174575806E-001,
2.010000000000000E+009,-9.347691564065751E-001,2.285623169659039E-001,-9.366330696095596E-001,2.276502626135492E-001,-9.354093779154350E-001,2.272495232816220E-001,-9.348316526412965E-001,2.286007976531983E-001,
2.015000000000000E+009,-9.324663890498408E-001,2.361819940710211E-001,-9.343009502319829E-001,2.353536624306924E-001,-9.330827731838275E-001,2.348973766736905E-001,-9.325030088424684E-001,2.361943006515503E-001,
2.020000000000000E+009,-9.303105938534626E-001,2.439465773020994E-001,-9.321643580871126E-001,2.430735960052645E-001,-9.309626835654541E-001,2.425879262647897E-001,-9.303275346755983E-001,2.439150226116181E-001,
2.025000000000000E+009,-9.282439220390650E-001,2.519310964445972E-001,-9.301107011876532E-001,2.509564498245252E-001,-9.289512593617647E-001,2.506464367878867E-001,-9.282802963256837E-001,2.519526326656342E-001,
2.030000000000000E+009,-9.259647072553615E-001,2.599826428051703E-001,-9.278739924760452E-001,2.589331740914624E-001,-9.266945226568679E-001,2.586513811143080E-001,-9.260226368904114E-001,2.600667548179627E-001,
2.035000000000000E+009,-9.241889396817293E-001,2.682183313939573E-001,-9.261597079667068E-001,2.671845092828548E-001,-9.249592761635632E-001,2.668727622970518E-001,-9.242775082588196E-001,2.682626712322235E-001,
