% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,
1.575000000000000E+009,-8.513736517648894E-001,-4.686100892606488E-001,-8.521878252317594E-001,-4.716275518892837E-001,-8.520908104627047E-001,-4.692642611147406E-001,-8.515014957686111E-001,-4.687450675351856E-001,
1.580000000000000E+009,-8.543834954728904E-001,-4.611499985765568E-001,-8.555126508382970E-001,-4.644459277557481E-001,-8.552443382407693E-001,-4.617897430890524E-001,-8.545624360904141E-001,-4.612871983613258E-001,
1.585000000000000E+009,-8.572094747176182E-001,-4.541097903198024E-001,-8.587630896431343E-001,-4.576214670967246E-001,-8.582539840164158E-001,-4.546828103378781E-001,-8.574960270703189E-001,-4.542490739416146E-001,
1.590000000000000E+009,-8.598226395649218E-001,-4.472696139060154E-001,-8.621632267219528E-001,-4.507174426469434E-001,-8.611505641071811E-001,-4.476213286574783E-001,-8.602483201001241E-001,-4.472986560232450E-001,
1.595000000000000E+009,-8.623753468643494E-001,-4.406221476958384E-001,-8.655919403902841E-001,-4.438772242065945E-001,-8.639189024499947E-001,-4.406228684514084E-001,-8.628453560539937E-001,-4.405468550065245E-001,
1.600000000000000E+009,-8.650192668345376E-001,-4.347664631302764E-001,-8.689948380134244E-001,-4.373786698145702E-001,-8.666034075249456E-001,-4.341847772777591E-001,-8.654542677339142E-001,-4.344087798752628E-001,
1.605000000000000E+009,-8.679924923345324E-001,-4.287364858583831E-001,-8.723777414406189E-001,-4.305313938287369E-001,-8.691656683595618E-001,-4.276476671088162E-001,-8.681983874840049E-001,-4.282472916661947E-001,
1.610000000000000E+009,-8.715014203203931E-001,-4.227282215476392E-001,-8.759729586736740E-001,-4.234497757476775E-001,-8.720621834185901E-001,-4.213266023262727E-001,-8.714752662075698E-001,-4.222133825570008E-001,
1.615000000000000E+009,-8.750103618540837E-001,-4.168453753197390E-001,-8.791977944311558E-001,-4.167312124659395E-001,-8.749705434116251E-001,-4.156053821034598E-001,-8.747461059559083E-001,-4.163831577395625E-001,
1.620000000000000E+009,-8.786372056602571E-001,-4.103055585352888E-001,-8.824425061851586E-001,-4.097550492852639E-001,-8.783243411999615E-001,-4.094457897162044E-001,-8.783945973939119E-001,-4.100427336527402E-001,
1.625000000000000E+009,-8.822992378965231E-001,-4.036558347483094E-001,-8.856864476214268E-001,-4.027069007789538E-001,-8.818765433689993E-001,-4.031814864711053E-001,-8.820163669738195E-001,-4.034105053449532E-001,
1.630000000000000E+009,-8.857318870469728E-001,-3.963495408238448E-001,-8.887940028170245E-001,-3.952274568086576E-001,-8.853504626101636E-001,-3.962844230111817E-001,-8.854203567118775E-001,-3.962916667585240E-001,
1.635000000000000E+009,-8.891869517172683E-001,-3.898784020925312E-001,-8.920671263076324E-001,-3.885184858672162E-001,-8.889476077094366E-001,-3.899120831245850E-001,-8.890214473672997E-001,-3.898123514248618E-001,
1.640000000000000E+009,-8.927463405745625E-001,-3.825793881628899E-001,-8.952940689245363E-001,-3.811451603331871E-001,-8.925999712720997E-001,-3.827045710307352E-001,-8.925555089053128E-001,-3.825732751338786E-001,
1.645000000000000E+009,-8.958597332286947E-001,-3.747505067381533E-001,-8.982406830773231E-001,-3.732143030434595E-001,-8.958285674267549E-001,-3.749239305539992E-001,-8.957262250721890E-001,-3.747794198101118E-001,
1.650000000000000E+009,-8.990743127102187E-001,-3.673382453665710E-001,-9.011651540100399E-001,-3.656066334427807E-001,-8.991390125066818E-001,-3.674379011672052E-001,-8.989127005625685E-001,-3.672809900540935E-001,
1.655000000000000E+009,-9.019676296990596E-001,-3.597432760618419E-001,-9.038346772347410E-001,-3.577817866769939E-001,-9.020629810165117E-001,-3.598677393381591E-001,-9.018404597818641E-001,-3.597459222280982E-001,
1.660000000000000E+009,-9.046271762085580E-001,-3.522723123635143E-001,-9.061531722949768E-001,-3.500880485258356E-001,-9.047429095790385E-001,-3.524562076266786E-001,-9.044681890831328E-001,-3.522204049940573E-001,
1.665000000000000E+009,-9.076559480914057E-001,-3.447657022141301E-001,-9.088754933923038E-001,-3.424571894793532E-001,-9.077795448522499E-001,-3.449031318123275E-001,-9.075480330893591E-001,-3.447931128276520E-001,
1.670000000000000E+009,-9.111860208739662E-001,-3.370562876497196E-001,-9.120028462538306E-001,-3.345811597931196E-001,-9.114247033133878E-001,-3.371842989541185E-001,-9.111012291678802E-001,-3.370850847902356E-001,
1.675000000000000E+009,-9.147564072164212E-001,-3.290372833463306E-001,-9.150407427457560E-001,-3.265894632511880E-001,-9.150905605378368E-001,-3.291644191669647E-001,-9.147344652250241E-001,-3.290209630406150E-001,
1.680000000000000E+009,-9.180909905199255E-001,-3.211241644953163E-001,-9.176954828179174E-001,-3.189143802132309E-001,-9.184002608480097E-001,-3.212740229612678E-001,-9.180102868825414E-001,-3.211605967539728E-001,
1.685000000000000E+009,-9.215062681066653E-001,-3.130700420240723E-001,-9.205896276029197E-001,-3.113715172460028E-001,-9.217601734890126E-001,-3.132314731216433E-001,-9.213984678868734E-001,-3.131051274666286E-001,
1.690000000000000E+009,-9.242877911867811E-001,-3.046370714300386E-001,-9.229821039254157E-001,-3.036629623719999E-001,-9.244222968680276E-001,-3.048838936182042E-001,-9.242035862983092E-001,-3.047430288163254E-001,
1.695000000000000E+009,-9.268037937195393E-001,-2.964145204788981E-001,-9.255852895810669E-001,-2.960787519957482E-001,-9.270146369011511E-001,-2.966428658709461E-001,-9.267007196789738E-001,-2.964849867876148E-001,
1.700000000000000E+009,-9.288378757903476E-001,-2.881580170844992E-001,-9.278605208187521E-001,-2.882340638245041E-001,-9.290452847057136E-001,-2.883372879593387E-001,-9.287658429871866E-001,-2.882114001423284E-001,
1.705000000000000E+009,-9.304753770456169E-001,-2.801338301238232E-001,-9.298076108747002E-001,-2.804341957666704E-001,-9.307131302156289E-001,-2.802667167767839E-001,-9.304485479317018E-001,-2.801675621345402E-001,
1.710000000000000E+009,-9.324293843280871E-001,-2.722465510440177E-001,-9.318794541106961E-001,-2.727644967724389E-001,-9.326716839906071E-001,-2.724199661453488E-001,-9.323903166026630E-001,-2.722257818305246E-001,
1.715000000000000E+009,-9.344244988478171E-001,-2.642606051073426E-001,-9.340482306204720E-001,-2.648897213014627E-001,-9.346179925906913E-001,-2.644950185879476E-001,-9.344117467428370E-001,-2.643620018983854E-001,
1.720000000000000E+009,-9.364814702268588E-001,-2.566472314972295E-001,-9.363680379990802E-001,-2.573990851321460E-001,-9.368373122137021E-001,-2.568608949888061E-001,-9.364744854872227E-001,-2.567307331344770E-001,
1.725000000000000E+009,-9.378433591434023E-001,-2.488274863476394E-001,-9.379112880582350E-001,-2.495027278713617E-001,-9.382528333758355E-001,-2.490008101773226E-001,-9.377850840031575E-001,-2.488631140991391E-001,
1.730000000000000E+009,-9.392165235014247E-001,-2.414659836191724E-001,-9.394851538719600E-001,-2.420832827808173E-001,-9.396889718129180E-001,-2.416072713672071E-001,-9.392048542017024E-001,-2.414688536904472E-001,
1.735000000000000E+009,-9.411124942257501E-001,-2.341359285521922E-001,-9.412710275919489E-001,-2.348108826739832E-001,-9.414453210418086E-001,-2.342504684849391E-001,-9.410445720530010E-001,-2.341439374757977E-001,
1.740000000000000E+009,-9.428818796061858E-001,-2.267234242186290E-001,-9.432019914880216E-001,-2.273378145296503E-001,-9.431390527334068E-001,-2.269579879011904E-001,-9.427693846669377E-001,-2.267755060442205E-001,
1.745000000000000E+009,-9.450806423730136E-001,-2.192638853789419E-001,-9.454537564100372E-001,-2.197709941741229E-001,-9.452876065364319E-001,-2.194001047855523E-001,-9.449389351600290E-001,-2.192993354713587E-001,
1.750000000000000E+009,-9.468821739236334E-001,-2.118450101117362E-001,-9.473610388636821E-001,-2.124001655020990E-001,-9.471945354980873E-001,-2.119735848201743E-001,-9.468071424275644E-001,-2.119857899280725E-001,
1.755000000000000E+009,-9.490907257055719E-001,-2.043936645966952E-001,-9.495754991734404E-001,-2.049128615719069E-001,-9.494592581811036E-001,-2.044310083910448E-001,-9.489904688589514E-001,-2.044754226009675E-001,
1.760000000000000E+009,-9.512864143387093E-001,-1.967496679413976E-001,-9.518269172332403E-001,-1.973142755403470E-001,-9.516662792359235E-001,-1.968393029193108E-001,-9.512600387221784E-001,-1.968249882465693E-001,
1.765000000000000E+009,-9.532570256921015E-001,-1.890630528324725E-001,-9.538759423192231E-001,-1.894321416314918E-001,-9.535947964498972E-001,-1.891823445968442E-001,-9.532908961630497E-001,-1.890799399871593E-001,
1.770000000000000E+009,-9.552563382113500E-001,-1.806193974165289E-001,-9.558797707344618E-001,-1.810589466668816E-001,-9.556310524616802E-001,-1.807911593106310E-001,-9.552551994327011E-001,-1.807457802097019E-001,
1.775000000000000E+009,-9.570663400235184E-001,-1.723354767066200E-001,-9.577899432762249E-001,-1.726658591203245E-001,-9.575371474129466E-001,-1.723744082687569E-001,-9.571023626896389E-001,-1.723983287498743E-001,
1.780000000000000E+009,-9.586469159207027E-001,-1.640004622564885E-001,-9.593939392844919E-001,-1.643088362532905E-001,-9.590522558929541E-001,-1.640139353765329E-001,-9.586345862061468E-001,-1.640648069922494E-001,
1.785000000000000E+009,-9.600389500949911E-001,-1.555457053107751E-001,-9.607800165740339E-001,-1.557217500903279E-001,-9.603790581923917E-001,-1.555492432155770E-001,-9.600567985810585E-001,-1.555684357623545E-001,
1.790000000000000E+009,-9.615608837761873E-001,-1.475961641870291E-001,-9.622763108369845E-001,-1.477299473984187E-001,-9.619325074920480E-001,-1.475909555243006E-001,-9.615833936694347E-001,-1.475772163729372E-001,
1.795000000000000E+009,-9.629970788694846E-001,-1.394846991543136E-001,-9.636540913693912E-001,-1.396395415132744E-001,-9.633501234476705E-001,-1.395096049935812E-001,-9.630453649154600E-001,-1.394100110720227E-001,
1.800000000000000E+009,-9.641754245023656E-001,-1.313171915515618E-001,-9.648998839983034E-001,-1.313949370160327E-001,-9.646153789775439E-001,-1.312192825676736E-001,-9.641830205209774E-001,-1.312183569452644E-001,
1.805000000000000E+009,-9.649982927836031E-001,-1.230454491580788E-001,-9.657376743035210E-001,-1.232190720500727E-001,-9.654220378704284E-001,-1.229554103624324E-001,-9.649918021535856E-001,-1.230105370477798E-001,
1.810000000000000E+009,-9.661753018454962E-001,-1.142961803288498E-001,-9.668365498952773E-001,-1.144610676003450E-001,-9.665170618702401E-001,-1.143474426917748E-001,-9.660958505750479E-001,-1.143252421779747E-001,
1.815000000000000E+009,-9.670127005139914E-001,-1.059383470531868E-001,-9.678217959818893E-001,-1.060112462065366E-001,-9.674637258335544E-001,-1.059505934067944E-001,-9.669934267489236E-001,-1.059350226548278E-001,
1.820000000000000E+009,-9.674766144302175E-001,-9.767550123822022E-002,-9.682065659124844E-001,-9.772286551306995E-002,-9.678948233769238E-001,-9.769502794608564E-002,-9.674302103319890E-001,-9.770760859309252E-002,
1.825000000000000E+009,-9.684567572762702E-001,-8.921362290482690E-002,-9.691873429071993E-001,-8.927167965857928E-002,-9.688819398943239E-001,-8.912283719459804E-002,-9.684008132011016E-001,-8.930587167383583E-002,
1.830000000000000E+009,-9.693141376076138E-001,-8.078843844079965E-002,-9.700631257610815E-001,-8.086413683198082E-002,-9.697062409312306E-001,-8.072567853377659E-002,-9.692568500478301E-001,-8.079163874736070E-002,
1.835000000000000E+009,-9.699016663998636E-001,-7.225237244271213E-002,-9.707009504373907E-001,-7.225831873774274E-002,-9.703368558109713E-001,-7.211176162612985E-002,-9.698999973435820E-001,-7.225934493507691E-002,
1.840000000000000E+009,-9.705470756024578E-001,-6.328593054798563E-002,-9.713260818068963E-001,-6.326937313741504E-002,-9.709646611917494E-001,-6.317370266810046E-002,-9.704935014859141E-001,-6.334084403800204E-002,
1.845000000000000E+009,-9.705301125940300E-001,-5.390192851176032E-002,-9.712960833791422E-001,-5.386564567821824E-002,-9.710140570549866E-001,-5.375750854182108E-002,-9.704919276962728E-001,-5.394385137026027E-002,
1.850000000000000E+009,-9.705466531439685E-001,-4.475555881086207E-002,-9.714049119399986E-001,-4.477502158257368E-002,-9.709951673482595E-001,-4.473573371314320E-002,-9.705234073336382E-001,-4.484072898254723E-002,
1.855000000000000E+009,-9.699369018818226E-001,-3.543825507065276E-002,-9.708007395216245E-001,-3.536668740616938E-002,-9.703602426668170E-001,-3.525436133223377E-002,-9.699673991933895E-001,-3.540091685076156E-002,
1.860000000000000E+009,-9.693994334972034E-001,-2.643467554592701E-002,-9.703372113383442E-001,-2.640620105171005E-002,-9.698636140379026E-001,-2.625929258554309E-002,-9.694345609310617E-001,-2.640496251472763E-002,
1.865000000000000E+009,-9.684065668123444E-001,-1.758515519067898E-002,-9.693283667306197E-001,-1.753237479179709E-002,-9.689281108426563E-001,-1.746076405486049E-002,-9.683327765913569E-001,-1.753269690237185E-002,
1.870000000000000E+009,-9.673739789981027E-001,-8.687074787867581E-003,-9.683230427856362E-001,-8.850870161122267E-003,-9.678030584984277E-001,-8.719758758978022E-003,-9.673451540777213E-001,-8.757784583070406E-003,
1.875000000000000E+009,-9.661800369357695E-001,-5.863195604649213E-004,-9.671371368192713E-001,-6.138378607558230E-004,-9.665947591677931E-001,-6.118668906193391E-004,-9.660658332199200E-001,-5.933542098469538E-004,
1.880000000000000E+009,-9.654283869656526E-001,7.826748290256990E-003,-9.665059018713009E-001,7.882632142693025E-003,-9.658800934073986E-001,7.819838413726327E-003,-9.653533538183030E-001,7.735539394896311E-003,
1.885000000000000E+009,-9.644320369576311E-001,1.588389118875218E-002,-9.654202827450267E-001,1.606344578771085E-002,-9.648945626566748E-001,1.610147369940014E-002,-9.643695669164076E-001,1.579281782604864E-002,
1.890000000000000E+009,-9.637206947987250E-001,2.389063675531684E-002,-9.646793590820302E-001,2.409434991395884E-002,-9.640757215943603E-001,2.405164969641586E-002,-9.636693673818958E-001,2.385677223909695E-002,
1.895000000000000E+009,-9.633660138546331E-001,3.142984690668075E-002,-9.643467652176405E-001,3.167489484192929E-002,-9.637803878678525E-001,3.163689306780915E-002,-9.634660714214237E-001,3.131746795891943E-002,
1.900000000000000E+009,-9.631348407857252E-001,3.933509540876615E-002,-9.640320066831214E-001,3.954515143211376E-002,-9.635554746808153E-001,3.957324163821133E-002,-9.631456803694685E-001,3.929715085030888E-002,
1.905000000000000E+009,-9.631410056615559E-001,4.725505140578517E-002,-9.639238335828025E-001,4.727689571956771E-002,-9.634868966517087E-001,4.735603588338731E-002,-9.631430234431118E-001,4.712497005577210E-002,
1.910000000000000E+009,-9.632687086934030E-001,5.514130417132723E-002,-9.640691754663571E-001,5.518926906258284E-002,-9.636072772588880E-001,5.517750850094029E-002,-9.632877390485843E-001,5.513294103298559E-002,
1.915000000000000E+009,-9.637757849390605E-001,6.320115695445332E-002,-9.646385381206113E-001,6.323069396871629E-002,-9.640779651232410E-001,6.322104947965124E-002,-9.638585946695335E-001,6.320114473818041E-002,
1.920000000000000E+009,-9.641077256272802E-001,7.197400051303281E-002,-9.650268472822881E-001,7.205554656690405E-002,-9.644576746786361E-001,7.200257665518886E-002,-9.641530398588734E-001,7.202487950691414E-002,
1.925000000000000E+009,-9.638673229897151E-001,8.043442472872045E-002,-9.647594618413814E-001,8.044474846714914E-002,-9.642480009464052E-001,8.044077025893141E-002,-9.638679857885131E-001,8.046826682721117E-002,
1.930000000000000E+009,-9.634898772241536E-001,8.906111801900381E-002,-9.644131153681909E-001,8.894963460759821E-002,-9.638978606162896E-001,8.902912564768739E-002,-9.635200605764520E-001,8.902711525478012E-002,
1.935000000000000E+009,-9.628935138007169E-001,9.790138304771234E-002,-9.637318828414490E-001,9.783882774087289E-002,-9.632897602404656E-001,9.781834614827858E-002,-9.628828783425028E-001,9.782847049908311E-002,
1.940000000000000E+009,-9.620103797699945E-001,1.066272625984247E-001,-9.629317348876680E-001,1.066263845830480E-001,-9.624775148410690E-001,1.066340854923601E-001,-9.619383316853023E-001,1.065487057675324E-001,
1.945000000000000E+009,-9.609763885780274E-001,1.155977605938798E-001,-9.620022140345760E-001,1.155517408829988E-001,-9.614672055649740E-001,1.156512058482129E-001,-9.609703271883365E-001,1.154349180416009E-001,
1.950000000000000E+009,-9.597199090645623E-001,1.244762048981661E-001,-9.607278692567559E-001,1.245103033013637E-001,-9.602675530927464E-001,1.245798217929763E-001,-9.597569347616766E-001,1.243168744988128E-001,
1.955000000000000E+009,-9.587098979086930E-001,1.331557090249940E-001,-9.597062232288685E-001,1.332998898469872E-001,-9.592618297556875E-001,1.333949834232940E-001,-9.587302179655625E-001,1.331447141319462E-001,
1.960000000000000E+009,-9.573911029690164E-001,1.423538213672526E-001,-9.584064609173542E-001,1.426566130130028E-001,-9.578662060088266E-001,1.425106079140085E-001,-9.573519822471704E-001,1.423110696219071E-001,
1.965000000000000E+009,-9.557595608961023E-001,1.512525267633005E-001,-9.568194568753591E-001,1.514870241334669E-001,-9.562232685210491E-001,1.513001489459263E-001,-9.557323753269751E-001,1.512426143149277E-001,
1.970000000000000E+009,-9.540925510124227E-001,1.600883547494126E-001,-9.551376597647185E-001,1.601482603128093E-001,-9.545450022995505E-001,1.600558863816116E-001,-9.540501279468184E-001,1.599256916071278E-001,
1.975000000000000E+009,-9.522182983528327E-001,1.688236967233555E-001,-9.533239718385766E-001,1.689647064488974E-001,-9.527192024979558E-001,1.691478396121401E-001,-9.522369840265592E-001,1.687746241785491E-001,
1.980000000000000E+009,-9.502536380749065E-001,1.777733162812611E-001,-9.513427320735872E-001,1.778913524660166E-001,-9.506657695983054E-001,1.780862836182897E-001,-9.502556715770865E-001,1.777033375554299E-001,
1.985000000000000E+009,-9.480530898647525E-001,1.859415829722631E-001,-9.491711454627521E-001,1.862379494409079E-001,-9.485449206639156E-001,1.863033138044416E-001,-9.480639088093987E-001,1.859901747792702E-001,
1.990000000000000E+009,-9.460818274758136E-001,1.943482660138405E-001,-9.471714928451830E-001,1.946407630722872E-001,-9.465021959064823E-001,1.945274145930860E-001,-9.460726688125971E-001,1.943764761200878E-001,
1.995000000000000E+009,-9.435427881315922E-001,2.029491479468077E-001,-9.446685716147708E-001,2.032698704268784E-001,-9.439226619580953E-001,2.031124451935710E-001,-9.435658091969539E-001,2.029148612966489E-001,
2.000000000000000E+009,-9.409823483855823E-001,2.113318124205408E-001,-9.421604754445248E-001,2.116077639188995E-001,-9.413479111055182E-001,2.115651860277543E-001,-9.409504356803381E-001,2.112000264987638E-001,
2.005000000000000E+009,-9.381503604088587E-001,2.197057719499710E-001,-9.393050865936596E-001,2.199170333780070E-001,-9.384663171917299E-001,2.198481464291354E-001,-9.381166316626171E-001,2.195797595185656E-001,
2.010000000000000E+009,-9.354194898412382E-001,2.273420963315090E-001,-9.366330696095596E-001,2.276502626135492E-001,-9.357948428472853E-001,2.275171935221861E-001,-9.354093779154350E-001,2.272495232816220E-001,
2.015000000000000E+009,-9.330578878421389E-001,2.349128241163656E-001,-9.343009502319829E-001,2.353536624306924E-001,-9.335438729860439E-001,2.351411586839664E-001,-9.330827731838275E-001,2.348973766736905E-001,
2.020000000000000E+009,-9.309992057148666E-001,2.425916281636102E-001,-9.321643580871126E-001,2.430735960052645E-001,-9.314086679422109E-001,2.427757606664155E-001,-9.309626835654541E-001,2.425879262647897E-001,
2.025000000000000E+009,-9.289341034086127E-001,2.506355704150450E-001,-9.301107011876532E-001,2.509564498245252E-001,-9.293416035738057E-001,2.508180172762692E-001,-9.289512593617647E-001,2.506464367878867E-001,
2.030000000000000E+009,-9.266891375744903E-001,2.587229444534279E-001,-9.278739924760452E-001,2.589331740914624E-001,-9.270885355217002E-001,2.588751529846932E-001,-9.266945226568679E-001,2.586513811143080E-001,
2.035000000000000E+009,-9.248384326555788E-001,2.669411235740003E-001,-9.261597079667068E-001,2.671845092828548E-001,-9.253424372511424E-001,2.670916196929316E-001,-9.249592761635632E-001,2.668727622970518E-001,
