% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,
5.415000000000000E+009,-7.809555068574380E-001,-2.888073297282551E-001,-7.699061900509892E-001,-3.042761630896720E-001,-7.690807039572509E-001,-3.060734323000366E-001,-7.658761978149415E-001,-3.051939129829407E-001,
5.420000000000000E+009,-7.831341764371316E-001,-2.802595551230694E-001,-7.732585598365711E-001,-2.970525970895950E-001,-7.723506398072874E-001,-2.987440368385658E-001,-7.690383195877075E-001,-2.979005873203278E-001,
5.425000000000000E+009,-7.852729025058421E-001,-2.718624083959018E-001,-7.768606014652020E-001,-2.901339630038730E-001,-7.758846233612815E-001,-2.916648617453519E-001,-7.725339412689209E-001,-2.909455418586731E-001,
5.430000000000000E+009,-7.866026302952331E-001,-2.636598103795018E-001,-7.798873039206908E-001,-2.833124666198590E-001,-7.786223900785004E-001,-2.848234226969790E-001,-7.753801345825198E-001,-2.841659188270569E-001,
5.435000000000000E+009,-7.873122840101919E-001,-2.549827625631171E-001,-7.827457521556568E-001,-2.759416436572743E-001,-7.812894764130900E-001,-2.776827343973027E-001,-7.779384374618531E-001,-2.770426750183105E-001,
5.440000000000000E+009,-7.877104478711170E-001,-2.457788963930371E-001,-7.855783639497345E-001,-2.682315102009926E-001,-7.841138075207571E-001,-2.700570314259264E-001,-7.807174682617188E-001,-2.694428980350495E-001,
5.445000000000000E+009,-7.875563751130090E-001,-2.367550552582468E-001,-7.883788109387778E-001,-2.608523589722906E-001,-7.869627903726153E-001,-2.626828289134325E-001,-7.834780335426331E-001,-2.622096419334412E-001,
5.450000000000000E+009,-7.858197601095921E-001,-2.271298663478983E-001,-7.904022761483693E-001,-2.528382919759347E-001,-7.887823552280657E-001,-2.546286950828305E-001,-7.852834224700929E-001,-2.543554186820984E-001,
5.455000000000000E+009,-7.832026737477527E-001,-2.182160900143054E-001,-7.926323017076282E-001,-2.452657933932344E-001,-7.909026286548354E-001,-2.472827904256238E-001,-7.874355792999268E-001,-2.471625566482544E-001,
5.460000000000000E+009,-7.786796004080858E-001,-2.094164992802692E-001,-7.942226812822177E-001,-2.373718057495249E-001,-7.926082407655682E-001,-2.394517176657428E-001,-7.892192959785462E-001,-2.395825237035751E-001,
5.465000000000000E+009,-7.727040490205619E-001,-2.022200684409413E-001,-7.960821268334927E-001,-2.300298927584212E-001,-7.944861203999939E-001,-2.320580981158537E-001,-7.913280248641968E-001,-2.323019146919250E-001,
5.470000000000000E+009,-7.647539495819042E-001,-1.969032085468819E-001,-7.979789426107038E-001,-2.226489550015423E-001,-7.962889669642839E-001,-2.246304859827702E-001,-7.932761311531068E-001,-2.248008966445923E-001,
5.475000000000000E+009,-7.549632863529302E-001,-1.950158326454227E-001,-8.001417595176888E-001,-2.148749038177988E-001,-7.982236965909850E-001,-2.169055278732414E-001,-7.952743768692018E-001,-2.170062005519867E-001,
5.480000000000000E+009,-7.450278822119476E-001,-2.004748222320895E-001,-8.017653389784374E-001,-2.076819517575166E-001,-7.997995336802638E-001,-2.098478122632130E-001,-7.968844294548036E-001,-2.099946469068527E-001,
5.485000000000000E+009,-7.400575837739555E-001,-2.131965754704291E-001,-8.032736100961417E-001,-2.003742009582046E-001,-8.013133762720677E-001,-2.026452656051670E-001,-7.982402443885804E-001,-2.029700070619583E-001,
5.490000000000000E+009,-7.466347839242103E-001,-2.281677821401980E-001,-8.055202155089252E-001,-1.923281461210150E-001,-8.035435024560496E-001,-1.947458799363318E-001,-8.006479024887085E-001,-1.950962662696839E-001,
5.495000000000000E+009,-7.633164619986721E-001,-2.380073358065978E-001,-8.072353344458358E-001,-1.846323408377775E-001,-8.052669709764811E-001,-1.871354249090169E-001,-8.024461984634400E-001,-1.875711172819138E-001,
5.500000000000000E+009,-7.835595161129798E-001,-2.377178167863540E-001,-8.086638518300687E-001,-1.768350725540686E-001,-8.067218962550278E-001,-1.792759451482467E-001,-8.040324807167054E-001,-1.797832012176514E-001,
5.505000000000000E+009,-8.015150059806994E-001,-2.297139778057182E-001,-8.102507670407240E-001,-1.694483658400188E-001,-8.082771366532939E-001,-1.719613141094493E-001,-8.055786967277527E-001,-1.724172145128250E-001,
5.510000000000000E+009,-8.147544405151616E-001,-2.176813475193831E-001,-8.116767664120290E-001,-1.618251905287186E-001,-8.096362835977877E-001,-1.643575874935076E-001,-8.069989323616029E-001,-1.648566007614136E-001,
5.515000000000000E+009,-8.243867756212784E-001,-2.046791293823079E-001,-8.134702116649273E-001,-1.541153728743165E-001,-8.112506385667573E-001,-1.566246435301157E-001,-8.085733890533449E-001,-1.572762519121170E-001,
5.520000000000000E+009,-8.313826507612402E-001,-1.914993090419828E-001,-8.149113379637760E-001,-1.460552554304636E-001,-8.124838029879571E-001,-1.488405033468899E-001,-8.100517392158508E-001,-1.495485335588455E-001,
5.525000000000000E+009,-8.367299631055026E-001,-1.787569240032418E-001,-8.162331677119366E-001,-1.381054351990665E-001,-8.140380470676260E-001,-1.410892882915076E-001,-8.116113662719726E-001,-1.417395412921906E-001,
5.530000000000000E+009,-8.406875384686707E-001,-1.666126311238852E-001,-8.177045625649261E-001,-1.304071488410892E-001,-8.155401185444621E-001,-1.334370475668957E-001,-8.130775570869446E-001,-1.340232014656067E-001,
5.535000000000000E+009,-8.436539326679071E-001,-1.551260195053112E-001,-8.190742282652033E-001,-1.226146554552416E-001,-8.167831075814835E-001,-1.257278133285016E-001,-8.143967866897584E-001,-1.264561921358109E-001,
5.540000000000000E+009,-8.459644763702230E-001,-1.438200824105079E-001,-8.200228855525910E-001,-1.144332804225472E-001,-8.178435417238018E-001,-1.176351873191951E-001,-8.155695199966432E-001,-1.184087604284287E-001,
5.545000000000000E+009,-8.481830736701715E-001,-1.329314542506604E-001,-8.213411262438111E-001,-1.062899639882422E-001,-8.190744280702718E-001,-1.094554359160515E-001,-8.169794440269472E-001,-1.102640524506569E-001,
5.550000000000000E+009,-8.496263446390618E-001,-1.224365401984268E-001,-8.220721070863674E-001,-9.819545919147714E-002,-8.197635503137959E-001,-1.014381838460705E-001,-8.178137898445130E-001,-1.021070599555969E-001,
5.555000000000000E+009,-8.508487159548064E-001,-1.117852258582319E-001,-8.226996822103041E-001,-8.964717672643548E-002,-8.204070401684813E-001,-9.296395904584476E-002,-8.183492183685305E-001,-9.367894083261490E-002,
5.560000000000000E+009,-8.521585259844671E-001,-1.019752285878151E-001,-8.234446192213003E-001,-8.173238948183796E-002,-8.211395993414169E-001,-8.523590543213781E-002,-8.191645264625551E-001,-8.582232147455216E-002,
5.565000000000000E+009,-8.528321804993986E-001,-9.188104896676644E-002,-8.237240107480536E-001,-7.359258075999614E-002,-8.213905466897449E-001,-7.712037303264804E-002,-8.193999528884888E-001,-7.769298851490021E-002,
5.570000000000000E+009,-8.530228081848426E-001,-8.162574542314868E-002,-8.237379874139603E-001,-6.521354212805929E-002,-8.213649828777170E-001,-6.866997824818640E-002,-8.193477511405946E-001,-6.923854649066925E-002,
5.575000000000000E+009,-8.533865166167585E-001,-7.239490760729879E-002,-8.240534193821196E-001,-5.738802866555259E-002,-8.216407219361321E-001,-6.088190649155831E-002,-8.196976423263550E-001,-6.150537133216859E-002,
5.580000000000000E+009,-8.533606957810942E-001,-6.260763050845554E-002,-8.239985856443044E-001,-4.887189321018837E-002,-8.214269162809040E-001,-5.246940853224291E-002,-8.194053888320924E-001,-5.316812321543694E-002,
5.585000000000000E+009,-8.526007388263294E-001,-5.329107756299334E-002,-8.230365161390328E-001,-4.069011274700288E-002,-8.204341099294885E-001,-4.444481296049471E-002,-8.185659766197204E-001,-4.521745368838311E-002,
5.590000000000000E+009,-8.523187113877738E-001,-4.420150202611715E-002,-8.227204320837884E-001,-3.266337222749431E-002,-8.200020785786759E-001,-3.664938591636657E-002,-8.181819081306457E-001,-3.730931580066681E-002,
5.595000000000000E+009,-8.517097631251184E-001,-3.558936680051109E-002,-8.219867351121147E-001,-2.492457451573489E-002,-8.192547843719308E-001,-2.909743866506652E-002,-8.174825072288514E-001,-2.976298369467258E-002,
5.600000000000000E+009,-8.513682182777325E-001,-2.631024594054538E-002,-8.213638378451162E-001,-1.662194588630187E-002,-8.186307766377212E-001,-2.089537253424150E-002,-8.169278025627137E-001,-2.159182503819466E-002,
5.605000000000000E+009,-8.503109108447671E-001,-1.739535741580579E-002,-8.200849482078484E-001,-8.774200645639885E-003,-8.174055528340500E-001,-1.323408520398481E-002,-8.156733751296997E-001,-1.383365448564291E-002,
5.610000000000000E+009,-8.491627055708018E-001,-8.726782586067102E-003,-8.188436487635885E-001,-1.192880111271537E-003,-8.161135182528109E-001,-5.757070784044590E-003,-8.143977522850038E-001,-6.435870006680488E-003,
5.615000000000000E+009,-8.481463238383330E-001,-8.455403209357303E-004,-8.178504431752940E-001,5.738662711457224E-003,-8.151806709165694E-001,1.068664461233738E-003,-8.134190559387208E-001,3.718215040862560E-004,
5.620000000000000E+009,-8.476566856812557E-001,7.872219080366756E-003,-8.173929797035526E-001,1.357145607127173E-002,-8.146844058937217E-001,8.781599968157128E-003,-8.128437399864197E-001,7.981070224195719E-003,
5.625000000000000E+009,-8.466961465814822E-001,1.614654720740316E-002,-8.163842730698552E-001,2.113642150807286E-002,-8.136755001863627E-001,1.621375427642892E-002,-8.118896245956422E-001,1.533793136477470E-002,
5.630000000000000E+009,-8.466160394375947E-001,2.485009609535077E-002,-8.162243877267219E-001,2.901773846940177E-002,-8.134282448416179E-001,2.400044176507828E-002,-8.118143320083620E-001,2.292373813688755E-002,
5.635000000000000E+009,-8.457907558758413E-001,3.325855448729859E-002,-8.154295160529023E-001,3.669930977237348E-002,-8.126472405471588E-001,3.143663735736989E-002,-8.110703706741334E-001,3.047731816768647E-002,
5.640000000000000E+009,-8.449769261244252E-001,4.215106800587907E-002,-8.145595593990995E-001,4.502033836442702E-002,-8.118174195456889E-001,3.955248330768009E-002,-8.103085517883303E-001,3.856012523174286E-002,
5.645000000000000E+009,-8.439660153391027E-001,5.119438609703422E-002,-8.134671587559941E-001,5.332014507109681E-002,-8.107724236622732E-001,4.765949140335048E-002,-8.092595338821411E-001,4.670801833271981E-002,
5.650000000000000E+009,-8.427545742553428E-001,5.976765042298584E-002,-8.121588664967947E-001,6.127897405953472E-002,-8.094798091685029E-001,5.541933836461566E-002,-8.079626679420473E-001,5.439445078372956E-002,
5.655000000000000E+009,-8.411037880572224E-001,6.868457109219844E-002,-8.104462770118224E-001,6.952904207144420E-002,-8.078361608558601E-001,6.345634280218002E-002,-8.064427018165589E-001,6.234995797276498E-002,
5.660000000000000E+009,-8.394183113793121E-001,7.712080969031454E-002,-8.086609997976847E-001,7.739800677720413E-002,-8.061155435781150E-001,7.112111459693316E-002,-8.047549366950989E-001,6.983574032783509E-002,
5.665000000000000E+009,-8.373979826966066E-001,8.538248769265726E-002,-8.064985368770911E-001,8.500347638832786E-002,-8.038889146279170E-001,7.858352963236731E-002,-8.028362393379211E-001,7.719850093126297E-002,
5.670000000000000E+009,-8.353629680539845E-001,9.398020338161692E-002,-8.042880468452825E-001,9.284912307779236E-002,-8.018286993863037E-001,8.606104779139115E-002,-8.009910941123963E-001,8.475030213594437E-002,
5.675000000000000E+009,-8.334318122670268E-001,1.022315996168255E-001,-8.023492303570801E-001,1.004089570016932E-001,-8.000005433097145E-001,9.337330160665712E-002,-7.993631005287172E-001,9.219768047332765E-002,
5.680000000000000E+009,-8.319282362155047E-001,1.098128420004891E-001,-8.005893336647973E-001,1.074216142198446E-001,-7.985624747255953E-001,1.002484885144801E-001,-7.979382276535034E-001,9.920070022344590E-002,
5.685000000000000E+009,-8.302168977475818E-001,1.180943600149320E-001,-7.987876371402058E-001,1.148705903672914E-001,-7.968434767224758E-001,1.076363578933974E-001,-7.963775634765625E-001,1.066795811057091E-001,
5.690000000000000E+009,-8.282757209077925E-001,1.265366171548884E-001,-7.967366165432158E-001,1.225058347572543E-001,-7.948460391617568E-001,1.151110729811146E-001,-7.944826602935791E-001,1.143021374940872E-001,
5.695000000000000E+009,-8.259781678855908E-001,1.350443490643613E-001,-7.943314104163595E-001,1.302421131211221E-001,-7.927086419705030E-001,1.225865575200495E-001,-7.922736644744873E-001,1.219114497303963E-001,
5.700000000000000E+009,-8.234006729441581E-001,1.430898004558684E-001,-7.918721759786379E-001,1.374636854297493E-001,-7.903956271242211E-001,1.297478336020901E-001,-7.898689508438110E-001,1.291619837284088E-001,
5.705000000000000E+009,-8.209251944407369E-001,1.509020011145315E-001,-7.894660523884750E-001,1.445716490439032E-001,-7.880861419035923E-001,1.367201534092859E-001,-7.875588893890382E-001,1.361310243606567E-001,
5.710000000000000E+009,-8.185050640509288E-001,1.590434208936149E-001,-7.869134280179306E-001,1.520587522062363E-001,-7.857304476491985E-001,1.440213057436736E-001,-7.852704048156739E-001,1.435205131769180E-001,
5.715000000000000E+009,-8.155309350531457E-001,1.674101435844807E-001,-7.838664618995488E-001,1.594863270059499E-001,-7.829299857475447E-001,1.514407236843736E-001,-7.824039697647096E-001,1.509726792573929E-001,
5.720000000000000E+009,-8.126244787261067E-001,1.758244408838443E-001,-7.811572791542136E-001,1.670928529810622E-001,-7.802874859180224E-001,1.588669560279026E-001,-7.797260999679567E-001,1.584829658269882E-001,
5.725000000000000E+009,-8.093709128235060E-001,1.838668686590158E-001,-7.779412192591108E-001,1.745226953155877E-001,-7.772501162021330E-001,1.662013103712222E-001,-7.767207503318788E-001,1.657246261835098E-001,
5.730000000000000E+009,-8.057570360585544E-001,1.921415542341946E-001,-7.742350052386021E-001,1.819124513256024E-001,-7.737498303807900E-001,1.735317757891326E-001,-7.732716441154481E-001,1.730937629938126E-001,
5.735000000000000E+009,-8.019906617767029E-001,1.998020463823106E-001,-7.704704819259203E-001,1.886077712685956E-001,-7.701593272528222E-001,1.802437792695815E-001,-7.696722984313966E-001,1.798678487539292E-001,
5.740000000000000E+009,-7.983663574428375E-001,2.076769185783180E-001,-7.672414310656581E-001,1.954652878317444E-001,-7.668907924131905E-001,1.868585062315073E-001,-7.663075208663941E-001,1.866447389125824E-001,
5.745000000000000E+009,-7.938832277705081E-001,2.148343993733675E-001,-7.630610276031856E-001,2.018623301599353E-001,-7.630008152416005E-001,1.930796849039627E-001,-7.623885989189150E-001,1.927510857582092E-001,
5.750000000000000E+009,-7.902508730300456E-001,2.219893797952889E-001,-7.597303267092463E-001,2.082957405852824E-001,-7.598531904478945E-001,1.994535087972645E-001,-7.592416048049927E-001,1.990208923816682E-001,
5.755000000000000E+009,-7.866203688272579E-001,2.289580598015772E-001,-7.564935907720691E-001,2.145626268613906E-001,-7.567119357402055E-001,2.055844836480468E-001,-7.561511874198914E-001,2.052064478397370E-001,
5.760000000000000E+009,-7.828170134718072E-001,2.361727315963743E-001,-7.529094963312288E-001,2.211342021076400E-001,-7.533087254888103E-001,2.120624975959575E-001,-7.528332233428956E-001,2.116047620773316E-001,
5.765000000000000E+009,-7.793917700153261E-001,2.433604585507996E-001,-7.496827993448709E-001,2.275588086245201E-001,-7.503204614553549E-001,2.183862442362430E-001,-7.500128149986267E-001,2.179549872875214E-001,
5.770000000000000E+009,-7.753431527877632E-001,2.510263805866952E-001,-7.459683468625709E-001,2.345090260630681E-001,-7.467610821859126E-001,2.252173448246030E-001,-7.464402198791504E-001,2.249645233154297E-001,
5.775000000000000E+009,-7.709868633112895E-001,2.587217144645512E-001,-7.418699367389057E-001,2.414939565933442E-001,-7.428684338458690E-001,2.321168305135644E-001,-7.424922704696656E-001,2.319923341274262E-001,
5.780000000000000E+009,-7.664571143422159E-001,2.661689723652614E-001,-7.378071625955084E-001,2.480204422936985E-001,-7.388827265394926E-001,2.386591866376282E-001,-7.383948922157289E-001,2.385661602020264E-001,
5.785000000000000E+009,-7.619461915000021E-001,2.735156012807051E-001,-7.336587787449065E-001,2.548433528069209E-001,-7.348146085271710E-001,2.452973405460395E-001,-7.343436121940613E-001,2.450631618499756E-001,
5.790000000000000E+009,-7.568412753449699E-001,2.801454842444597E-001,-7.289375131872868E-001,2.608213633254169E-001,-7.303317306262072E-001,2.511283257945740E-001,-7.298778533935547E-001,2.508300304412842E-001,
5.795000000000000E+009,-7.521364530535124E-001,2.867368972636004E-001,-7.246700935626362E-001,2.666994001567049E-001,-7.262282581633271E-001,2.568141441767680E-001,-7.257785916328430E-001,2.566303968429565E-001,
5.800000000000000E+009,-7.471233935289342E-001,2.928064860322604E-001,-7.200519906097591E-001,2.721621009961156E-001,-7.218348088005039E-001,2.621088598050454E-001,-7.214846134185791E-001,2.620549380779267E-001,
5.805000000000000E+009,-7.429232228231772E-001,2.994973669813590E-001,-7.161417005873247E-001,2.782122752591510E-001,-7.182838651132344E-001,2.679895221398508E-001,-7.177402973175049E-001,2.678703010082245E-001,
5.810000000000000E+009,-7.382360116766695E-001,3.061226559441838E-001,-7.116512164421754E-001,2.840690208809100E-001,-7.141488466931785E-001,2.736905674949893E-001,-7.136028051376343E-001,2.736868023872375E-001,
5.815000000000000E+009,-7.331506814475699E-001,3.127249161726914E-001,-7.069992283103256E-001,2.897088788947395E-001,-7.098994153275202E-001,2.793713069012289E-001,-7.093197107315064E-001,2.793781518936157E-001,
