% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap1_p1_0_1plstc_S21,im:cap1_p1_0_1plstc_S21,re:cap1_p1_0_5plstc_S21,im:cap1_p1_0_5plstc_S21,re:cap1_p1_0_75_plstc_S21,im:cap1_p1_0_75_plstc_S21,re:cap1_p1_1_plstc_S21,im:cap1_p1_1_plstc_S21,
1.455000000000000E+009,-7.407138360373154E-001,-6.257457226037253E-001,-7.445840395545089E-001,-6.300046337249752E-001,-7.436358615498678E-001,-6.289234949805829E-001,-7.381176834735658E-001,-6.246693793835145E-001,-7.406364989280702E-001,-6.258279581069947E-001,
1.460000000000000E+009,-7.457530641145063E-001,-6.195377853592925E-001,-7.497678820695579E-001,-6.238168852250657E-001,-7.488141139429855E-001,-6.226205137841773E-001,-7.431300453519472E-001,-6.183939717142275E-001,-7.456533203125002E-001,-6.195817790031434E-001,
1.465000000000000E+009,-7.503051260044344E-001,-6.134967232605696E-001,-7.545021238874227E-001,-6.177501086404931E-001,-7.534463726159507E-001,-6.166274090995589E-001,-7.476649799321535E-001,-6.123687149535463E-001,-7.502436852455141E-001,-6.134973330497743E-001,
1.470000000000000E+009,-7.553092331634981E-001,-6.073750724163032E-001,-7.595519389015032E-001,-6.115604218257389E-001,-7.584899677261413E-001,-6.104400903239486E-001,-7.524976710816410E-001,-6.062952110106874E-001,-7.551835031509401E-001,-6.073846306800843E-001,
1.475000000000000E+009,-7.603220414076543E-001,-6.010530846240951E-001,-7.647300471280684E-001,-6.052131607659554E-001,-7.636625544906708E-001,-6.040641828987954E-001,-7.574645006285892E-001,-6.000658619848207E-001,-7.601716203689577E-001,-6.010931253433227E-001,
1.480000000000000E+009,-7.653252026411161E-001,-5.948725189436090E-001,-7.698602498806152E-001,-5.988852983731939E-001,-7.687305313673873E-001,-5.978251700384212E-001,-7.623840746108157E-001,-5.939764815653382E-001,-7.652478480339051E-001,-5.948402671813966E-001,
1.485000000000000E+009,-7.702776828061845E-001,-5.881704478307127E-001,-7.749948329554086E-001,-5.920671755436078E-001,-7.737480704868547E-001,-5.909994101764883E-001,-7.673456155533084E-001,-5.873222148662233E-001,-7.702017292976381E-001,-5.882536745071412E-001,
1.490000000000000E+009,-7.752453753474469E-001,-5.819765364772913E-001,-7.801118779130410E-001,-5.857171760063343E-001,-7.788455568833660E-001,-5.846848083474296E-001,-7.723195791238711E-001,-5.812839220638245E-001,-7.751887168884278E-001,-5.819930338859559E-001,
1.495000000000000E+009,-7.801129033729313E-001,-5.755372653306359E-001,-7.850191614991473E-001,-5.790948890523098E-001,-7.837089162599082E-001,-5.780813218057093E-001,-7.771508792368715E-001,-5.749337906913942E-001,-7.799889326095583E-001,-5.755868206024171E-001,
1.500000000000000E+009,-7.850044101757692E-001,-5.692128663651856E-001,-7.899700366950080E-001,-5.725990736317733E-001,-7.887570720474081E-001,-5.716368097511055E-001,-7.820879848116884E-001,-5.686826310869874E-001,-7.849803390502931E-001,-5.692281169891358E-001,
1.505000000000000E+009,-7.899375999218765E-001,-5.629425365094872E-001,-7.949073543502405E-001,-5.661883498824297E-001,-7.937193417613729E-001,-5.652370361290795E-001,-7.869579868015628E-001,-5.625943772181398E-001,-7.899723110198975E-001,-5.629239358901979E-001,
1.510000000000000E+009,-7.950459702936021E-001,-5.564641686518377E-001,-7.999660212773723E-001,-5.596067355728023E-001,-7.987614822588909E-001,-5.586604029747607E-001,-7.920003708869325E-001,-5.562164393662599E-001,-7.950036568641665E-001,-5.564790940284730E-001,
1.515000000000000E+009,-7.997202104318463E-001,-5.498752098910842E-001,-8.046199354978104E-001,-5.529158848769582E-001,-8.034176556851194E-001,-5.520258109369935E-001,-7.966572677455386E-001,-5.498263539577272E-001,-7.996382670402528E-001,-5.498900189399720E-001,
1.520000000000000E+009,-8.045977488188852E-001,-5.432308357073931E-001,-8.094783990448159E-001,-5.462137933341256E-001,-8.082480186757722E-001,-5.452824465948267E-001,-8.015421868896425E-001,-5.433017384694093E-001,-8.044925308227541E-001,-5.432342815399172E-001,
1.525000000000000E+009,-8.089630947169894E-001,-5.366575442630024E-001,-8.138642843977922E-001,-5.396672069307658E-001,-8.125756647464335E-001,-5.387559750845359E-001,-8.059994950170413E-001,-5.369257162568727E-001,-8.089073605537416E-001,-5.367642540931702E-001,
1.530000000000000E+009,-8.132460979063680E-001,-5.297394982243158E-001,-8.180228976101661E-001,-5.327186048228102E-001,-8.167660181792449E-001,-5.317376024885758E-001,-8.101919897427737E-001,-5.300676268929506E-001,-8.130766472816469E-001,-5.297373051643372E-001,
1.535000000000000E+009,-8.172298797390323E-001,-5.229867083959932E-001,-8.220361920376662E-001,-5.259714267542626E-001,-8.207186066312833E-001,-5.249986356807757E-001,-8.142942026434450E-001,-5.235003428186891E-001,-8.170853648185731E-001,-5.230392284393310E-001,
1.540000000000000E+009,-8.209841138491182E-001,-5.159616696109284E-001,-8.258937788581915E-001,-5.190149896630414E-001,-8.245366840393893E-001,-5.179958157927894E-001,-8.181558427852114E-001,-5.166993477909914E-001,-8.208876585960390E-001,-5.160464429855347E-001,
1.545000000000000E+009,-8.247757688409886E-001,-5.089070780765067E-001,-8.296490541204538E-001,-5.120342915751042E-001,-8.283876919866213E-001,-5.108886178922081E-001,-8.221807100963139E-001,-5.096635415571291E-001,-8.247318181991579E-001,-5.088565711975099E-001,
1.550000000000000E+009,-8.286063616297248E-001,-5.016844213453671E-001,-8.335082705902706E-001,-5.050253095214289E-001,-8.321952721062060E-001,-5.038535368694623E-001,-8.260428643516237E-001,-5.027527124928589E-001,-8.285249214172366E-001,-5.017558226585389E-001,
1.555000000000000E+009,-8.322650174337297E-001,-4.947015204198250E-001,-8.373391028314525E-001,-4.981868568655560E-001,-8.359658278380630E-001,-4.968570228149857E-001,-8.299739938323061E-001,-4.959690978655061E-001,-8.322817950248720E-001,-4.947627978324891E-001,
1.560000000000000E+009,-8.360029564285764E-001,-4.873700503402986E-001,-8.414013099461700E-001,-4.909561168060426E-001,-8.398427384839664E-001,-4.895254202591289E-001,-8.340357048105714E-001,-4.888196991406587E-001,-8.360627055168154E-001,-4.873888750076295E-001,
1.565000000000000E+009,-8.390201859588957E-001,-4.796760574964357E-001,-8.448298304330189E-001,-4.834430379056188E-001,-8.430272685768165E-001,-4.818659396589438E-001,-8.374655143370609E-001,-4.813776917175813E-001,-8.391174178123475E-001,-4.797892181873322E-001,
1.570000000000000E+009,-8.418897628304158E-001,-4.723862792725060E-001,-8.482464140835455E-001,-4.761304258020653E-001,-8.460880830456132E-001,-4.744018452336306E-001,-8.409238367301211E-001,-4.741566186892152E-001,-8.420290155410769E-001,-4.724979887008668E-001,
1.575000000000000E+009,-8.445717505817245E-001,-4.652798894895567E-001,-8.516442100515799E-001,-4.685914914488913E-001,-8.489472371698049E-001,-4.669799412973862E-001,-8.443367624037844E-001,-4.668416063457826E-001,-8.447689948081972E-001,-4.652596008777619E-001,
1.580000000000000E+009,-8.471134537942606E-001,-4.586323335281074E-001,-8.546419165089596E-001,-4.611125492899664E-001,-8.514187512909487E-001,-4.598681283824493E-001,-8.474536674056216E-001,-4.596378056257234E-001,-8.472280416488649E-001,-4.584906218051911E-001,
1.585000000000000E+009,-8.499129508027106E-001,-4.526518854322191E-001,-8.575212699196058E-001,-4.540716278149330E-001,-8.538064770027352E-001,-4.535342397917769E-001,-8.506073369477297E-001,-4.528784889862184E-001,-8.498953528404237E-001,-4.524846892356874E-001,
1.590000000000000E+009,-8.530952802721684E-001,-4.467689123231226E-001,-8.602184553457253E-001,-4.470868288837827E-001,-8.565105515368947E-001,-4.475114080862752E-001,-8.538130395997987E-001,-4.460993428296297E-001,-8.530479717254640E-001,-4.465819325447083E-001,
1.595000000000000E+009,-8.566541074401122E-001,-4.407212955487451E-001,-8.628015075653972E-001,-4.403978400477770E-001,-8.597021854457323E-001,-4.416589242681610E-001,-8.570477125682559E-001,-4.393561474270173E-001,-8.565140686035158E-001,-4.405171756744386E-001,
1.600000000000000E+009,-8.603052657199520E-001,-4.347580175712297E-001,-8.653680678079433E-001,-4.344222821893954E-001,-8.632017400132570E-001,-4.361253374678830E-001,-8.602679049174319E-001,-4.331207864767641E-001,-8.601412005424501E-001,-4.346729102134705E-001,
1.605000000000000E+009,-8.640528724076461E-001,-4.283133717451939E-001,-8.681676363425489E-001,-4.284017073659129E-001,-8.669156714443782E-001,-4.299451666944678E-001,-8.635602530393007E-001,-4.264818004534975E-001,-8.639353609085084E-001,-4.282159385681154E-001,
1.610000000000000E+009,-8.679028381898355E-001,-4.215951161959513E-001,-8.716732974680344E-001,-4.223389756106056E-001,-8.709920785119732E-001,-4.234219547462506E-001,-8.671228388167911E-001,-4.196183804146364E-001,-8.677991552352906E-001,-4.215339636802675E-001,
1.615000000000000E+009,-8.714149177363871E-001,-4.150112229611582E-001,-8.751472408587973E-001,-4.164647708452053E-001,-8.746263615334664E-001,-4.169579497921302E-001,-8.703326504328799E-001,-4.130761072636202E-001,-8.713108720779420E-001,-4.149616343975068E-001,
1.620000000000000E+009,-8.749003489874485E-001,-4.081488174524757E-001,-8.787637500990926E-001,-4.099887928524854E-001,-8.781366886200801E-001,-4.101034048389571E-001,-8.735472641396181E-001,-4.062165970437746E-001,-8.747308988571168E-001,-4.081431794166566E-001,
1.625000000000000E+009,-8.781862299463414E-001,-4.013232872762259E-001,-8.823343205556783E-001,-4.033539592998887E-001,-8.816094028883855E-001,-4.032192576227413E-001,-8.765658061474430E-001,-3.995031610347108E-001,-8.781022973060610E-001,-4.012841160297395E-001,
1.630000000000000E+009,-8.813714482815427E-001,-3.940395634073849E-001,-8.858581984029652E-001,-3.961539563303418E-001,-8.849142965694109E-001,-3.958749699382583E-001,-8.796892467967653E-001,-3.923131594972200E-001,-8.812502608299258E-001,-3.940678391456605E-001,
1.635000000000000E+009,-8.847073020781175E-001,-3.875513781834796E-001,-8.893357299576308E-001,-3.896666727783948E-001,-8.882888749356173E-001,-3.893298044729767E-001,-8.828603430158328E-001,-3.858389258425050E-001,-8.845061879158022E-001,-3.876261303424836E-001,
1.640000000000000E+009,-8.880559577372346E-001,-3.803457453931653E-001,-8.928370766617425E-001,-3.822945672737858E-001,-8.917184384997159E-001,-3.820222365246498E-001,-8.861015598437381E-001,-3.786836846903597E-001,-8.879147400856019E-001,-3.803974688053132E-001,
1.645000000000000E+009,-8.910830118097752E-001,-3.727249346717940E-001,-8.960375773202702E-001,-3.745066895400583E-001,-8.948195187626874E-001,-3.742066009188128E-001,-8.890561205488956E-001,-3.710714673416902E-001,-8.909762501716614E-001,-3.727393586635590E-001,
1.650000000000000E+009,-8.942427179344388E-001,-3.654021443224209E-001,-8.992215641762180E-001,-3.670835322518744E-001,-8.979353782644645E-001,-3.667748761103641E-001,-8.921669548193302E-001,-3.637318329385071E-001,-8.941435513496401E-001,-3.653724646568299E-001,
1.655000000000000E+009,-8.971840536619486E-001,-3.578158677739982E-001,-9.020683184627635E-001,-3.594764087354940E-001,-9.008735231440606E-001,-3.591888692308559E-001,-8.949791623931460E-001,-3.562210118232270E-001,-8.971102147102358E-001,-3.578118252754212E-001,
1.660000000000000E+009,-8.998242335894815E-001,-3.503910951613172E-001,-9.047347305721428E-001,-3.519577588312511E-001,-9.034922606127052E-001,-3.517581833250522E-001,-8.974894322094180E-001,-3.487976032916444E-001,-8.997599663734437E-001,-3.503954038619995E-001,
1.665000000000000E+009,-9.028094961554124E-001,-3.429449752649988E-001,-9.078170588145219E-001,-3.444538073441000E-001,-9.065318126451749E-001,-3.442433358460598E-001,-9.003080718532106E-001,-3.413295207986116E-001,-9.027606554031373E-001,-3.429728727340700E-001,
1.670000000000000E+009,-9.064102578480463E-001,-3.352542910574849E-001,-9.114116948397204E-001,-3.367232095962868E-001,-9.100696826129834E-001,-3.365075209100195E-001,-9.037868564232913E-001,-3.337399862520235E-001,-9.064032359123232E-001,-3.352122271060944E-001,
1.675000000000000E+009,-9.100724290434038E-001,-3.271633291833965E-001,-9.149394420722969E-001,-3.286587195062505E-001,-9.136639178578602E-001,-3.285165725682301E-001,-9.072215070714663E-001,-3.259077927311951E-001,-9.099593362808229E-001,-3.271653313636780E-001,
1.680000000000000E+009,-9.133494179677354E-001,-3.192177365505358E-001,-9.182527661623521E-001,-3.208170703556678E-001,-9.169544027943529E-001,-3.206013862467023E-001,-9.105765652668398E-001,-3.182138741485139E-001,-9.132783093452456E-001,-3.192262470722199E-001,
1.685000000000000E+009,-9.167569262705106E-001,-3.110812171262247E-001,-9.216517239928762E-001,-3.127035704346780E-001,-9.203309373935324E-001,-3.125267571236551E-001,-9.140247035516238E-001,-3.102032188236359E-001,-9.167112426757815E-001,-3.111188721656800E-001,
1.690000000000000E+009,-9.194356510338061E-001,-3.026610207079901E-001,-9.243242321147344E-001,-3.043661761123623E-001,-9.230210814950974E-001,-3.041205344780825E-001,-9.166968739762209E-001,-3.018001375302735E-001,-9.194011583328248E-001,-3.026952457427979E-001,
1.695000000000000E+009,-9.219475124044705E-001,-2.943086881838816E-001,-9.268621134626818E-001,-2.961209737350515E-001,-9.254883266559577E-001,-2.959252109193297E-001,-9.192881466409303E-001,-2.935082451449586E-001,-9.218368110656741E-001,-2.944361782073975E-001,
1.700000000000000E+009,-9.239213623766900E-001,-2.859815135882308E-001,-9.289108907137416E-001,-2.877782235576660E-001,-9.275367504395307E-001,-2.875884396198315E-001,-9.213116625730227E-001,-2.851555353330902E-001,-9.238638782501222E-001,-2.860881247520447E-001,
1.705000000000000E+009,-9.254454734833099E-001,-2.779189333976282E-001,-9.305478885974425E-001,-2.797354186112463E-001,-9.291823186436119E-001,-2.794693445579725E-001,-9.229414447059143E-001,-2.769317822403107E-001,-9.254015936851503E-001,-2.778661832809449E-001,
1.710000000000000E+009,-9.273535784896787E-001,-2.699025175644882E-001,-9.324282191363750E-001,-2.718721934972889E-001,-9.311000470114508E-001,-2.715790082008460E-001,-9.247012114507753E-001,-2.690337028704285E-001,-9.273059968948365E-001,-2.699291915893556E-001,
1.715000000000000E+009,-9.292258635798198E-001,-2.619663477004826E-001,-9.344166794510154E-001,-2.640240413493822E-001,-9.330255851315437E-001,-2.636819046987104E-001,-9.264582163453310E-001,-2.610513833086488E-001,-9.291133046150210E-001,-2.619161491394043E-001,
1.720000000000000E+009,-9.311539423649196E-001,-2.543092284893815E-001,-9.365296822871988E-001,-2.563588361697227E-001,-9.351381229554815E-001,-2.560661277035441E-001,-9.283825212084353E-001,-2.533893224495576E-001,-9.311346821784976E-001,-2.543200740814209E-001,
1.725000000000000E+009,-9.323810743783553E-001,-2.464788215871494E-001,-9.379090828276115E-001,-2.485096267938704E-001,-9.364372213274144E-001,-2.482027309363828E-001,-9.295503531441897E-001,-2.456138527670731E-001,-9.323147969245912E-001,-2.463782190084458E-001,
1.730000000000000E+009,-9.336809992002866E-001,-2.391690363274833E-001,-9.394158601851941E-001,-2.411393910032469E-001,-9.379568945468578E-001,-2.408566593018032E-001,-9.308722464642030E-001,-2.382476912700806E-001,-9.335984215736392E-001,-2.391394090652466E-001,
1.735000000000000E+009,-9.353879606250013E-001,-2.319410794464895E-001,-9.411878035118586E-001,-2.337999267833650E-001,-9.396678360523306E-001,-2.335107507045526E-001,-9.324596413275882E-001,-2.310972063809250E-001,-9.353156056404115E-001,-2.319117348194122E-001,
1.740000000000000E+009,-9.370669283547016E-001,-2.246277493370589E-001,-9.429578267216805E-001,-2.264357800622662E-001,-9.414122717109934E-001,-2.261340772064556E-001,-9.341096837965701E-001,-2.238545177028672E-001,-9.370173273086550E-001,-2.245793112516404E-001,
1.745000000000000E+009,-9.391489464188300E-001,-2.172219232402651E-001,-9.451204188834054E-001,-2.189217365371959E-001,-9.435432124935274E-001,-2.186897878592600E-001,-9.361397323360964E-001,-2.166090731457322E-001,-9.390944728851319E-001,-2.172376983165741E-001,
1.750000000000000E+009,-9.409382729495391E-001,-2.100011764839503E-001,-9.468900705611864E-001,-2.115619291453619E-001,-9.453001651504844E-001,-2.114975273033756E-001,-9.379052555527346E-001,-2.094499560033967E-001,-9.409157314300539E-001,-2.100673629045487E-001,
1.755000000000000E+009,-9.430723789883881E-001,-2.027067178180287E-001,-9.491003463457325E-001,-2.040426818251896E-001,-9.475569805057713E-001,-2.039663910917881E-001,-9.400924288034305E-001,-2.022242173137223E-001,-9.429861845970156E-001,-2.027429382801056E-001,
1.760000000000000E+009,-9.452874336212296E-001,-1.952242273978638E-001,-9.513029053312969E-001,-1.963975330555295E-001,-9.497604576744768E-001,-1.962307616149543E-001,-9.423767311908267E-001,-1.947867068110276E-001,-9.451796741485596E-001,-1.952868137359620E-001,
1.765000000000000E+009,-9.472946306540964E-001,-1.875870315078269E-001,-9.533175177972901E-001,-1.886488438041643E-001,-9.517170833007176E-001,-1.885106773823807E-001,-9.443602890544618E-001,-1.872826383858368E-001,-9.472053308486940E-001,-1.876993497610092E-001,
1.770000000000000E+009,-9.492804780390408E-001,-1.793920865824090E-001,-9.552682715197091E-001,-1.803732112553019E-001,-9.536648841924871E-001,-1.802601537288558E-001,-9.464018306769045E-001,-1.792104815443925E-001,-9.491615228652955E-001,-1.795426409244538E-001,
1.775000000000000E+009,-9.511119309344244E-001,-1.711937681246873E-001,-9.571374832981875E-001,-1.720015714170720E-001,-9.555013031579458E-001,-1.719618961099168E-001,-9.483344403862795E-001,-1.710112150659729E-001,-9.511004877090455E-001,-1.713124006986618E-001,
1.780000000000000E+009,-9.527485525626214E-001,-1.629833850155534E-001,-9.587470222048647E-001,-1.636097634265026E-001,-9.571763172311967E-001,-1.636091615988284E-001,-9.500584950060612E-001,-1.627943341875809E-001,-9.527733135223389E-001,-1.629815958738327E-001,
1.785000000000000E+009,-9.541523991269925E-001,-1.546379677594861E-001,-9.600514869860281E-001,-1.551616814353298E-001,-9.584719132913524E-001,-1.552187054982776E-001,-9.515323365781009E-001,-1.544857951695023E-001,-9.541364312171938E-001,-1.545590053796768E-001,
1.790000000000000E+009,-9.557769073013662E-001,-1.467174661515978E-001,-9.615944674822405E-001,-1.471360378892804E-001,-9.599783092376280E-001,-1.472757616893299E-001,-9.531494451702395E-001,-1.465411088791153E-001,-9.557447762489320E-001,-1.467612358331681E-001,
1.795000000000000E+009,-9.572124141277310E-001,-1.387074643457271E-001,-9.630319030270707E-001,-1.390621151152179E-001,-9.614501377336957E-001,-1.392701297529764E-001,-9.547294045989686E-001,-1.384385041991989E-001,-9.571875352859498E-001,-1.386585539579392E-001,
1.800000000000000E+009,-9.585196973226735E-001,-1.305112767393994E-001,-9.641872626218268E-001,-1.308797239412366E-001,-9.627075647293057E-001,-1.310635119680491E-001,-9.560353824400210E-001,-1.302224392292832E-001,-9.585536093711854E-001,-1.303852643966675E-001,
1.805000000000000E+009,-9.593604976800689E-001,-1.222533305621230E-001,-9.649543041681310E-001,-1.227442367308349E-001,-9.635732180604090E-001,-1.228917011361887E-001,-9.568757136034976E-001,-1.220628337504136E-001,-9.593198866844178E-001,-1.222797905206681E-001,
1.810000000000000E+009,-9.605213161152625E-001,-1.135588303383676E-001,-9.661023778782338E-001,-1.140599007904055E-001,-9.646582722577078E-001,-1.142717763127964E-001,-9.580434163917423E-001,-1.132907724031845E-001,-9.604591093063356E-001,-1.134843708872796E-001,
1.815000000000000E+009,-9.614786104762482E-001,-1.051260660714021E-001,-9.670937487365705E-001,-1.055900302415571E-001,-9.656408702070012E-001,-1.058150905795583E-001,-9.590249138280946E-001,-1.046450323814896E-001,-9.613977088928224E-001,-1.050658690929413E-001,
1.820000000000000E+009,-9.618644906247894E-001,-9.677955790613059E-002,-9.675053350817986E-001,-9.733414985322267E-002,-9.661118367601237E-001,-9.746041515657811E-002,-9.594476066613955E-001,-9.625917181793064E-002,-9.618202629089356E-001,-9.680061423778535E-002,
1.825000000000000E+009,-9.628036916235157E-001,-8.818193177390005E-002,-9.684371476246875E-001,-8.885041063038912E-002,-9.670236068323019E-001,-8.894843953377468E-002,-9.602849497235170E-001,-8.764134691062245E-002,-9.627631015777588E-001,-8.829140156507494E-002,
1.830000000000000E+009,-9.635772567741973E-001,-7.963772183272173E-002,-9.693189789968700E-001,-8.045527096617389E-002,-9.678896407089197E-001,-8.052406668569487E-002,-9.609879851833559E-001,-7.916161406615374E-002,-9.635368595123293E-001,-7.977558106184006E-002,
1.835000000000000E+009,-9.641131592114516E-001,-7.107731161283841E-002,-9.699193852770006E-001,-7.182764017845665E-002,-9.684846379114546E-001,-7.185367792058692E-002,-9.614544789350406E-001,-7.044935666393663E-002,-9.639875297546388E-001,-7.110635417699816E-002,
1.840000000000000E+009,-9.645758973660275E-001,-6.207988688136993E-002,-9.704813709405572E-001,-6.294684625047141E-002,-9.691285163549903E-001,-6.286785510468572E-002,-9.618433238438113E-001,-6.138286066723940E-002,-9.645226659774782E-001,-6.217286103963853E-002,
1.845000000000000E+009,-9.644845846134886E-001,-5.270320212034881E-002,-9.704998451182793E-001,-5.359106733860957E-002,-9.690599343769727E-001,-5.342323503651530E-002,-9.616391207279972E-001,-5.200825472157518E-002,-9.643969306945803E-001,-5.271375221014023E-002,
