% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1diverso_S21,im:cap1_copo2_0_1diverso_S21,re:cap1_copo2_0_1diverso_tam_S21,im:cap1_copo2_0_1diverso_tam_S21,re:cap1_copo2_0_1azul_S21,im:cap1_copo2_0_1azul_S21,
4.135000000000000E+009,7.417580525154788E-001,-5.227807445681307E-001,7.398058921700399E-001,-5.258360471070160E-001,7.377883839526811E-001,-5.215614100802538E-001,7.416842198282549E-001,-5.227162917622816E-001,
4.140000000000000E+009,7.357138936588723E-001,-5.287604103576555E-001,7.338464299561782E-001,-5.316486229412263E-001,7.317776669730576E-001,-5.275467533564373E-001,7.356946207912549E-001,-5.286212835552794E-001,
4.145000000000000E+009,7.310754443770631E-001,-5.342894396430197E-001,7.292554866269814E-001,-5.370420370683809E-001,7.271690088505659E-001,-5.330809711357282E-001,7.311667457904056E-001,-5.341428414427460E-001,
4.150000000000000E+009,7.252519710787111E-001,-5.403605455391192E-001,7.236056963839848E-001,-5.429288771998637E-001,7.213902443849185E-001,-5.391932114767751E-001,7.252529885858833E-001,-5.402918233042693E-001,
4.155000000000000E+009,7.205588060171955E-001,-5.463638773391703E-001,7.193257594905761E-001,-5.486561504124323E-001,7.166665562542403E-001,-5.451404737255876E-001,7.205166932616953E-001,-5.462248781151819E-001,
4.160000000000000E+009,7.149765256417242E-001,-5.515129032611992E-001,7.140827131213132E-001,-5.540004828431768E-001,7.110599244649838E-001,-5.503120470125785E-001,7.149105339320109E-001,-5.512905310202461E-001,
4.165000000000000E+009,7.097986305491140E-001,-5.572810737307603E-001,7.093213459828615E-001,-5.600174305706503E-001,7.058909899344559E-001,-5.561679765264012E-001,7.098181363068894E-001,-5.569640480999938E-001,
4.170000000000000E+009,7.045698396647986E-001,-5.624222765737469E-001,7.043402609489119E-001,-5.657543632675729E-001,7.005454173246271E-001,-5.613610575723621E-001,7.047059423757437E-001,-5.622263534076425E-001,
4.175000000000000E+009,6.991373453765521E-001,-5.676233556310076E-001,6.989236317751255E-001,-5.715398850321316E-001,6.950567427911258E-001,-5.665743904195797E-001,6.992691008131372E-001,-5.675080948562753E-001,
4.180000000000000E+009,6.943356284088864E-001,-5.728542844386042E-001,6.937788971074845E-001,-5.774786801604352E-001,6.901130640455070E-001,-5.717707081438075E-001,6.944325197447814E-001,-5.727922884935489E-001,
4.185000000000000E+009,6.892107104491703E-001,-5.781012401066481E-001,6.881148498967401E-001,-5.831948216446548E-001,6.848212440005037E-001,-5.769047487605097E-001,6.892264554057891E-001,-5.780220400546607E-001,
4.190000000000000E+009,6.846928989877398E-001,-5.832670499281198E-001,6.830698083247775E-001,-5.886257541736378E-001,6.802323626046154E-001,-5.818810038177872E-001,6.847901217609670E-001,-5.831525272757595E-001,
4.195000000000000E+009,6.802571704762697E-001,-5.883251140176240E-001,6.779546973081071E-001,-5.938462608096691E-001,6.757665784285577E-001,-5.869190107321775E-001,6.803794006553243E-001,-5.882233223456814E-001,
4.200000000000000E+009,6.753812791401833E-001,-5.935629311670709E-001,6.722771661428254E-001,-5.990303795470087E-001,6.709120613184549E-001,-5.920493552751449E-001,6.755422246103937E-001,-5.934183594487007E-001,
4.205000000000000E+009,6.704238030215506E-001,-5.994699728469034E-001,6.666180259932629E-001,-6.045680248273863E-001,6.658588153971332E-001,-5.979351776353160E-001,6.705991593231551E-001,-5.994499237142211E-001,
4.210000000000000E+009,6.656469142763322E-001,-6.058234305335047E-001,6.613965495824756E-001,-6.101589025759373E-001,6.609718995169859E-001,-6.040304609885787E-001,6.657427752369193E-001,-6.057902807391165E-001,
4.215000000000000E+009,6.609766016149299E-001,-6.120899523639309E-001,6.565081742465142E-001,-6.159708649645905E-001,6.564134980571765E-001,-6.101663062641215E-001,6.609750966508832E-001,-6.120763739703897E-001,
4.220000000000000E+009,6.550011335686965E-001,-6.182220255669889E-001,6.505325689051624E-001,-6.215001329379529E-001,6.504382617932305E-001,-6.161392401593473E-001,6.550726388385364E-001,-6.180078577743204E-001,
4.225000000000000E+009,6.485061371338492E-001,-6.247138475578418E-001,6.440665070806251E-001,-6.276069450728610E-001,6.439944451242218E-001,-6.225913043289779E-001,6.486645581038681E-001,-6.245904793800967E-001,
4.230000000000000E+009,6.420615642980001E-001,-6.298664393923454E-001,6.377496386083932E-001,-6.323333858635691E-001,6.375227216526096E-001,-6.277152631641420E-001,6.421877962751481E-001,-6.298709946117775E-001,
4.235000000000000E+009,6.357543996996202E-001,-6.351913672175458E-001,6.316179843055909E-001,-6.373315303869127E-001,6.311367438964668E-001,-6.330283606648506E-001,6.357768949311256E-001,-6.352307509790335E-001,
4.240000000000000E+009,6.293812834973616E-001,-6.401680696882950E-001,6.255539923879434E-001,-6.418832151816787E-001,6.248509312962052E-001,-6.378453629655173E-001,6.294655584949526E-001,-6.400470207678324E-001,
4.245000000000000E+009,6.224505553086501E-001,-6.453770857690612E-001,6.189790084422697E-001,-6.468109502490111E-001,6.179014115526949E-001,-6.430087976743331E-001,6.225014291364920E-001,-6.453506684798582E-001,
4.250000000000000E+009,6.173929650783563E-001,-6.504710108036432E-001,6.142401696176321E-001,-6.517057007013997E-001,6.128255865751121E-001,-6.478539324839419E-001,6.174703688521155E-001,-6.503783213682057E-001,
4.255000000000000E+009,6.109613874082807E-001,-6.552512517964575E-001,6.083144113238094E-001,-6.564679580939624E-001,6.063653619759046E-001,-6.525810631553006E-001,6.109677908013318E-001,-6.551983949019780E-001,
4.260000000000000E+009,6.044961932097410E-001,-6.605173999164993E-001,6.023722819607722E-001,-6.617194768710474E-001,6.001498106404775E-001,-6.576269818507343E-001,6.046728354117473E-001,-6.604194367826551E-001,
4.265000000000000E+009,5.980939217283028E-001,-6.644080866846053E-001,5.964188787487261E-001,-6.658258157487514E-001,5.936486584695148E-001,-6.615214115865846E-001,5.981937678093400E-001,-6.643824795666665E-001,
4.270000000000000E+009,5.922134791604760E-001,-6.687143148167588E-001,5.911755722317679E-001,-6.704064266289611E-001,5.878629498467606E-001,-6.657380436462667E-001,5.922700388907823E-001,-6.686945228778010E-001,
4.275000000000000E+009,5.851851493955366E-001,-6.726310988294900E-001,5.846849040885964E-001,-6.749059278243597E-001,5.808011442845431E-001,-6.695807321891142E-001,5.852318772544319E-001,-6.726084357426251E-001,
4.280000000000000E+009,5.787733757386415E-001,-6.765236729164548E-001,5.786488747057359E-001,-6.795983906353685E-001,5.745157890418667E-001,-6.732415676993393E-001,5.788939969463102E-001,-6.764424236096476E-001,
4.285000000000000E+009,5.727312433238363E-001,-6.792626071934542E-001,5.726379807431669E-001,-6.833144627564174E-001,5.685005200105108E-001,-6.758259478901791E-001,5.728216656059884E-001,-6.792230623136859E-001,
4.290000000000000E+009,5.664657050930169E-001,-6.828944654454487E-001,5.662822671478577E-001,-6.880563399459705E-001,5.624811327706776E-001,-6.793608642320601E-001,5.666697111924681E-001,-6.829133834596721E-001,
4.295000000000000E+009,5.617807485206460E-001,-6.856748545551780E-001,5.608143814782307E-001,-6.921277275327669E-001,5.578109909142935E-001,-6.821387825231087E-001,5.618470078124442E-001,-6.858201692932199E-001,
4.300000000000000E+009,5.563794128389814E-001,-6.889991628603794E-001,5.541865843170534E-001,-6.965198715104123E-001,5.524869840698149E-001,-6.854710968548107E-001,5.562923851708306E-001,-6.890451447665559E-001,
4.305000000000000E+009,5.524284793815338E-001,-6.924117960807861E-001,5.487116190646200E-001,-7.005761248969747E-001,5.485493304464906E-001,-6.889325254543289E-001,5.524439079737548E-001,-6.923658825060720E-001,
4.310000000000000E+009,5.482692173786397E-001,-6.962161609284391E-001,5.426429406473787E-001,-7.044764267451221E-001,5.442938064623620E-001,-6.926467389511319E-001,5.482489339346022E-001,-6.961711598695463E-001,
4.315000000000000E+009,5.440567235071813E-001,-7.001809916777014E-001,5.365242400844802E-001,-7.078784056570819E-001,5.402189090599603E-001,-6.963716240588715E-001,5.440091082164038E-001,-7.000973378272827E-001,
4.320000000000000E+009,5.394227121018531E-001,-7.057365955336095E-001,5.303122952163665E-001,-7.123018217213520E-001,5.356983399710921E-001,-7.018171262794157E-001,5.393714963573393E-001,-7.056310414885249E-001,
4.325000000000000E+009,5.348482024782393E-001,-7.115308222853621E-001,5.245022516601005E-001,-7.164664262198756E-001,5.313748554846017E-001,-7.076699523367740E-001,5.348440078507670E-001,-7.114646967375480E-001,
4.330000000000000E+009,5.298790039685436E-001,-7.171331691010412E-001,5.189277642711899E-001,-7.201596815573084E-001,5.263971370323818E-001,-7.132514382650621E-001,5.298695338346378E-001,-7.170509982000844E-001,
4.335000000000000E+009,5.245772250127183E-001,-7.232724981554626E-001,5.137609958842386E-001,-7.244029423336142E-001,5.212847807645948E-001,-7.193758412211663E-001,5.245749213671235E-001,-7.231073397749668E-001,
4.340000000000000E+009,5.181256689373506E-001,-7.286713041591652E-001,5.080049307633052E-001,-7.283000932596832E-001,5.148769659587990E-001,-7.247618959280143E-001,5.181785658171804E-001,-7.285942735003248E-001,
4.345000000000000E+009,5.104243263178148E-001,-7.344956697092867E-001,5.011620997092458E-001,-7.330153037690280E-001,5.071624547638066E-001,-7.306270606502316E-001,5.104778674753737E-001,-7.344214429570042E-001,
4.350000000000000E+009,5.034053310927552E-001,-7.388148109270806E-001,4.950776334535289E-001,-7.367978339373237E-001,5.002209324058063E-001,-7.349147875573496E-001,5.034500657104540E-001,-7.387804589917808E-001,
4.355000000000000E+009,4.952689908433521E-001,-7.437770508563611E-001,4.878544564761435E-001,-7.412152000804293E-001,4.921361342105708E-001,-7.398972613568043E-001,4.953295452897157E-001,-7.436507906092189E-001,
4.360000000000000E+009,4.881274541445578E-001,-7.485336590428913E-001,4.814074947603335E-001,-7.457692181917318E-001,4.848693457362389E-001,-7.447331715696157E-001,4.881240965823302E-001,-7.484370933167759E-001,
4.365000000000000E+009,4.800975104204949E-001,-7.528122545960857E-001,4.739594635889310E-001,-7.499177667308702E-001,4.769639116514687E-001,-7.488820478231590E-001,4.802514027226407E-001,-7.526759107115648E-001,
4.370000000000000E+009,4.725591514340656E-001,-7.567735918022038E-001,4.670589239481928E-001,-7.537652757157849E-001,4.693418355293403E-001,-7.528271078591136E-001,4.725698850010728E-001,-7.567790705748611E-001,
4.375000000000000E+009,4.651874742700983E-001,-7.607230784069597E-001,4.601778980774170E-001,-7.576970771192358E-001,4.622137335292305E-001,-7.565438424694961E-001,4.653583729891191E-001,-7.605593233214091E-001,
4.380000000000000E+009,4.572059660953496E-001,-7.639672287821927E-001,4.524426466464446E-001,-7.608171318677391E-001,4.541982489526363E-001,-7.597290581399726E-001,4.573354626050782E-001,-7.638807607711354E-001,
4.385000000000000E+009,4.497725994765801E-001,-7.673682794620427E-001,4.455375828072055E-001,-7.641453488708982E-001,4.470004201931191E-001,-7.629907674096692E-001,4.498368191712923E-001,-7.672051851555336E-001,
4.390000000000000E+009,4.418420999011707E-001,-7.711025110496863E-001,4.380006743054681E-001,-7.680270682780968E-001,4.391509699686287E-001,-7.668324321830211E-001,4.419980147753730E-001,-7.708932880588997E-001,
4.395000000000000E+009,4.344053010517298E-001,-7.740037229751419E-001,4.309557499636593E-001,-7.710455661006296E-001,4.318187947166576E-001,-7.698385393288578E-001,4.345397075222937E-001,-7.738631416645728E-001,
4.400000000000000E+009,4.267737654966013E-001,-7.762998243164164E-001,4.236179384056395E-001,-7.735303048325993E-001,4.240803509699248E-001,-7.723233700089945E-001,4.270501075938624E-001,-7.761941192530886E-001,
4.405000000000000E+009,4.199805733268634E-001,-7.798685413009481E-001,4.170669135231097E-001,-7.771869521673589E-001,4.171858101531414E-001,-7.757903392035050E-001,4.202553711294033E-001,-7.798802529289779E-001,
4.410000000000000E+009,4.126570764117035E-001,-7.816275824176127E-001,4.098790305759729E-001,-7.789907660142640E-001,4.097844761862953E-001,-7.774611851432047E-001,4.128497746906374E-001,-7.816910321857294E-001,
4.415000000000000E+009,4.057770081776126E-001,-7.844269833319361E-001,4.032826690755562E-001,-7.817522496842342E-001,4.029366149508750E-001,-7.800812542460778E-001,4.059115367465148E-001,-7.845113496239703E-001,
4.420000000000000E+009,3.979539905837771E-001,-7.862899686415938E-001,3.958557134388582E-001,-7.837298812387428E-001,3.953181232608150E-001,-7.818504444222743E-001,3.981265743471841E-001,-7.863617714698689E-001,
4.425000000000000E+009,3.912565776838188E-001,-7.888319550437152E-001,3.895260093276654E-001,-7.864533978060397E-001,3.886991217667201E-001,-7.843260210111664E-001,3.914035135784131E-001,-7.889321774235967E-001,
4.430000000000000E+009,3.839856163800115E-001,-7.915508369141017E-001,3.823674068056432E-001,-7.894898473838353E-001,3.816312997138862E-001,-7.870039119857191E-001,3.840899674124627E-001,-7.916378319839575E-001,
4.435000000000000E+009,3.774703491986045E-001,-7.936484056342745E-001,3.759627808044084E-001,-7.921117224942587E-001,3.749985297469519E-001,-7.891850469071746E-001,3.774753296832919E-001,-7.937440855865496E-001,
4.440000000000000E+009,3.702266265000864E-001,-7.957659745773549E-001,3.685903977969579E-001,-7.945640643581197E-001,3.678966594623806E-001,-7.913407138939667E-001,3.702423069718368E-001,-7.957666745778094E-001,
4.445000000000000E+009,3.632617758513250E-001,-7.975249584780071E-001,3.612656526155335E-001,-7.965917220907276E-001,3.606996702646847E-001,-7.931516826584417E-001,3.631945508966232E-001,-7.975449521600841E-001,
4.450000000000000E+009,3.567515660552233E-001,-7.996789656863931E-001,3.543665439931991E-001,-7.987839603503428E-001,3.540956105495020E-001,-7.950585072400649E-001,3.567450338389167E-001,-7.995682824580328E-001,
4.455000000000000E+009,3.506172515293940E-001,-8.014697589140146E-001,3.479215249458673E-001,-8.003170753936650E-001,3.480840360447082E-001,-7.966335161517789E-001,3.506789781050144E-001,-8.014107372107792E-001,
4.460000000000000E+009,3.438340577252246E-001,-8.037921536110555E-001,3.409996685556306E-001,-8.023083560309186E-001,3.414359575887848E-001,-7.988114866511721E-001,3.439120844953922E-001,-8.036968919411357E-001,
4.465000000000000E+009,3.374522065626152E-001,-8.064475711643560E-001,3.344267597752041E-001,-8.046694318800591E-001,3.351618419724132E-001,-8.015012156976270E-001,3.375925548079970E-001,-8.064424960597438E-001,
4.470000000000000E+009,3.302834982895416E-001,-8.095595911375221E-001,3.272478006779005E-001,-8.072567870114430E-001,3.281079183421168E-001,-8.044972013730438E-001,3.304076632067217E-001,-8.094699276709343E-001,
4.475000000000000E+009,3.225567608829784E-001,-8.126815410066350E-001,3.196015378956663E-001,-8.098956412108431E-001,3.204550460765588E-001,-8.074542611987916E-001,3.226586966336341E-001,-8.126905470594864E-001,
4.480000000000000E+009,3.153979918650576E-001,-8.152682669561374E-001,3.127964964354475E-001,-8.120099955615827E-001,3.135137047441382E-001,-8.098709536511130E-001,3.156426230851833E-001,-8.152551550893631E-001,
4.485000000000000E+009,3.079777222769559E-001,-8.173361237841937E-001,3.058878514762102E-001,-8.138058184796230E-001,3.062257687465393E-001,-8.119664378863981E-001,3.080462360956457E-001,-8.174570986856464E-001,
4.490000000000000E+009,3.006609390350857E-001,-8.191175649850035E-001,2.991168777786764E-001,-8.154176203790926E-001,2.992199624224402E-001,-8.137949290904258E-001,3.007615704539070E-001,-8.192079642756762E-001,
4.495000000000000E+009,2.923845015719346E-001,-8.208690381387090E-001,2.913218555938584E-001,-8.170823550362109E-001,2.908572271712713E-001,-8.156447906260289E-001,2.923215828363994E-001,-8.209389700717753E-001,
4.500000000000000E+009,2.839955124132624E-001,-8.222201380841634E-001,2.835597389880349E-001,-8.183631707423451E-001,2.827092499510170E-001,-8.169373872859371E-001,2.840408171924280E-001,-8.222015319977468E-001,
4.505000000000000E+009,2.760965323116683E-001,-8.234407744936347E-001,2.761965805168751E-001,-8.196585046522160E-001,2.746994133517601E-001,-8.181580814377748E-001,2.760627893013844E-001,-8.234132197469014E-001,
4.510000000000000E+009,2.689749531997264E-001,-8.244238809759734E-001,2.696632514255968E-001,-8.208900737322739E-001,2.678755873696078E-001,-8.190655948920067E-001,2.689496186687307E-001,-8.244594023275029E-001,
4.515000000000000E+009,2.616675351397009E-001,-8.255797371331196E-001,2.627920870824617E-001,-8.222614992679163E-001,2.605282432263604E-001,-8.200676129648202E-001,2.615426585982828E-001,-8.255031908942988E-001,
4.520000000000000E+009,2.533799398711574E-001,-8.263050008560995E-001,2.551193931738512E-001,-8.233047561450653E-001,2.526392563813731E-001,-8.207800254987249E-001,2.533853249018975E-001,-8.261959095752002E-001,
